NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Jo Daviess County, Illinois",21942.0,50.8,48.0,52.7,20798.0,175.0,33.0,125.0,725.0,67729.0,39477.0,1689.0,11146.0,11142.0,10837.0,305.0,179300.0,768.0,10074.0,3365.0,3010.0,1236.0,229.0,135.0,10721.0,47.0,21776.0,10961.0,574.0,10074.0,6414.0,3660.0,17,085,2022-12-31
"Johnson County, Illinois",13313.0,42.3,40.4,46.3,11036.0,1178.0,0.0,42.0,537.0,63295.0,27096.0,1865.0,4499.0,4499.0,4367.0,132.0,141200.0,630.0,4106.0,1430.0,1116.0,308.0,102.0,59.0,4316.0,2.0,11427.0,5941.0,327.0,4106.0,2710.0,1396.0,17,087,2022-12-31
"Kane County, Illinois",517254.0,38.3,37.3,39.2,341764.0,27003.0,4357.0,20287.0,168609.0,96400.0,44523.0,42558.0,283162.0,283020.0,268783.0,14237.0,290100.0,1335.0,182319.0,6535.0,79861.0,34825.0,5429.0,4159.0,263420.0,4623.0,513770.0,257536.0,19112.0,182319.0,132133.0,50186.0,17,089,2022-12-31
"Kankakee County, Illinois",107421.0,38.9,37.7,40.5,81215.0,15614.0,502.0,1042.0,12337.0,65489.0,32941.0,14520.0,52836.0,52827.0,50059.0,2768.0,176800.0,1025.0,40591.0,4721.0,8806.0,4620.0,746.0,445.0,49040.0,470.0,105904.0,52144.0,3837.0,40591.0,26164.0,14427.0,17,091,2022-12-31
"Kendall County, Illinois",132795.0,36.1,35.5,37.0,97711.0,10688.0,359.0,3957.0,27907.0,106358.0,40761.0,6280.0,72619.0,72584.0,69490.0,3094.0,288100.0,1695.0,43878.0,1200.0,19178.0,9370.0,940.0,884.0,68047.0,609.0,132490.0,66223.0,5203.0,43878.0,34225.0,9653.0,17,093,2022-12-31
"Knox County, Illinois",49751.0,42.3,40.8,44.3,41625.0,4055.0,35.0,499.0,3085.0,50263.0,28840.0,7469.0,21815.0,21787.0,20717.0,1070.0,96800.0,694.0,20734.0,3075.0,4754.0,1759.0,288.0,312.0,20421.0,108.0,47125.0,23182.0,1806.0,20734.0,11641.0,9093.0,17,095,2022-12-31
"Lake County, Illinois",713159.0,38.7,37.4,40.1,478742.0,48314.0,5132.0,60362.0,162456.0,104553.0,53677.0,54519.0,386975.0,376289.0,357516.0,18773.0,313700.0,1382.0,254794.0,14622.0,128444.0,67150.0,15908.0,9252.0,360255.0,11831.0,694803.0,346060.0,24302.0,254794.0,183605.0,71189.0,17,097,2022-12-31
"LaSalle County, Illinois",109495.0,41.9,40.3,43.2,96672.0,3014.0,40.0,970.0,11465.0,67942.0,36060.0,14495.0,56086.0,56073.0,53025.0,3048.0,147400.0,874.0,45130.0,4666.0,9511.0,3842.0,502.0,412.0,51386.0,64.0,106696.0,53509.0,3637.0,45130.0,28922.0,16208.0,17,099,2022-12-31
"Lawrence County, Illinois",15302.0,40.9,38.7,44.2,13195.0,1228.0,34.0,67.0,349.0,55811.0,30393.0,1840.0,6531.0,6531.0,6021.0,510.0,93900.0,781.0,5426.0,929.0,1011.0,418.0,73.0,61.0,5958.0,6.0,13481.0,6912.0,478.0,5426.0,3306.0,2120.0,17,101,2022-12-31
"Lee County, Illinois",34221.0,42.8,41.5,44.7,30139.0,1800.0,14.0,209.0,2322.0,64588.0,33491.0,3931.0,15854.0,15854.0,15303.0,551.0,147100.0,806.0,13669.0,1324.0,3046.0,1154.0,411.0,123.0,15132.0,103.0,31582.0,15816.0,933.0,13669.0,8225.0,5444.0,17,103,2022-12-31
"Livingston County, Illinois",35771.0,41.9,40.5,43.7,32689.0,1287.0,5.0,189.0,1827.0,68175.0,34996.0,3451.0,17352.0,17350.0,16707.0,643.0,128100.0,836.0,14665.0,1244.0,3100.0,1183.0,223.0,197.0,16394.0,7.0,33910.0,16730.0,1355.0,14665.0,9751.0,4914.0,17,105,2022-12-31
"Logan County, Illinois",28027.0,40.3,39.6,40.7,24860.0,1695.0,56.0,83.0,975.0,62547.0,33280.0,2842.0,12935.0,12925.0,12255.0,670.0,118200.0,761.0,11101.0,884.0,2695.0,1010.0,196.0,86.0,12076.0,39.0,25430.0,12740.0,896.0,11101.0,6906.0,4195.0,17,107,2022-12-31
"McDonough County, Illinois",27370.0,34.9,33.2,36.4,24124.0,1463.0,4.0,685.0,824.0,48904.0,29658.0,4887.0,14011.0,13997.0,12875.0,1122.0,100400.0,688.0,11600.0,2055.0,2678.0,1777.0,194.0,563.0,12596.0,125.0,26957.0,13201.0,757.0,11600.0,5737.0,5863.0,17,109,2022-12-31
"McHenry County, Illinois",311133.0,40.5,39.8,41.4,267635.0,4787.0,564.0,8899.0,44625.0,100101.0,46322.0,18641.0,174088.0,174004.0,165560.0,8444.0,270600.0,1310.0,115467.0,4518.0,49733.0,20531.0,3183.0,1891.0,162822.0,2616.0,309648.0,155224.0,10260.0,115467.0,85104.0,30363.0,17,111,2022-12-31
"McLean County, Illinois",171284.0,34.0,33.4,34.5,138660.0,14542.0,312.0,8684.0,9103.0,75356.0,40252.0,23023.0,88770.0,88701.0,85832.0,2869.0,191300.0,941.0,68491.0,6331.0,32113.0,11940.0,2412.0,2019.0,84210.0,625.0,170290.0,83412.0,5556.0,68491.0,39886.0,28605.0,17,113,2022-12-31
"Macon County, Illinois",103542.0,40.7,39.7,41.9,78722.0,17634.0,32.0,1400.0,2614.0,59622.0,34644.0,15510.0,48434.0,48413.0,44928.0,3485.0,119800.0,774.0,43362.0,6395.0,11357.0,4370.0,691.0,606.0,44302.0,451.0,101583.0,49099.0,3932.0,43362.0,25686.0,17676.0,17,115,2022-12-31
"Macoupin County, Illinois",44907.0,44.0,42.4,45.3,42815.0,484.0,57.0,206.0,582.0,64706.0,33665.0,6453.0,21142.0,21142.0,20176.0,966.0,121300.0,796.0,17567.0,3524.0,4294.0,1473.0,292.0,129.0,19857.0,31.0,44449.0,22247.0,1368.0,17567.0,11721.0,5846.0,17,117,2022-12-31
"Madison County, Illinois",265512.0,39.9,38.9,41.2,225706.0,22743.0,377.0,2547.0,9729.0,71759.0,38828.0,31245.0,136721.0,136457.0,129311.0,7146.0,159400.0,938.0,108914.0,9801.0,34114.0,15250.0,2406.0,2443.0,127321.0,1130.0,263180.0,128969.0,8926.0,108914.0,70050.0,38864.0,17,119,2022-12-31
"Marion County, Illinois",37543.0,41.9,40.7,42.6,34220.0,1628.0,13.0,254.0,841.0,59099.0,30360.0,6157.0,17934.0,17907.0,16449.0,1458.0,96200.0,734.0,15236.0,2195.0,2877.0,1116.0,219.0,130.0,16031.0,30.0,36884.0,18222.0,1520.0,15236.0,9328.0,5908.0,17,121,2022-12-31
"Marshall County, Illinois",11740.0,46.2,43.8,47.1,11079.0,67.0,1.0,21.0,359.0,64940.0,34369.0,1390.0,5412.0,5411.0,5182.0,229.0,124600.0,746.0,4967.0,861.0,1065.0,298.0,88.0,37.0,5110.0,0.0,11475.0,5826.0,366.0,4967.0,3212.0,1755.0,17,123,2022-12-31
"Mason County, Illinois",13074.0,45.4,44.9,46.3,12609.0,65.0,8.0,40.0,178.0,58479.0,34223.0,1767.0,6128.0,6128.0,5810.0,318.0,97000.0,747.0,5788.0,858.0,1154.0,377.0,58.0,49.0,5716.0,12.0,12872.0,6333.0,338.0,5788.0,3457.0,2331.0,17,125,2022-12-31
"Massac County, Illinois",14135.0,44.1,43.7,46.3,12484.0,934.0,0.0,56.0,454.0,57365.0,28817.0,1901.0,5936.0,5936.0,5718.0,218.0,115200.0,738.0,5413.0,1419.0,1021.0,355.0,77.0,37.0,5704.0,4.0,13924.0,6832.0,469.0,5413.0,3687.0,1726.0,17,127,2022-12-31
"Menard County, Illinois",12284.0,42.8,41.4,44.3,11777.0,116.0,0.0,47.0,164.0,84846.0,41497.0,964.0,6217.0,6192.0,5886.0,306.0,177100.0,748.0,5085.0,520.0,1355.0,706.0,120.0,60.0,5863.0,0.0,12138.0,5995.0,406.0,5085.0,3720.0,1365.0,17,129,2022-12-31
"Mercer County, Illinois",15692.0,44.7,44.2,45.3,14961.0,96.0,0.0,74.0,436.0,67028.0,34455.0,1244.0,7645.0,7631.0,7382.0,249.0,131000.0,759.0,6435.0,876.0,1285.0,631.0,72.0,20.0,7255.0,10.0,15516.0,7843.0,453.0,6435.0,4467.0,1968.0,17,131,2022-12-31
"Monroe County, Illinois",34905.0,42.5,41.8,43.4,33706.0,217.0,43.0,214.0,581.0,100685.0,47248.0,1481.0,19071.0,19027.0,18704.0,323.0,254100.0,956.0,13565.0,995.0,5921.0,2843.0,372.0,234.0,18632.0,13.0,34610.0,17435.0,1315.0,13565.0,9889.0,3676.0,17,133,2022-12-31
"Montgomery County, Illinois",28352.0,42.7,40.5,46.0,26527.0,780.0,36.0,132.0,536.0,61796.0,30918.0,3640.0,12206.0,12198.0,11520.0,678.0,102000.0,684.0,11259.0,1280.0,2389.0,1156.0,115.0,85.0,11366.0,3.0,26127.0,13045.0,865.0,11259.0,6858.0,4401.0,17,135,2022-12-31
"Morgan County, Illinois",32882.0,41.4,40.2,43.3,29200.0,1678.0,42.0,253.0,887.0,61188.0,34098.0,3938.0,15304.0,15265.0,14292.0,973.0,122000.0,700.0,13293.0,1779.0,3509.0,1192.0,356.0,153.0,14173.0,121.0,31245.0,15058.0,902.0,13293.0,7853.0,5440.0,17,137,2022-12-31
"Moultrie County, Illinois",14531.0,40.5,39.5,41.8,13997.0,147.0,1.0,21.0,248.0,72833.0,34849.0,1307.0,6918.0,6876.0,6597.0,279.0,116400.0,767.0,5824.0,372.0,1365.0,600.0,50.0,9.0,6511.0,16.0,14246.0,6989.0,510.0,5824.0,4031.0,1793.0,17,139,2022-12-31
"Ogle County, Illinois",51672.0,42.3,41.3,42.9,46277.0,556.0,204.0,252.0,5645.0,75782.0,36436.0,4234.0,26488.0,26485.0,24893.0,1592.0,172900.0,841.0,20807.0,1833.0,5486.0,2442.0,304.0,187.0,24422.0,158.0,51182.0,25658.0,1752.0,20807.0,13740.0,7067.0,17,141,2022-12-31
"Peoria County, Illinois",181186.0,38.1,36.9,39.4,126959.0,31848.0,302.0,8100.0,9539.0,63409.0,38581.0,27284.0,87898.0,87719.0,81915.0,5804.0,150400.0,909.0,76414.0,8549.0,24988.0,11713.0,2466.0,1901.0,80437.0,883.0,178998.0,87448.0,7183.0,76414.0,43823.0,32591.0,17,143,2022-12-31
"Perry County, Illinois",20996.0,42.2,40.1,44.6,18269.0,1654.0,10.0,131.0,668.0,56338.0,27880.0,3257.0,8539.0,8537.0,8018.0,519.0,102000.0,656.0,8147.0,1023.0,1133.0,412.0,71.0,46.0,7830.0,57.0,18734.0,9378.0,599.0,8147.0,5292.0,2855.0,17,145,2022-12-31
"Piatt County, Illinois",16698.0,41.8,41.2,43.1,16035.0,163.0,15.0,12.0,251.0,81151.0,41429.0,1189.0,8680.0,8666.0,8263.0,403.0,168300.0,917.0,6783.0,594.0,2318.0,996.0,150.0,186.0,8230.0,21.0,16626.0,8192.0,643.0,6783.0,4628.0,2155.0,17,147,2022-12-31
"Pike County, Illinois",14776.0,42.8,40.5,44.0,14235.0,102.0,6.0,44.0,223.0,55514.0,28895.0,1925.0,6746.0,6746.0,6430.0,316.0,97000.0,641.0,5734.0,1574.0,1357.0,363.0,108.0,41.0,6292.0,5.0,14416.0,7195.0,550.0,5734.0,3512.0,2222.0,17,149,2022-12-31
"Pope County, Illinois",3799.0,49.7,49.0,50.4,3421.0,126.0,114.0,1.0,118.0,57582.0,26251.0,678.0,1413.0,1413.0,1284.0,129.0,137500.0,393.0,1349.0,968.0,303.0,116.0,10.0,19.0,1263.0,0.0,3676.0,1853.0,94.0,1349.0,854.0,495.0,17,151,2022-12-31
"Pulaski County, Illinois",5177.0,43.9,42.5,46.2,3304.0,1630.0,2.0,11.0,98.0,41038.0,22947.0,1271.0,1856.0,1856.0,1778.0,78.0,81600.0,599.0,1886.0,976.0,325.0,111.0,90.0,0.0,1690.0,5.0,5109.0,2558.0,166.0,1886.0,1129.0,757.0,17,153,2022-12-31
"Putnam County, Illinois",5628.0,47.4,45.7,48.5,5311.0,19.0,1.0,41.0,353.0,75726.0,37218.0,492.0,2772.0,2772.0,2684.0,88.0,161500.0,766.0,2400.0,671.0,620.0,239.0,46.0,66.0,2598.0,2.0,5622.0,2880.0,155.0,2400.0,1611.0,789.0,17,155,2022-12-31
"Randolph County, Illinois",30413.0,43.0,41.3,46.1,26603.0,2428.0,24.0,213.0,965.0,63860.0,29832.0,3428.0,13299.0,13261.0,12570.0,691.0,129400.0,740.0,11650.0,1762.0,1891.0,837.0,160.0,126.0,12228.0,2.0,27426.0,13735.0,964.0,11650.0,7547.0,4103.0,17,157,2022-12-31
"Richland County, Illinois",15716.0,42.2,41.0,43.5,14892.0,97.0,5.0,47.0,283.0,61607.0,30975.0,2113.0,7921.0,7921.0,7585.0,336.0,106400.0,724.0,6485.0,879.0,1370.0,619.0,63.0,10.0,7529.0,0.0,15496.0,7750.0,577.0,6485.0,4178.0,2307.0,17,159,2022-12-31
"Rock Island County, Illinois",143819.0,40.2,39.0,41.5,107919.0,15404.0,308.0,3774.0,19477.0,64435.0,34233.0,21084.0,71514.0,71306.0,66895.0,4411.0,139800.0,846.0,61014.0,5717.0,15122.0,6497.0,1252.0,899.0,65172.0,880.0,141286.0,69407.0,5257.0,61014.0,37216.0,23798.0,17,161,2022-12-31
"St. Clair County, Illinois",256791.0,39.4,38.0,40.7,158891.0,72692.0,917.0,4022.0,11524.0,68915.0,36010.0,34784.0,131014.0,127463.0,120199.0,7264.0,158500.0,1002.0,100701.0,14464.0,31097.0,17972.0,2431.0,1738.0,121312.0,2279.0,250716.0,120421.0,9339.0,100701.0,64213.0,36488.0,17,163,2022-12-31
"Saline County, Illinois",23662.0,43.2,41.5,45.4,21992.0,589.0,18.0,167.0,420.0,51710.0,34340.0,4156.0,10805.0,10805.0,10167.0,638.0,87900.0,720.0,10165.0,1414.0,2439.0,695.0,202.0,145.0,9695.0,119.0,23252.0,11415.0,888.0,10165.0,6431.0,3734.0,17,165,2022-12-31
"Sangamon County, Illinois",196122.0,40.6,39.4,41.6,156663.0,24902.0,173.0,4274.0,4924.0,71653.0,41387.0,24834.0,98206.0,97825.0,92721.0,5104.0,162400.0,927.0,84017.0,8921.0,28222.0,13493.0,3813.0,1758.0,91961.0,1000.0,194065.0,93738.0,6495.0,84017.0,49548.0,34469.0,17,167,2022-12-31
"Schuyler County, Illinois",6879.0,48.2,47.8,49.2,6378.0,255.0,1.0,23.0,173.0,63737.0,31679.0,1318.0,3199.0,3199.0,2985.0,214.0,100500.0,817.0,2725.0,591.0,592.0,246.0,22.0,32.0,2946.0,0.0,6797.0,3790.0,194.0,2725.0,1596.0,1129.0,17,169,2022-12-31
"Scott County, Illinois",4899.0,44.7,43.6,45.8,4693.0,0.0,6.0,38.0,67.0,70500.0,32891.0,531.0,2315.0,2315.0,2249.0,66.0,95000.0,619.0,1952.0,437.0,594.0,128.0,40.0,0.0,2187.0,6.0,4852.0,2463.0,139.0,1952.0,1367.0,585.0,17,171,2022-12-31
"Shelby County, Illinois",21042.0,44.9,44.0,46.2,20432.0,60.0,34.0,72.0,261.0,65585.0,32085.0,2138.0,10626.0,10619.0,10199.0,420.0,125200.0,768.0,8762.0,1291.0,1986.0,665.0,84.0,21.0,10097.0,41.0,20859.0,10363.0,617.0,8762.0,5938.0,2824.0,17,173,2022-12-31
"Stark County, Illinois",5395.0,44.8,43.8,45.7,5089.0,60.0,1.0,46.0,124.0,58125.0,32618.0,657.0,2527.0,2522.0,2438.0,84.0,95900.0,758.0,2326.0,262.0,524.0,171.0,25.0,10.0,2384.0,5.0,5292.0,2660.0,180.0,2326.0,1414.0,912.0,17,175,2022-12-31
"Stephenson County, Illinois",44482.0,45.6,43.6,47.6,37047.0,3861.0,78.0,405.0,2036.0,57527.0,32900.0,5829.0,21524.0,21359.0,20221.0,1138.0,122000.0,755.0,19337.0,2065.0,4130.0,1854.0,276.0,153.0,20106.0,158.0,43686.0,21329.0,1551.0,19337.0,12016.0,7321.0,17,177,2022-12-31
"Tazewell County, Illinois",131276.0,41.6,40.8,42.6,123986.0,1533.0,145.0,1420.0,3385.0,74606.0,38573.0,11195.0,64910.0,64701.0,62163.0,2538.0,159100.0,850.0,53676.0,4958.0,17268.0,6556.0,957.0,587.0,60929.0,295.0,128862.0,63419.0,4320.0,53676.0,34660.0,19016.0,17,179,2022-12-31
"Union County, Illinois",17122.0,44.7,43.6,45.9,15634.0,254.0,40.0,59.0,907.0,54090.0,30171.0,3372.0,7244.0,7244.0,6787.0,457.0,129300.0,710.0,6763.0,1106.0,1845.0,590.0,128.0,127.0,6750.0,0.0,16845.0,8491.0,579.0,6763.0,4111.0,2652.0,17,181,2022-12-31
"Vermilion County, Illinois",74113.0,40.8,39.8,41.9,58996.0,10763.0,87.0,728.0,4035.0,52787.0,28933.0,12407.0,32619.0,32572.0,30399.0,2173.0,91000.0,769.0,29904.0,4592.0,4973.0,2372.0,438.0,126.0,29995.0,220.0,71731.0,35030.0,2771.0,29904.0,17885.0,12019.0,17,183,2022-12-31
"Wabash County, Illinois",11321.0,43.8,42.0,45.8,10585.0,109.0,4.0,137.0,345.0,54074.0,33137.0,1483.0,5317.0,5317.0,5084.0,233.0,94100.0,728.0,4778.0,633.0,934.0,458.0,65.0,30.0,4981.0,0.0,11238.0,5483.0,427.0,4778.0,3099.0,1679.0,17,185,2022-12-31
"Warren County, Illinois",16760.0,40.1,37.9,41.7,14231.0,638.0,169.0,248.0,1733.0,62700.0,32304.0,2346.0,8286.0,8286.0,7685.0,601.0,98200.0,697.0,6836.0,766.0,1545.0,513.0,105.0,142.0,7485.0,15.0,16583.0,8246.0,541.0,6836.0,4458.0,2378.0,17,187,2022-12-31
"Washington County, Illinois",13781.0,44.0,43.2,45.5,13245.0,107.0,11.0,29.0,212.0,75111.0,38112.0,1082.0,7289.0,7286.0,6942.0,344.0,147100.0,801.0,5747.0,668.0,1495.0,684.0,69.0,36.0,6716.0,23.0,13603.0,6913.0,420.0,5747.0,3911.0,1836.0,17,189,2022-12-31
"Wayne County, Illinois",16127.0,42.9,42.1,44.6,15515.0,127.0,0.0,87.0,278.0,53522.0,29124.0,2237.0,7480.0,7457.0,7186.0,271.0,107900.0,607.0,6848.0,846.0,1205.0,434.0,141.0,9.0,7059.0,33.0,16054.0,8046.0,582.0,6848.0,4528.0,2320.0,17,191,2022-12-31
"White County, Illinois",13834.0,44.7,43.7,45.5,13379.0,107.0,10.0,68.0,205.0,54605.0,29977.0,2049.0,6179.0,6179.0,5962.0,217.0,101000.0,672.0,5676.0,1102.0,997.0,420.0,140.0,40.0,5884.0,27.0,13513.0,6609.0,444.0,5676.0,3574.0,2102.0,17,193,2022-12-31
"Whiteside County, Illinois",55569.0,43.5,41.6,44.9,49446.0,637.0,130.0,339.0,7071.0,62828.0,35366.0,6327.0,27813.0,27813.0,26585.0,1228.0,122200.0,785.0,23164.0,2696.0,4612.0,2524.0,294.0,106.0,26038.0,102.0,54764.0,27541.0,1894.0,23164.0,14422.0,8742.0,17,195,2022-12-31
"Will County, Illinois",696774.0,38.7,37.8,39.5,472488.0,80419.0,3034.0,41205.0,129687.0,103678.0,44356.0,45737.0,378616.0,378422.0,359464.0,18958.0,283600.0,1342.0,239064.0,11965.0,105392.0,49130.0,7526.0,5317.0,352432.0,10034.0,690483.0,343889.0,24168.0,239064.0,178878.0,60186.0,17,197,2022-12-31
"Williamson County, Illinois",67120.0,41.2,40.4,42.0,60005.0,2218.0,322.0,1034.0,1919.0,60325.0,34810.0,8541.0,31905.0,31777.0,30387.0,1390.0,139500.0,824.0,28521.0,3290.0,7790.0,3895.0,694.0,626.0,29817.0,131.0,65121.0,31995.0,2590.0,28521.0,17842.0,10679.0,17,199,2022-12-31
"Winnebago County, Illinois",284591.0,39.5,38.6,40.3,204108.0,38111.0,834.0,8163.0,40052.0,61738.0,33474.0,45057.0,140552.0,140492.0,129952.0,10540.0,146800.0,941.0,115214.0,9825.0,29684.0,12686.0,3013.0,1383.0,127395.0,811.0,281571.0,138096.0,10818.0,115214.0,73115.0,42099.0,17,201,2022-12-31
"Woodford County, Illinois",38414.0,40.1,38.6,41.1,36710.0,245.0,14.0,213.0,740.0,80093.0,41400.0,2788.0,19320.0,19229.0,18599.0,630.0,186100.0,938.0,14725.0,986.0,5778.0,2649.0,391.0,326.0,18421.0,17.0,37807.0,18910.0,1425.0,14725.0,10379.0,4346.0,17,203,2022-12-31
"Adams County, Indiana",35827.0,33.4,32.2,35.1,33860.0,213.0,9.0,51.0,1673.0,61731.0,26489.0,4040.0,15896.0,15894.0,15384.0,510.0,164500.0,762.0,12349.0,863.0,2340.0,792.0,91.0,83.0,15265.0,123.0,35315.0,17797.0,1810.0,12349.0,8732.0,3617.0,18,001,2022-12-31
"Allen County, Indiana",385456.0,36.1,35.0,37.0,286707.0,43301.0,798.0,18214.0,30851.0,66222.0,35389.0,45562.0,199672.0,199453.0,189834.0,9619.0,173600.0,924.0,151877.0,10887.0,51044.0,19131.0,3937.0,2650.0,186470.0,1510.0,381762.0,187983.0,16227.0,151877.0,96180.0,55697.0,18,003,2022-12-31
"Bartholomew County, Indiana",82371.0,38.0,36.6,38.8,67612.0,1331.0,76.0,6647.0,6513.0,76912.0,38950.0,9357.0,42485.0,42338.0,40798.0,1540.0,197500.0,1063.0,32773.0,2555.0,11174.0,6852.0,1019.0,472.0,40397.0,171.0,81355.0,41172.0,3267.0,32773.0,21108.0,11665.0,18,005,2022-12-31
"Benton County, Indiana",8709.0,40.4,38.4,42.1,8169.0,104.0,4.0,5.0,516.0,58620.0,30372.0,1217.0,4236.0,4236.0,4081.0,155.0,122600.0,805.0,3423.0,372.0,872.0,170.0,37.0,19.0,3944.0,61.0,8638.0,4353.0,334.0,3423.0,2201.0,1222.0,18,007,2022-12-31
"Blackford County, Indiana",12074.0,44.0,42.5,45.7,11503.0,124.0,13.0,17.0,141.0,51108.0,29751.0,2019.0,5452.0,5452.0,5151.0,301.0,90200.0,701.0,4980.0,884.0,779.0,355.0,53.0,65.0,4852.0,0.0,11932.0,5816.0,329.0,4980.0,3129.0,1851.0,18,009,2022-12-31
"Boone County, Indiana",71235.0,38.3,37.2,39.5,63882.0,1536.0,37.0,2227.0,2488.0,103038.0,54866.0,4050.0,38195.0,38131.0,36952.0,1179.0,320000.0,1190.0,26959.0,1413.0,14669.0,5537.0,2131.0,1153.0,36583.0,68.0,70584.0,35210.0,2902.0,26959.0,19749.0,7210.0,18,011,2022-12-31
"Brown County, Indiana",15513.0,50.7,49.9,51.0,14896.0,92.0,54.0,88.0,324.0,73933.0,40792.0,1246.0,7623.0,7623.0,7329.0,294.0,227600.0,902.0,6580.0,1904.0,2015.0,837.0,223.0,203.0,7134.0,0.0,15372.0,7723.0,356.0,6580.0,4992.0,1588.0,18,013,2022-12-31
"Carroll County, Indiana",20397.0,43.1,42.2,43.9,19535.0,143.0,7.0,23.0,959.0,61464.0,33222.0,1468.0,9905.0,9905.0,9599.0,306.0,152900.0,846.0,7967.0,1558.0,1565.0,664.0,99.0,48.0,9486.0,38.0,20289.0,10334.0,629.0,7967.0,5209.0,2758.0,18,015,2022-12-31
"Cass County, Indiana",37820.0,41.3,40.6,42.1,31085.0,494.0,203.0,536.0,6371.0,55862.0,28391.0,5117.0,19103.0,19068.0,18269.0,799.0,110600.0,747.0,14970.0,1417.0,2599.0,1166.0,193.0,55.0,17896.0,72.0,37056.0,18360.0,1451.0,14970.0,9599.0,5371.0,18,017,2022-12-31
"Clark County, Indiana",121484.0,39.6,38.2,40.7,102794.0,8629.0,392.0,1266.0,7115.0,69005.0,34946.0,11609.0,64739.0,64671.0,62265.0,2406.0,195100.0,1002.0,47844.0,4906.0,14075.0,5145.0,801.0,823.0,61188.0,179.0,120175.0,59050.0,4476.0,47844.0,31463.0,16381.0,18,019,2022-12-31
"Clay County, Indiana",26396.0,41.1,40.6,41.8,25142.0,100.0,5.0,55.0,464.0,68364.0,33430.0,2806.0,12312.0,12267.0,11741.0,526.0,130000.0,788.0,10422.0,1229.0,2202.0,615.0,184.0,104.0,11606.0,25.0,25908.0,12808.0,864.0,10422.0,7401.0,3021.0,18,021,2022-12-31
"Clinton County, Indiana",33020.0,36.7,35.7,38.9,28114.0,252.0,1.0,155.0,5611.0,59515.0,28063.0,2877.0,16092.0,16075.0,15524.0,551.0,140100.0,844.0,12382.0,1099.0,2293.0,1027.0,119.0,53.0,15322.0,0.0,32448.0,16311.0,1332.0,12382.0,7720.0,4662.0,18,023,2022-12-31
"Crawford County, Indiana",10511.0,44.6,44.4,44.8,10016.0,82.0,0.0,9.0,79.0,46706.0,29114.0,2283.0,4487.0,4487.0,4325.0,162.0,105500.0,624.0,4336.0,1527.0,587.0,292.0,9.0,30.0,4279.0,10.0,10444.0,5392.0,309.0,4336.0,2661.0,1675.0,18,025,2022-12-31
"Daviess County, Indiana",33337.0,34.9,33.9,36.1,30730.0,531.0,27.0,81.0,1897.0,64113.0,28886.0,3150.0,15562.0,15542.0,15248.0,294.0,174000.0,820.0,11606.0,1133.0,2232.0,757.0,84.0,76.0,14983.0,22.0,32832.0,16353.0,1533.0,11606.0,8124.0,3482.0,18,027,2022-12-31
"Dearborn County, Indiana",50709.0,42.3,41.4,43.1,48795.0,286.0,8.0,277.0,743.0,80352.0,36005.0,4230.0,26337.0,26304.0,25739.0,565.0,210800.0,863.0,19915.0,969.0,5821.0,2387.0,211.0,342.0,25312.0,77.0,50214.0,25045.0,1691.0,19915.0,14309.0,5606.0,18,029,2022-12-31
"Decatur County, Indiana",26432.0,39.7,39.2,40.7,24951.0,58.0,1.0,157.0,603.0,71566.0,34430.0,2477.0,13803.0,13755.0,13324.0,431.0,174400.0,815.0,10301.0,1253.0,2753.0,785.0,60.0,65.0,13135.0,7.0,26007.0,12978.0,1027.0,10301.0,6812.0,3489.0,18,031,2022-12-31
"DeKalb County, Indiana",43312.0,38.1,37.3,38.6,41315.0,102.0,30.0,236.0,1328.0,68110.0,33164.0,4274.0,22346.0,22316.0,21356.0,960.0,157700.0,783.0,16983.0,1174.0,3936.0,1369.0,165.0,94.0,21137.0,20.0,42910.0,21397.0,1628.0,16983.0,11962.0,5021.0,18,033,2022-12-31
"Delaware County, Indiana",112156.0,35.6,34.7,36.4,97726.0,6999.0,93.0,1754.0,3003.0,53377.0,28874.0,21600.0,56427.0,56371.0,52929.0,3442.0,120500.0,841.0,46159.0,5454.0,10495.0,5449.0,757.0,1123.0,51601.0,536.0,110529.0,53571.0,3574.0,46159.0,27300.0,18859.0,18,035,2022-12-31
