NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Coosa County, Alabama",11027.0,45.1,44.6,45.6,7427.0,3384.0,7.0,0.0,237.0,31212.0,17519.0,2073.0,4642.0,4642.0,3852.0,790.0,78300.0,597.0,4450.0,2012.0,408.0,219.0,25.0,27.0,3702.0,19.0,10750.0,5340.0,330.0,4450.0,2798.0,1652.0,01,037,2015-12-31
"Dale County, Alabama",49866.0,36.8,34.0,39.4,37232.0,9798.0,258.0,588.0,2980.0,45028.0,22566.0,9306.0,23293.0,21030.0,18735.0,2295.0,101700.0,629.0,19018.0,3804.0,3599.0,1481.0,251.0,106.0,20714.0,29.0,47170.0,22407.0,1998.0,19018.0,12611.0,6407.0,01,045,2015-12-31
"Hale County, Alabama",15256.0,40.2,38.2,41.7,6097.0,8886.0,43.0,42.0,170.0,32714.0,18877.0,4011.0,6094.0,6094.0,5282.0,812.0,87400.0,460.0,5927.0,1714.0,1018.0,263.0,118.0,26.0,5129.0,2.0,14998.0,7048.0,570.0,5927.0,3898.0,2029.0,01,065,2015-12-31
"Etowah County, Alabama",103766.0,40.8,39.3,42.2,84312.0,16025.0,343.0,679.0,3740.0,39220.0,20500.0,20078.0,45419.0,45327.0,41236.0,4091.0,100400.0,621.0,39899.0,7601.0,7210.0,3026.0,845.0,404.0,40177.0,133.0,102735.0,49728.0,3748.0,39899.0,27595.0,12304.0,01,055,2015-12-31
"DeKalb County, Alabama",71068.0,39.3,38.2,40.4,61415.0,1295.0,877.0,219.0,9957.0,38192.0,18411.0,13133.0,30102.0,30100.0,27778.0,2322.0,98500.0,540.0,25013.0,6045.0,2969.0,1729.0,396.0,186.0,27345.0,12.0,70374.0,35098.0,3074.0,25013.0,17607.0,7406.0,01,049,2015-12-31
"Escambia County, Alabama",37935.0,40.3,39.4,41.1,23303.0,12678.0,1207.0,49.0,466.0,32330.0,17045.0,8609.0,14572.0,14572.0,12294.0,2278.0,93800.0,560.0,13659.0,2776.0,2178.0,793.0,214.0,76.0,12057.0,52.0,35607.0,17316.0,1433.0,13659.0,9177.0,4482.0,01,053,2015-12-31
"Lamar County, Alabama",14133.0,43.7,42.7,44.3,12350.0,1565.0,40.0,3.0,196.0,35450.0,20130.0,3382.0,6023.0,6001.0,5391.0,610.0,67900.0,426.0,6138.0,1176.0,686.0,379.0,54.0,33.0,5321.0,6.0,13989.0,6761.0,495.0,6138.0,4392.0,1746.0,01,075,2015-12-31
"Randolph County, Alabama",22648.0,42.8,42.0,44.4,17486.0,4520.0,58.0,38.0,668.0,36924.0,19363.0,4511.0,9621.0,9621.0,8630.0,991.0,85800.0,603.0,8915.0,3025.0,1472.0,763.0,44.0,65.0,8405.0,44.0,22412.0,10990.0,784.0,8915.0,5978.0,2937.0,01,111,2015-12-31
"Butler County, Alabama",20354.0,40.5,39.0,41.6,11023.0,8961.0,13.0,81.0,240.0,32229.0,18390.0,5094.0,8802.0,8770.0,7813.0,957.0,78900.0,575.0,8056.0,1863.0,1173.0,631.0,131.0,97.0,7744.0,0.0,20070.0,9352.0,746.0,8056.0,5271.0,2785.0,01,013,2015-12-31
"Mobile County, Alabama",414251.0,37.0,35.7,38.3,248566.0,145175.0,2680.0,8148.0,10917.0,43809.0,22953.0,77917.0,190415.0,189544.0,170900.0,18644.0,122400.0,788.0,154188.0,26744.0,39950.0,14200.0,3512.0,2343.0,168706.0,873.0,406218.0,192091.0,16521.0,154188.0,103554.0,50634.0,01,097,2015-12-31
"Perry County, Alabama",10038.0,36.3,35.3,38.5,3075.0,6829.0,4.0,44.0,93.0,24537.0,14804.0,3373.0,3227.0,3227.0,2865.0,362.0,66300.0,512.0,3450.0,1261.0,440.0,286.0,28.0,56.0,2782.0,5.0,9888.0,4592.0,422.0,3450.0,2292.0,1158.0,01,105,2015-12-31
"Walker County, Alabama",65923.0,42.4,41.4,43.6,60067.0,3801.0,42.0,246.0,1493.0,35843.0,20166.0,14598.0,27142.0,27132.0,24043.0,3089.0,82800.0,584.0,25602.0,5071.0,2995.0,1332.0,466.0,161.0,23508.0,76.0,65219.0,31549.0,2311.0,25602.0,17977.0,7625.0,01,127,2015-12-31
"Cleburne County, Alabama",15002.0,41.3,41.0,41.5,14098.0,442.0,33.0,53.0,345.0,38056.0,20151.0,2508.0,6614.0,6614.0,6065.0,549.0,108000.0,557.0,5776.0,916.0,721.0,335.0,151.0,50.0,5844.0,6.0,14846.0,7251.0,486.0,5776.0,4074.0,1702.0,01,029,2015-12-31
"Conecuh County, Alabama",12865.0,43.7,42.7,44.8,6710.0,5752.0,37.0,6.0,210.0,24900.0,15968.0,4320.0,4802.0,4802.0,3718.0,1084.0,70100.0,522.0,5168.0,1902.0,400.0,270.0,52.0,10.0,3668.0,0.0,12818.0,6142.0,439.0,5168.0,3434.0,1734.0,01,035,2015-12-31
"Greene County, Alabama",8697.0,42.4,41.2,45.1,1547.0,7015.0,7.0,14.0,61.0,20541.0,13611.0,3479.0,3030.0,3030.0,2412.0,618.0,69600.0,343.0,3201.0,1793.0,460.0,132.0,51.0,5.0,2382.0,19.0,8646.0,4081.0,290.0,3201.0,1897.0,1304.0,01,063,2015-12-31
"Barbour County, Alabama",26932.0,38.8,36.6,41.9,12756.0,12595.0,52.0,244.0,1241.0,32964.0,16824.0,6421.0,10439.0,10439.0,8597.0,1842.0,92200.0,579.0,9222.0,2588.0,1412.0,745.0,131.0,66.0,8464.0,35.0,24060.0,11741.0,1012.0,9222.0,6059.0,3163.0,01,005,2015-12-31
"Bibb County, Alabama",22604.0,38.9,37.8,40.4,17327.0,4846.0,93.0,21.0,502.0,38678.0,18431.0,3488.0,9049.0,9046.0,8294.0,752.0,102700.0,651.0,7027.0,1944.0,946.0,617.0,46.0,55.0,8148.0,44.0,20770.0,10354.0,642.0,7027.0,5296.0,1731.0,01,007,2015-12-31
"Bullock County, Alabama",10678.0,39.3,37.9,40.6,2845.0,7550.0,124.0,22.0,473.0,31938.0,17580.0,2486.0,4712.0,4712.0,3865.0,847.0,68600.0,570.0,3683.0,782.0,484.0,379.0,135.0,33.0,3848.0,28.0,10107.0,5154.0,390.0,3683.0,2333.0,1350.0,01,011,2015-12-31
"Calhoun County, Alabama",116648.0,39.1,37.5,40.6,87615.0,23895.0,223.0,1000.0,4075.0,41703.0,21374.0,23325.0,54338.0,54036.0,47401.0,6635.0,105900.0,637.0,45154.0,8142.0,8437.0,3945.0,787.0,649.0,46367.0,93.0,115195.0,55432.0,4252.0,45154.0,30581.0,14573.0,01,015,2015-12-31
"Chambers County, Alabama",34079.0,43.0,41.5,43.9,19652.0,13738.0,57.0,260.0,152.0,34177.0,21071.0,7273.0,15053.0,15028.0,13689.0,1339.0,80800.0,658.0,13787.0,3149.0,1800.0,705.0,183.0,71.0,13539.0,24.0,33733.0,16126.0,1119.0,13787.0,8630.0,5157.0,01,017,2015-12-31
"Fayette County, Alabama",16896.0,43.2,41.3,46.1,14454.0,2093.0,0.0,66.0,126.0,34680.0,19545.0,3055.0,6812.0,6804.0,6122.0,682.0,75200.0,469.0,7037.0,1378.0,998.0,595.0,23.0,61.0,6010.0,1.0,16708.0,8389.0,603.0,7037.0,4947.0,2090.0,01,057,2015-12-31
"Marshall County, Alabama",94318.0,38.8,37.4,40.2,86785.0,1811.0,454.0,458.0,11944.0,38983.0,21363.0,18794.0,41661.0,41656.0,38140.0,3516.0,115500.0,594.0,34261.0,6109.0,6767.0,2865.0,580.0,266.0,37253.0,86.0,93431.0,46077.0,3838.0,34261.0,24469.0,9792.0,01,095,2015-12-31
"Blount County, Alabama",57710.0,40.7,39.6,41.9,54881.0,884.0,326.0,83.0,4980.0,45813.0,20532.0,9552.0,24065.0,24032.0,22189.0,1843.0,119800.0,601.0,20816.0,3044.0,3396.0,1353.0,205.0,126.0,21945.0,86.0,57210.0,28271.0,2045.0,20816.0,15639.0,5177.0,01,009,2015-12-31
"Madison County, Alabama",346438.0,37.8,36.4,39.3,238799.0,83437.0,2039.0,8622.0,16214.0,57993.0,32131.0,46436.0,180077.0,179022.0,163753.0,15269.0,167900.0,765.0,137767.0,14953.0,57690.0,26677.0,3695.0,3774.0,161902.0,474.0,342206.0,166409.0,12340.0,137767.0,89551.0,48216.0,01,089,2015-12-31
"Autauga County, Alabama",55221.0,37.7,36.7,38.4,42741.0,10315.0,230.0,534.0,1440.0,51281.0,24974.0,7057.0,26415.0,25970.0,23986.0,1984.0,141300.0,883.0,20396.0,2186.0,4897.0,2876.0,485.0,179.0,24120.0,24.0,54425.0,26281.0,2010.0,20396.0,14213.0,6183.0,01,001,2015-12-31
"Geneva County, Alabama",26815.0,42.2,41.5,43.3,23195.0,2387.0,87.0,329.0,973.0,36024.0,20224.0,6149.0,11836.0,11732.0,10419.0,1313.0,77400.0,559.0,10754.0,1904.0,1747.0,498.0,65.0,7.0,10342.0,4.0,26476.0,13004.0,1029.0,10754.0,7522.0,3232.0,01,061,2015-12-31
"Wilcox County, Alabama",11235.0,40.2,37.5,42.2,3073.0,8092.0,4.0,0.0,66.0,23750.0,14170.0,4126.0,3612.0,3582.0,2838.0,744.0,77300.0,424.0,3843.0,1773.0,596.0,207.0,96.0,25.0,2822.0,4.0,10976.0,5205.0,497.0,3843.0,2430.0,1413.0,01,131,2015-12-31
"St. Clair County, Alabama",85864.0,39.8,39.1,41.0,75040.0,8134.0,371.0,719.0,1913.0,51859.0,24168.0,13417.0,40403.0,40350.0,36977.0,3373.0,140000.0,699.0,31979.0,3762.0,5894.0,2444.0,511.0,381.0,36335.0,62.0,84001.0,41479.0,3448.0,31979.0,23154.0,8825.0,01,115,2015-12-31
"Baldwin County, Alabama",195121.0,42.2,40.9,43.3,168646.0,18735.0,1166.0,1307.0,8776.0,50254.0,27317.0,25798.0,93167.0,92925.0,85953.0,6972.0,169300.0,879.0,74104.0,32318.0,26388.0,9344.0,2567.0,1411.0,84504.0,116.0,192770.0,93412.0,6644.0,74104.0,50276.0,23828.0,01,003,2015-12-31
"Houston County, Alabama",103534.0,39.0,37.6,40.5,72170.0,27359.0,383.0,792.0,3338.0,41571.0,23925.0,18746.0,48218.0,48050.0,44067.0,3983.0,123300.0,691.0,39197.0,6900.0,9343.0,3620.0,980.0,526.0,43537.0,150.0,102646.0,48929.0,4010.0,39197.0,26082.0,13115.0,01,069,2015-12-31
"Tuscaloosa County, Alabama",200458.0,31.9,30.4,33.2,132600.0,61307.0,333.0,2953.0,6446.0,46565.0,23124.0,36274.0,94945.0,94880.0,87695.0,7185.0,156500.0,785.0,69128.0,17936.0,21230.0,9109.0,1824.0,2281.0,86258.0,368.0,199008.0,95939.0,7224.0,69128.0,45971.0,23157.0,01,125,2015-12-31
"Coffee County, Alabama",50884.0,38.8,37.6,39.7,39067.0,8829.0,475.0,627.0,3276.0,46729.0,24936.0,8581.0,23886.0,22508.0,20912.0,1596.0,142400.0,683.0,19160.0,3616.0,5250.0,2279.0,467.0,227.0,21652.0,12.0,48929.0,23579.0,2157.0,19160.0,13012.0,6148.0,01,031,2015-12-31
"Pike County, Alabama",33155.0,31.3,30.1,32.8,19188.0,12665.0,265.0,708.0,289.0,32825.0,19415.0,8158.0,16121.0,16100.0,14462.0,1638.0,105500.0,593.0,12786.0,2833.0,2785.0,1312.0,147.0,318.0,14121.0,96.0,32947.0,15756.0,1003.0,12786.0,7861.0,4925.0,01,109,2015-12-31
"Clarke County, Alabama",25070.0,41.1,40.0,42.3,13427.0,11346.0,7.0,90.0,85.0,32011.0,20064.0,6107.0,10122.0,10122.0,8161.0,1961.0,86900.0,545.0,9622.0,2978.0,1440.0,534.0,154.0,89.0,8048.0,17.0,24799.0,11706.0,830.0,9622.0,6200.0,3422.0,01,025,2015-12-31
"Montgomery County, Alabama",228138.0,35.2,33.5,36.6,88800.0,127961.0,495.0,5164.0,7791.0,44369.0,25138.0,49918.0,110685.0,108775.0,99158.0,9617.0,122300.0,814.0,89532.0,13538.0,28400.0,12607.0,2994.0,1905.0,98411.0,761.0,222787.0,104084.0,9260.0,89532.0,56843.0,32689.0,01,101,2015-12-31
"Henry County, Alabama",17252.0,43.0,41.7,45.1,12140.0,4891.0,0.0,0.0,429.0,41997.0,22931.0,2657.0,7536.0,7536.0,6922.0,614.0,96300.0,595.0,6894.0,2066.0,1151.0,707.0,130.0,30.0,6754.0,4.0,17026.0,8166.0,517.0,6894.0,4546.0,2348.0,01,067,2015-12-31
"Tallapoosa County, Alabama",41153.0,42.8,42.4,43.3,28928.0,11404.0,146.0,15.0,1017.0,39206.0,21177.0,9117.0,17408.0,17408.0,15837.0,1571.0,103400.0,575.0,16323.0,5755.0,3276.0,1290.0,291.0,154.0,15602.0,46.0,40616.0,19264.0,1103.0,16323.0,11466.0,4857.0,01,123,2015-12-31
"Monroe County, Alabama",22217.0,41.1,39.3,41.8,12315.0,9382.0,284.0,74.0,242.0,27257.0,15863.0,6901.0,8261.0,8261.0,6551.0,1710.0,81200.0,537.0,8406.0,2890.0,1200.0,449.0,66.0,111.0,6503.0,16.0,22002.0,10549.0,790.0,8406.0,5352.0,3054.0,01,099,2015-12-31
"Lawrence County, Alabama",33586.0,41.7,40.8,42.5,25978.0,3848.0,1826.0,37.0,697.0,40003.0,21369.0,6225.0,14091.0,14077.0,12704.0,1373.0,94800.0,562.0,13537.0,1653.0,1803.0,671.0,90.0,26.0,12561.0,18.0,33344.0,16265.0,1121.0,13537.0,9684.0,3853.0,01,079,2015-12-31
"Lee County, Alabama",150982.0,30.3,29.2,31.7,105518.0,35095.0,231.0,4947.0,5615.0,44570.0,24356.0,34561.0,74910.0,73990.0,68614.0,5376.0,154300.0,792.0,57171.0,7793.0,17110.0,8243.0,1679.0,2893.0,67963.0,659.0,149037.0,72687.0,5716.0,57171.0,35939.0,21232.0,01,081,2015-12-31
"Marion County, Alabama",30387.0,44.1,42.9,44.7,28448.0,1170.0,65.0,86.0,726.0,32299.0,20042.0,5960.0,12853.0,12829.0,11560.0,1269.0,81400.0,485.0,12714.0,2010.0,1592.0,737.0,126.0,43.0,11328.0,21.0,29729.0,14521.0,1084.0,12714.0,9059.0,3655.0,01,093,2015-12-31
"Pickens County, Alabama",19856.0,42.4,41.5,43.7,11155.0,8412.0,0.0,13.0,325.0,30330.0,17957.0,4801.0,7784.0,7784.0,6712.0,1072.0,82000.0,448.0,7644.0,1803.0,928.0,296.0,48.0,97.0,6589.0,36.0,19254.0,9577.0,609.0,7644.0,4891.0,2753.0,01,107,2015-12-31
"Sumter County, Alabama",13341.0,36.7,36.0,38.7,3335.0,9665.0,52.0,226.0,53.0,19501.0,12887.0,5372.0,5317.0,5310.0,4416.0,894.0,72900.0,555.0,4815.0,1937.0,797.0,432.0,35.0,62.0,4324.0,11.0,13204.0,5865.0,300.0,4815.0,2744.0,2071.0,01,119,2015-12-31
"Jefferson County, Alabama",659026.0,37.4,35.7,39.1,347760.0,279086.0,1515.0,10348.0,24991.0,45610.0,27240.0,121029.0,323045.0,322632.0,293202.0,29430.0,143400.0,810.0,260929.0,42826.0,82971.0,33489.0,13340.0,7222.0,288778.0,2695.0,651597.0,307166.0,26526.0,260929.0,166460.0,94469.0,01,073,2015-12-31
"Choctaw County, Alabama",13395.0,44.9,43.8,47.1,7487.0,5801.0,2.0,0.0,48.0,33536.0,20755.0,3093.0,5097.0,5097.0,4405.0,692.0,61100.0,497.0,5575.0,1657.0,701.0,335.0,80.0,10.0,4250.0,3.0,13266.0,6318.0,383.0,5575.0,3554.0,2021.0,01,023,2015-12-31
"Franklin County, Alabama",31634.0,38.8,36.8,39.9,27924.0,1554.0,373.0,29.0,4958.0,35372.0,18595.0,7020.0,13575.0,13574.0,12249.0,1325.0,85600.0,534.0,11980.0,2050.0,1562.0,670.0,136.0,37.0,12159.0,19.0,31374.0,15166.0,1211.0,11980.0,8354.0,3626.0,01,059,2015-12-31
"Marengo County, Alabama",20306.0,42.2,41.0,43.0,9482.0,10443.0,24.0,29.0,459.0,32042.0,21471.0,5244.0,7760.0,7747.0,6860.0,887.0,90800.0,530.0,8281.0,1937.0,1333.0,593.0,114.0,65.0,6760.0,28.0,20079.0,9342.0,626.0,8281.0,5122.0,3159.0,01,091,2015-12-31
"Russell County, Alabama",58302.0,34.8,33.2,36.2,31032.0,24411.0,202.0,440.0,2824.0,37049.0,19882.0,12054.0,27188.0,25779.0,22927.0,2852.0,111000.0,732.0,22241.0,4127.0,4070.0,1842.0,379.0,232.0,23994.0,70.0,56373.0,26712.0,2780.0,22241.0,14484.0,7757.0,01,113,2015-12-31
"Cherokee County, Alabama",26008.0,45.4,44.6,46.2,24167.0,1281.0,144.0,88.0,391.0,36296.0,21811.0,4918.0,11026.0,11026.0,10155.0,871.0,105100.0,621.0,11278.0,4964.0,1480.0,730.0,257.0,111.0,9878.0,20.0,25672.0,12805.0,818.0,11278.0,8175.0,3103.0,01,019,2015-12-31
"Covington County, Alabama",37886.0,42.6,41.0,44.5,31954.0,4933.0,171.0,117.0,580.0,36444.0,20977.0,7515.0,16032.0,15996.0,14202.0,1794.0,93600.0,599.0,14949.0,3824.0,2550.0,890.0,293.0,59.0,13961.0,26.0,37370.0,18056.0,1505.0,14949.0,10401.0,4548.0,01,039,2015-12-31
"Crenshaw County, Alabama",13938.0,41.3,39.6,43.6,9966.0,3277.0,108.0,253.0,237.0,36022.0,20585.0,2288.0,6255.0,6226.0,5620.0,606.0,70600.0,520.0,5383.0,1320.0,955.0,352.0,29.0,28.0,5533.0,0.0,13763.0,6786.0,528.0,5383.0,3562.0,1821.0,01,041,2015-12-31
"Dallas County, Alabama",42154.0,38.7,36.2,40.0,12085.0,29164.0,77.0,144.0,130.0,27306.0,17808.0,14580.0,16883.0,16856.0,14094.0,2762.0,81500.0,564.0,16413.0,3830.0,2240.0,1192.0,284.0,132.0,13577.0,37.0,41839.0,19289.0,1776.0,16413.0,10242.0,6171.0,01,047,2015-12-31
"Lauderdale County, Alabama",92737.0,41.1,39.4,42.7,80613.0,9239.0,405.0,672.0,2229.0,43125.0,24215.0,16232.0,42806.0,42764.0,39734.0,3030.0,118600.0,593.0,38612.0,5546.0,8049.0,4150.0,763.0,748.0,39185.0,96.0,91962.0,44113.0,3064.0,38612.0,25104.0,13508.0,01,077,2015-12-31
"Lowndes County, Alabama",10742.0,39.5,37.8,41.2,2739.0,7955.0,0.0,0.0,36.0,25876.0,18429.0,3035.0,4043.0,3998.0,3471.0,527.0,67800.0,568.0,4282.0,809.0,735.0,203.0,70.0,11.0,3329.0,10.0,10604.0,5005.0,464.0,4282.0,2833.0,1449.0,01,085,2015-12-31
"Macon County, Alabama",20018.0,37.5,35.6,38.8,3370.0,16271.0,62.0,43.0,313.0,30738.0,17374.0,4636.0,9132.0,9132.0,7585.0,1547.0,74700.0,592.0,8009.0,2229.0,1352.0,716.0,208.0,118.0,7398.0,40.0,19809.0,9001.0,584.0,8009.0,4677.0,3332.0,01,087,2015-12-31
"Limestone County, Alabama",88805.0,39.0,37.5,40.4,71980.0,11426.0,470.0,1106.0,5137.0,49570.0,25569.0,12075.0,40933.0,40831.0,37664.0,3167.0,142100.0,616.0,32213.0,3144.0,9303.0,4030.0,441.0,404.0,37305.0,101.0,84805.0,40829.0,3466.0,32213.0,23293.0,8920.0,01,083,2015-12-31
"Shelby County, Alabama",203530.0,37.9,37.2,38.6,165486.0,23940.0,551.0,4147.0,11902.0,70187.0,33494.0,16693.0,107374.0,107205.0,101343.0,5862.0,192800.0,944.0,75534.0,7316.0,36952.0,13759.0,3483.0,1698.0,99521.0,179.0,201820.0,97931.0,7771.0,75534.0,54072.0,21462.0,01,117,2015-12-31
"Winston County, Alabama",24130.0,43.9,43.3,44.7,23207.0,122.0,182.0,43.0,667.0,33194.0,18808.0,5157.0,9843.0,9843.0,8894.0,949.0,81500.0,515.0,9406.0,4010.0,1179.0,538.0,138.0,110.0,8395.0,0.0,23829.0,11713.0,811.0,9406.0,6394.0,3012.0,01,133,2015-12-31
"Cullman County, Alabama",80965.0,40.5,39.4,41.9,77478.0,964.0,331.0,451.0,3493.0,38971.0,20881.0,14814.0,34847.0,34807.0,32282.0,2525.0,115200.0,625.0,31287.0,5816.0,5092.0,2117.0,713.0,201.0,31854.0,25.0,80200.0,39665.0,3206.0,31287.0,21864.0,9423.0,01,043,2015-12-31
"Elmore County, Alabama",80763.0,37.9,36.7,39.1,60989.0,17137.0,222.0,417.0,2229.0,53555.0,24381.0,10334.0,37115.0,36665.0,33636.0,3029.0,147500.0,785.0,28651.0,4489.0,7314.0,3604.0,516.0,230.0,33027.0,39.0,75501.0,35348.0,3163.0,28651.0,20655.0,7996.0,01,051,2015-12-31
"Jackson County, Alabama",52860.0,42.2,40.4,44.1,48087.0,1635.0,582.0,210.0,1450.0,37745.0,20066.0,9415.0,23234.0,23234.0,20883.0,2351.0,98900.0,564.0,20431.0,4327.0,2876.0,1373.0,232.0,147.0,20570.0,14.0,52366.0,25824.0,1723.0,20431.0,14249.0,6182.0,01,071,2015-12-31
"Talladega County, Alabama",81437.0,40.9,40.1,41.5,52661.0,26023.0,284.0,368.0,1768.0,35155.0,19598.0,17950.0,35514.0,35502.0,30618.0,4884.0,93400.0,584.0,31424.0,5733.0,4580.0,2117.0,457.0,219.0,29754.0,216.0,78682.0,37321.0,2735.0,31424.0,21688.0,9736.0,01,121,2015-12-31
"Washington County, Alabama",16997.0,40.9,38.9,43.3,11156.0,4224.0,1375.0,63.0,214.0,42811.0,19743.0,3200.0,7069.0,7068.0,5656.0,1412.0,85700.0,569.0,6133.0,2238.0,775.0,289.0,74.0,3.0,5533.0,0.0,16869.0,8403.0,547.0,6133.0,4495.0,1638.0,01,129,2015-12-31
"Clay County, Alabama",13537.0,43.8,43.2,45.1,11065.0,1963.0,105.0,0.0,430.0,35327.0,18905.0,2201.0,5720.0,5715.0,5180.0,535.0,84100.0,451.0,5419.0,1319.0,552.0,265.0,39.0,58.0,5033.0,28.0,13265.0,6540.0,456.0,5419.0,3694.0,1725.0,01,027,2015-12-31
"Morgan County, Alabama",119786.0,39.5,38.0,41.4,99051.0,14717.0,758.0,720.0,9358.0,45751.0,24449.0,18936.0,57195.0,57156.0,51472.0,5684.0,123500.0,599.0,46235.0,5176.0,11783.0,4222.0,951.0,516.0,50478.0,153.0,118084.0,57776.0,4585.0,46235.0,31614.0,14621.0,01,103,2015-12-31
"Chilton County, Alabama",43819.0,38.8,37.6,39.6,36828.0,4528.0,158.0,126.0,3350.0,41627.0,21399.0,8288.0,19709.0,19697.0,17895.0,1802.0,100100.0,661.0,16237.0,3010.0,2673.0,1166.0,183.0,129.0,17553.0,31.0,43499.0,21416.0,1739.0,16237.0,11589.0,4648.0,01,021,2015-12-31
"Colbert County, Alabama",54444.0,42.2,40.7,43.7,43311.0,8478.0,312.0,178.0,1321.0,40576.0,22546.0,9406.0,23432.0,23402.0,21290.0,2112.0,99400.0,632.0,22204.0,3864.0,4299.0,1980.0,451.0,333.0,20913.0,50.0,54022.0,26064.0,1846.0,22204.0,15087.0,7117.0,01,033,2015-12-31
"Bristol Bay Borough, Alaska",970.0,39.7,40.3,39.1,547.0,5.0,284.0,7.0,69.0,79750.0,38267.0,69.0,582.0,572.0,541.0,31.0,187500.0,1063.0,377.0,540.0,88.0,42.0,0.0,0.0,538.0,1.0,959.0,543.0,36.0,377.0,244.0,133.0,02,060,2015-12-31
"Kodiak Island Borough, Alaska",13973.0,32.4,31.4,33.3,7549.0,66.0,1956.0,2973.0,1186.0,70887.0,30657.0,1552.0,8145.0,7502.0,7032.0,470.0,245400.0,981.0,4577.0,743.0,1551.0,439.0,76.0,41.0,7432.0,44.0,13283.0,6861.0,750.0,4577.0,3432.0,1145.0,02,150,2015-12-31
"Bethel Census Area, Alaska",17776.0,26.7,27.0,26.5,2136.0,142.0,14415.0,209.0,325.0,51012.0,17746.0,4364.0,7571.0,7567.0,6232.0,1335.0,165700.0,1169.0,4488.0,1449.0,714.0,269.0,70.0,47.0,6056.0,28.0,17505.0,9104.0,1147.0,4488.0,3361.0,1127.0,02,050,2015-12-31
"North Slope Borough, Alaska",9667.0,33.9,36.0,28.7,3187.0,64.0,4645.0,515.0,350.0,72576.0,51085.0,976.0,6131.0,6066.0,5499.0,567.0,141100.0,1087.0,1962.0,558.0,653.0,192.0,18.0,13.0,5438.0,150.0,9584.0,6095.0,445.0,1962.0,1488.0,474.0,02,185,2015-12-31
"Fairbanks North Star Borough, Alaska",99705.0,30.4,29.6,31.3,76423.0,4340.0,6288.0,2621.0,7356.0,71068.0,33244.0,7752.0,56732.0,50688.0,46661.0,4027.0,218100.0,1216.0,35582.0,6115.0,11957.0,5080.0,1008.0,1235.0,50896.0,744.0,93094.0,47562.0,4936.0,35582.0,22810.0,12772.0,02,090,2015-12-31
"Matanuska-Susitna Borough, Alaska",96178.0,34.6,34.3,34.9,80815.0,959.0,5072.0,1386.0,4292.0,72983.0,29913.0,9454.0,45730.0,45281.0,40854.0,4427.0,224900.0,1073.0,31098.0,10213.0,8292.0,3108.0,771.0,417.0,39723.0,424.0,94431.0,48596.0,4318.0,31098.0,22318.0,8780.0,02,170,2015-12-31
"Nome Census Area, Alaska",9854.0,27.8,28.4,27.3,1720.0,72.0,6913.0,119.0,193.0,48868.0,19804.0,2592.0,4419.0,4375.0,3654.0,721.0,123500.0,1188.0,2925.0,1100.0,553.0,161.0,22.0,23.0,3487.0,9.0,9655.0,5111.0,692.0,2925.0,2198.0,727.0,02,180,2015-12-31
"Haines Borough, Alaska",2560.0,45.5,45.6,45.3,2062.0,1.0,164.0,77.0,39.0,58750.0,33902.0,135.0,1516.0,1516.0,1470.0,46.0,211400.0,868.0,1176.0,414.0,464.0,143.0,62.0,20.0,1397.0,23.0,2554.0,1382.0,93.0,1176.0,680.0,496.0,02,100,2015-12-31
"Yakutat City and Borough, Alaska",643.0,42.5,46.6,33.8,255.0,9.0,213.0,43.0,17.0,72500.0,33159.0,35.0,407.0,407.0,375.0,32.0,166000.0,945.0,250.0,141.0,52.0,12.0,2.0,1.0,350.0,3.0,643.0,367.0,32.0,250.0,158.0,92.0,02,282,2015-12-31
"Lake and Peninsula Borough, Alaska",1474.0,31.1,33.1,29.7,325.0,8.0,1012.0,47.0,32.0,50781.0,23041.0,247.0,728.0,728.0,657.0,71.0,145000.0,707.0,491.0,1017.0,71.0,37.0,2.0,1.0,636.0,7.0,1474.0,731.0,71.0,491.0,335.0,156.0,02,164,2015-12-31
"Southeast Fairbanks Census Area, Alaska",7029.0,35.8,37.7,35.1,5604.0,80.0,742.0,101.0,336.0,62670.0,30079.0,1011.0,3519.0,3352.0,3038.0,314.0,197300.0,1176.0,2117.0,1792.0,538.0,235.0,10.0,14.0,2998.0,0.0,6862.0,3742.0,311.0,2117.0,1460.0,657.0,02,240,2015-12-31
