NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,year
Georgia,10625615.0,37.1,35.9,38.2,5934931.0,3350903.0,34928.0,448181.0,1048474.0,65030.0,34516.0,1441351.0,5329864.0,5274596.0,4983753.0,290843.0,206700.0,1110.0,3885371.0,489668.0,1426415.0,643718.0,161767.0,103325.0,4926936.0,81781.0,10438528.0,5041339.0,397634.0,3885371.0,2592437.0,1292934.0,13,2021-12-31
Hawaii,1453498.0,39.6,38.3,40.9,344295.0,28142.0,4286.0,544643.0,158741.0,88005.0,39045.0,133740.0,764801.0,717453.0,680301.0,37152.0,662100.0,1755.0,478413.0,78524.0,226399.0,83849.0,24381.0,15789.0,707605.0,34618.0,1395191.0,685126.0,53974.0,478413.0,330912.0,147501.0,15,2021-12-31
Idaho,1811617.0,36.8,36.2,37.4,1567799.0,12242.0,22799.0,24616.0,234561.0,63377.0,31509.0,202560.0,887977.0,883059.0,847426.0,35633.0,266500.0,952.0,657101.0,85044.0,231259.0,79872.0,19205.0,14946.0,836154.0,5238.0,1789734.0,896085.0,71529.0,657101.0,448970.0,208131.0,16,2021-12-31
Illinois,12821813.0,38.5,37.4,39.5,8699413.0,1804013.0,42714.0,725482.0,2250076.0,72563.0,39571.0,1483378.0,6705184.0,6686514.0,6273473.0,413041.0,212600.0,1097.0,4930255.0,482740.0,1910757.0,920298.0,212604.0,125910.0,6164668.0,484481.0,12646857.0,6214426.0,457408.0,4930255.0,3131678.0,1798577.0,17,2021-12-31
Indiana,6751340.0,37.9,36.8,38.9,5483296.0,635076.0,11399.0,163657.0,494408.0,61944.0,32537.0,819005.0,3416171.0,3411413.0,3250923.0,160490.0,158500.0,891.0,2622601.0,288961.0,797977.0,334885.0,69354.0,51083.0,3189106.0,24592.0,6655804.0,3280653.0,256748.0,2622601.0,1688696.0,933905.0,18,2021-12-31
Iowa,3179090.0,38.3,37.4,39.2,2795319.0,119036.0,10889.0,79188.0,203048.0,65429.0,34817.0,339695.0,1689338.0,1686696.0,1620796.0,65900.0,160700.0,845.0,1275893.0,131207.0,423852.0,144056.0,34880.0,26932.0,1592872.0,12394.0,3138332.0,1565744.0,121061.0,1275893.0,799902.0,475991.0,19,2021-12-31
Kansas,2932099.0,37.0,36.0,38.1,2386766.0,165291.0,21657.0,87946.0,362053.0,64521.0,34968.0,327209.0,1530430.0,1512063.0,1450216.0,61847.0,164800.0,912.0,1139738.0,132552.0,415201.0,181958.0,37562.0,26514.0,1441378.0,5849.0,2875459.0,1427347.0,116488.0,1139738.0,732385.0,407353.0,20,2021-12-31
Kentucky,4494141.0,39.0,37.8,40.2,3842383.0,361703.0,7114.0,68737.0,174359.0,55454.0,30634.0,709140.0,2135988.0,2121880.0,2009185.0,112695.0,155100.0,826.0,1748475.0,239945.0,461841.0,232970.0,56514.0,33745.0,1976861.0,16575.0,4416344.0,2169289.0,167686.0,1748475.0,1134358.0,614117.0,21,2021-12-31
Louisiana,4657305.0,37.4,36.3,38.5,2805875.0,1486002.0,25550.0,80438.0,248782.0,53571.0,30340.0,850486.0,2179709.0,2160206.0,2013907.0,146299.0,174000.0,923.0,1748688.0,317635.0,511447.0,200435.0,56205.0,31996.0,1991358.0,20647.0,4555079.0,2201516.0,180753.0,1748688.0,1115692.0,632996.0,22,2021-12-31
Maine,1357046.0,44.7,43.5,46.0,1261097.0,19525.0,7578.0,14917.0,24526.0,63182.0,36171.0,145992.0,713221.0,711350.0,681187.0,30163.0,212100.0,927.0,571064.0,166718.0,209253.0,89039.0,21308.0,14850.0,667845.0,3285.0,1342021.0,659461.0,39947.0,571064.0,348606.0,222458.0,23,2021-12-31
Maryland,6148545.0,38.9,37.6,40.2,3238671.0,1833987.0,17266.0,397087.0,650357.0,91431.0,45915.0,550074.0,3330279.0,3296484.0,3120977.0,175507.0,338500.0,1485.0,2294270.0,222071.0,934036.0,578591.0,134194.0,115661.0,3091677.0,197448.0,6049675.0,2922279.0,221824.0,2294270.0,1516689.0,777581.0,24,2021-12-31
Massachusetts,6991852.0,39.6,38.4,40.8,5211704.0,511394.0,14939.0,480944.0,864202.0,89026.0,48617.0,668780.0,3882484.0,3876978.0,3667019.0,209959.0,424700.0,1429.0,2714448.0,265186.0,1215939.0,701003.0,151981.0,147426.0,3591598.0,300001.0,6922305.0,3371221.0,220392.0,2714448.0,1711692.0,1002756.0,25,2021-12-31
Michigan,10062512.0,39.8,38.6,41.0,7715291.0,1368177.0,48361.0,322218.0,540036.0,63202.0,34768.0,1310058.0,5007906.0,5002960.0,4692409.0,310551.0,172100.0,946.0,3976729.0,589775.0,1287856.0,615472.0,130123.0,86211.0,4594453.0,54189.0,9959489.0,4911030.0,350036.0,3976729.0,2522202.0,1454527.0,26,2021-12-31
Minnesota,5670472.0,38.2,37.5,38.9,4576758.0,376406.0,52695.0,283382.0,319828.0,77706.0,41204.0,512312.0,3109813.0,3105784.0,2980477.0,125307.0,250200.0,1081.0,2229100.0,241383.0,944751.0,354504.0,87755.0,58452.0,2925932.0,82533.0,5614768.0,2805518.0,216306.0,2229100.0,1415231.0,813869.0,27,2021-12-31
Mississippi,2967023.0,37.8,36.5,39.0,1701989.0,1113414.0,13357.0,29092.0,95643.0,49111.0,26807.0,557111.0,1345038.0,1331967.0,1240790.0,91177.0,133000.0,830.0,1108670.0,208705.0,280355.0,127528.0,29987.0,21058.0,1227836.0,3212.0,2902113.0,1392625.0,111521.0,1108670.0,732575.0,376095.0,28,2021-12-31
Missouri,6141534.0,38.8,37.6,40.0,4930466.0,695678.0,19904.0,123406.0,271566.0,61043.0,33770.0,762023.0,3104195.0,3084786.0,2945966.0,138820.0,171800.0,886.0,2433819.0,348262.0,789957.0,363092.0,78069.0,54081.0,2910919.0,30417.0,6035976.0,2956899.0,226169.0,2433819.0,1541667.0,892152.0,29,2021-12-31
Montana,1077978.0,40.0,39.2,40.8,938223.0,6236.0,65452.0,8972.0,43877.0,60560.0,34423.0,131512.0,552144.0,548944.0,526641.0,22303.0,263700.0,886.0,436481.0,76072.0,166825.0,57507.0,15666.0,11228.0,518868.0,3538.0,1063595.0,536410.0,37239.0,436481.0,267591.0,168890.0,30,2021-12-31
Nebraska,1951480.0,36.7,35.9,37.5,1630376.0,93358.0,17937.0,48379.0,224693.0,66644.0,35189.0,195455.0,1052366.0,1046463.0,1011989.0,34474.0,174100.0,909.0,766887.0,73915.0,274664.0,103385.0,24415.0,17711.0,1000159.0,5859.0,1923866.0,960755.0,81009.0,766887.0,488268.0,278619.0,31,2021-12-31
Nevada,3059238.0,38.3,37.8,38.9,1799601.0,284412.0,37850.0,255094.0,897415.0,65686.0,34621.0,388814.0,1549597.0,1538959.0,1429447.0,109512.0,315900.0,1238.0,1141952.0,127894.0,359703.0,134479.0,36237.0,21184.0,1406731.0,37328.0,3022441.0,1512492.0,111989.0,1141952.0,728429.0,413523.0,32,2021-12-31
New Hampshire,1372175.0,43.0,41.9,44.1,1249067.0,21834.0,1988.0,36625.0,55915.0,83449.0,43877.0,98429.0,769793.0,767453.0,738506.0,28947.0,288700.0,1212.0,540498.0,95982.0,230314.0,110986.0,19946.0,15789.0,724368.0,5137.0,1356149.0,674094.0,39511.0,540498.0,352210.0,188288.0,33,2021-12-31
New Jersey,9234024.0,40.0,38.7,41.3,5787873.0,1225321.0,24719.0,900516.0,1924503.0,89703.0,46691.0,883896.0,4905036.0,4893875.0,4588902.0,304973.0,355700.0,1436.0,3397156.0,341186.0,1611515.0,763884.0,178003.0,107451.0,4489790.0,438123.0,9129337.0,4467851.0,328093.0,3397156.0,2326941.0,1070215.0,34,2021-12-31
New Mexico,2109366.0,38.3,37.1,39.6,1364638.0,44792.0,197712.0,34313.0,1046411.0,54020.0,29624.0,378896.0,964460.0,952564.0,889428.0,63136.0,184800.0,897.0,797596.0,139801.0,225538.0,127471.0,27269.0,26763.0,887251.0,7140.0,2073219.0,1019297.0,74922.0,797596.0,497024.0,300572.0,35,2021-12-31
New York,20114745.0,39.2,37.9,40.4,12215118.0,3058846.0,83734.0,1739196.0,3871753.0,75157.0,43208.0,2636823.0,10331727.0,10306430.0,9663517.0,642913.0,340600.0,1390.0,7530150.0,919028.0,2996306.0,1706772.0,433494.0,230140.0,9440371.0,2333713.0,19878007.0,9663111.0,703843.0,7530150.0,4722870.0,2807280.0,36,2021-12-31
North Carolina,10367022.0,39.0,37.6,40.3,6865508.0,2193147.0,113719.0,314690.0,1016730.0,60516.0,34209.0,1379672.0,5219602.0,5119397.0,4845768.0,273629.0,197500.0,988.0,4034684.0,639249.0,1481848.0,621189.0,134988.0,101138.0,4840986.0,42121.0,10168317.0,4909766.0,366501.0,4034684.0,2616198.0,1418486.0,37,2021-12-31
North Dakota,773344.0,35.2,34.6,36.1,656584.0,24349.0,39103.0,12313.0,31926.0,68131.0,37343.0,80390.0,424182.0,416764.0,403612.0,13152.0,209900.0,853.0,316542.0,53569.0,112023.0,32085.0,7056.0,5488.0,403477.0,2118.0,756614.0,386181.0,32959.0,316542.0,187742.0,128800.0,38,2021-12-31
Ohio,11769923.0,39.4,38.2,40.6,9374538.0,1452530.0,18416.0,276828.0,480347.0,61938.0,34526.0,1528963.0,5981645.0,5970869.0,5656463.0,314406.0,159900.0,870.0,4754161.0,478572.0,1483021.0,674554.0,145311.0,95443.0,5548580.0,71200.0,11601893.0,5692841.0,420710.0,4754161.0,2964953.0,1789208.0,39,2021-12-31
Oklahoma,3948136.0,36.8,35.8,37.8,2752553.0,284536.0,303792.0,88601.0,443914.0,56956.0,30976.0,583853.0,1902597.0,1881598.0,1786742.0,94856.0,150800.0,862.0,1503868.0,237853.0,457256.0,173720.0,40742.0,28424.0,1775842.0,5810.0,3869212.0,1906101.0,156942.0,1503868.0,979479.0,524389.0,40,2021-12-31
Oregon,4207177.0,39.6,38.8,40.5,3394838.0,77913.0,46075.0,186724.0,570511.0,70084.0,37816.0,498517.0,2150814.0,2146693.0,2026107.0,120586.0,362200.0,1250.0,1658091.0,140773.0,644813.0,275519.0,68616.0,52146.0,1988071.0,69095.0,4167351.0,2066053.0,139179.0,1658091.0,1037580.0,620511.0,41,2021-12-31
Pennsylvania,12970650.0,40.8,39.5,42.2,10153752.0,1425210.0,20511.0,460932.0,1023055.0,67587.0,37725.0,1482811.0,6671309.0,6662890.0,6295594.0,367296.0,197300.0,1013.0,5147783.0,581005.0,1813647.0,859980.0,196159.0,147464.0,6173679.0,289938.0,12771301.0,6260932.0,432757.0,5147783.0,3270091.0,1877692.0,42,2021-12-31
Rhode Island,1091949.0,40.0,38.5,41.4,841181.0,69398.0,4437.0,37701.0,178673.0,74489.0,39603.0,118257.0,592466.0,588135.0,552707.0,35428.0,292600.0,1097.0,426769.0,54399.0,160523.0,77992.0,18212.0,14042.0,541019.0,11077.0,1075869.0,524692.0,34032.0,426769.0,264634.0,162135.0,44,2021-12-31
South Carolina,5078903.0,39.8,38.5,41.0,3334961.0,1328691.0,15595.0,83441.0,306230.0,58234.0,32823.0,718345.0,2479690.0,2444002.0,2313378.0,130624.0,181800.0,970.0,1976447.0,348801.0,653988.0,288540.0,60868.0,43028.0,2304699.0,11032.0,4984554.0,2402434.0,174303.0,1976447.0,1292857.0,683590.0,45,2021-12-31
South Dakota,881785.0,37.1,36.5,37.9,728526.0,19300.0,73296.0,12677.0,37618.0,63920.0,33468.0,106291.0,466180.0,463198.0,448357.0,14841.0,187800.0,809.0,345779.0,46078.0,119331.0,38009.0,10182.0,6515.0,442846.0,1861.0,865054.0,435629.0,36712.0,345779.0,216840.0,128939.0,46,2021-12-31
Tennessee,6859497.0,38.8,37.7,39.9,5198206.0,1130608.0,15219.0,125581.0,395967.0,58516.0,32908.0,955929.0,3399281.0,3380708.0,3201140.0,179568.0,193700.0,951.0,2664791.0,346333.0,859255.0,356100.0,87302.0,64554.0,3155978.0,17073.0,6756567.0,3288180.0,248455.0,2664791.0,1736369.0,928422.0,47,2021-12-31
Texas,28862581.0,35.0,34.2,35.8,18566027.0,3499862.0,147892.0,1452713.0,11479932.0,67321.0,34255.0,3965117.0,14492816.0,14390216.0,13618630.0,771586.0,202600.0,1146.0,10239341.0,1194539.0,3791665.0,1522588.0,327556.0,229386.0,13464482.0,152475.0,28410863.0,14043697.0,1205313.0,10239341.0,7055810.0,3183531.0,48,2021-12-31
Utah,3231370.0,31.3,30.8,31.8,2704561.0,38545.0,33242.0,75530.0,465832.0,79133.0,33378.0,278486.0,1653818.0,1648313.0,1590143.0,58170.0,339700.0,1171.0,1033651.0,99907.0,450953.0,166433.0,35638.0,27835.0,1569101.0,30782.0,3205178.0,1614445.0,151929.0,1033651.0,763353.0,270298.0,49,2021-12-31
Vermont,641637.0,42.7,41.3,43.9,596282.0,8166.0,1520.0,10759.0,13368.0,67674.0,37903.0,64962.0,349819.0,348907.0,335239.0,13668.0,240600.0,1070.0,262514.0,71005.0,110000.0,54302.0,11805.0,9583.0,328766.0,3266.0,635583.0,315100.0,18265.0,262514.0,156687.0,105827.0,50,2021-12-31
Virginia,8582479.0,38.5,37.4,39.6,5574307.0,1631941.0,24007.0,578210.0,840248.0,80615.0,43267.0,828664.0,4552635.0,4422588.0,4219781.0,202807.0,295500.0,1326.0,3248528.0,347572.0,1338831.0,762490.0,155464.0,115612.0,4268079.0,146755.0,8357984.0,4068437.0,308086.0,3248528.0,2134654.0,1113874.0,51,2021-12-31
Washington,7617364.0,37.9,37.0,38.8,5465011.0,293401.0,90789.0,682711.0,1007881.0,82400.0,43817.0,746904.0,3958572.0,3899915.0,3701656.0,198259.0,397600.0,1439.0,2931841.0,238854.0,1217575.0,544325.0,120128.0,85980.0,3670752.0,190821.0,7502835.0,3743802.0,278482.0,2931841.0,1894023.0,1037818.0,53,2021-12-31
West Virginia,1801049.0,42.6,41.4,44.0,1658405.0,61143.0,1911.0,13882.0,30196.0,50884.0,28761.0,295632.0,788433.0,786365.0,736088.0,50277.0,128800.0,770.0,711352.0,148085.0,165975.0,81546.0,17591.0,13169.0,722460.0,5101.0,1773559.0,877941.0,57700.0,711352.0,451212.0,260140.0,54,2021-12-31
Wisconsin,5871661.0,39.6,38.8,40.5,4894019.0,372439.0,45831.0,166670.0,424598.0,67080.0,36754.0,610632.0,3127362.0,3123629.0,3014612.0,109017.0,200400.0,916.0,2401818.0,316551.0,833670.0,312037.0,70286.0,52306.0,2969464.0,40337.0,5802929.0,2889534.0,204295.0,2401818.0,1489728.0,912090.0,55,2021-12-31
Wyoming,576641.0,38.2,37.8,38.7,511179.0,5242.0,12987.0,5046.0,59185.0,68002.0,36288.0,60482.0,300833.0,297398.0,284934.0,12464.0,237900.0,878.0,230653.0,41165.0,69809.0,30947.0,5993.0,4534.0,281810.0,2527.0,567043.0,288358.0,21438.0,230653.0,145766.0,84887.0,56,2021-12-31
Puerto Rico,3311274.0,43.1,41.2,44.8,1693651.0,329651.0,5407.0,6263.0,3270361.0,21967.0,14047.0,1400997.0,1238879.0,1236011.0,1055843.0,180168.0,111800.0,505.0,1196790.0,357001.0,469856.0,129632.0,29645.0,28977.0,1028175.0,13698.0,3285816.0,1553991.0,77482.0,1196790.0,789758.0,407032.0,72,2021-12-31
