NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Choctaw County, Alabama",12755.0,46.6,44.7,47.8,7253.0,5398.0,7.0,25.0,69.0,36634.0,23292.0,2473.0,4733.0,4733.0,4427.0,306.0,75900.0,560.0,5330.0,2080.0,761.0,374.0,44.0,73.0,4338.0,0.0,12630.0,5975.0,356.0,5330.0,3453.0,1877.0,01,023,2020-12-31
"Clarke County, Alabama",23866.0,42.9,41.5,44.0,12520.0,10909.0,18.0,109.0,140.0,37345.0,24574.0,5870.0,9254.0,9241.0,8166.0,1075.0,106600.0,599.0,9323.0,3490.0,1401.0,752.0,79.0,71.0,8056.0,0.0,23584.0,11212.0,826.0,9323.0,5870.0,3453.0,01,025,2020-12-31
"Clay County, Alabama",13285.0,43.4,42.5,44.7,11068.0,2035.0,20.0,33.0,410.0,42678.0,25337.0,2018.0,5694.0,5694.0,5389.0,305.0,116100.0,482.0,5153.0,1679.0,709.0,300.0,95.0,0.0,5285.0,0.0,13049.0,6304.0,419.0,5153.0,3678.0,1475.0,01,027,2020-12-31
"Cleburne County, Alabama",14952.0,43.1,41.4,45.0,13955.0,394.0,21.0,1.0,380.0,46320.0,24723.0,2295.0,6060.0,6012.0,5814.0,198.0,118700.0,659.0,5835.0,1024.0,1121.0,425.0,89.0,53.0,5697.0,0.0,14739.0,7134.0,603.0,5835.0,3790.0,2045.0,01,029,2020-12-31
"Coffee County, Alabama",52238.0,39.5,37.9,40.9,39014.0,8906.0,523.0,843.0,4011.0,56799.0,27912.0,7945.0,24207.0,23030.0,21764.0,1266.0,153700.0,802.0,19951.0,3362.0,4993.0,2235.0,327.0,253.0,22423.0,5.0,50511.0,24369.0,1817.0,19951.0,13601.0,6350.0,01,031,2020-12-31
"Colbert County, Alabama",54957.0,42.5,39.1,45.0,43279.0,8909.0,313.0,282.0,1591.0,47962.0,25807.0,8430.0,24589.0,24542.0,23563.0,979.0,125400.0,712.0,21797.0,4930.0,4263.0,1882.0,421.0,222.0,23216.0,18.0,54503.0,26214.0,2007.0,21797.0,14207.0,7590.0,01,033,2020-12-31
"Conecuh County, Alabama",12219.0,45.2,43.1,47.2,6176.0,5872.0,20.0,70.0,59.0,35444.0,20756.0,2016.0,4311.0,4311.0,3972.0,339.0,83900.0,545.0,4585.0,2618.0,727.0,320.0,31.0,143.0,3951.0,14.0,12176.0,5914.0,310.0,4585.0,3009.0,1576.0,01,035,2020-12-31
"Coosa County, Alabama",10696.0,49.0,46.6,50.3,7052.0,3451.0,32.0,0.0,137.0,43571.0,25083.0,1283.0,4299.0,4273.0,4164.0,109.0,89200.0,611.0,4016.0,2599.0,659.0,234.0,48.0,16.0,4077.0,0.0,10279.0,5141.0,330.0,4016.0,2604.0,1412.0,01,037,2020-12-31
"Crenshaw County, Alabama",13826.0,42.3,40.7,44.1,9890.0,3267.0,104.0,183.0,305.0,42611.0,26351.0,1973.0,5903.0,5852.0,5615.0,237.0,84400.0,540.0,5011.0,1823.0,1271.0,439.0,55.0,27.0,5622.0,44.0,13586.0,6490.0,424.0,5011.0,3350.0,1661.0,01,041,2020-12-31
"Cullman County, Alabama",83345.0,41.2,40.3,42.5,78295.0,943.0,295.0,304.0,3676.0,48388.0,24770.0,10414.0,37290.0,37267.0,35401.0,1866.0,135200.0,721.0,31733.0,6323.0,5889.0,2423.0,440.0,202.0,34837.0,19.0,82458.0,40526.0,2925.0,31733.0,21920.0,9813.0,01,043,2020-12-31
"Dallas County, Alabama",38184.0,39.6,37.9,40.7,10394.0,27290.0,48.0,250.0,108.0,33317.0,19653.0,10976.0,15559.0,15559.0,13944.0,1615.0,84100.0,674.0,15409.0,5018.0,2634.0,1311.0,177.0,141.0,13697.0,0.0,37932.0,17470.0,1541.0,15409.0,9116.0,6293.0,01,047,2020-12-31
"DeKalb County, Alabama",71430.0,39.6,38.9,40.0,60554.0,1093.0,850.0,76.0,10530.0,42267.0,22511.0,14596.0,31626.0,31594.0,30188.0,1406.0,113600.0,630.0,26365.0,5059.0,4166.0,2098.0,362.0,127.0,29794.0,56.0,70629.0,34841.0,2759.0,26365.0,19318.0,7047.0,01,049,2020-12-31
"Escambia County, Alabama",36775.0,39.4,37.9,40.7,22757.0,11774.0,1391.0,103.0,888.0,35558.0,18587.0,8036.0,13948.0,13948.0,12543.0,1405.0,100800.0,606.0,12931.0,3687.0,2252.0,836.0,78.0,47.0,12374.0,41.0,33773.0,15733.0,1314.0,12931.0,7780.0,5151.0,01,053,2020-12-31
"Etowah County, Alabama",102721.0,41.3,40.1,43.1,81298.0,16519.0,529.0,808.0,4187.0,44934.0,25094.0,16199.0,45623.0,45603.0,43002.0,2601.0,124400.0,676.0,38765.0,9040.0,7764.0,3463.0,1063.0,485.0,42147.0,23.0,101927.0,49169.0,3445.0,38765.0,25383.0,13382.0,01,055,2020-12-31
"Franklin County, Alabama",31587.0,39.2,36.1,40.9,26017.0,1241.0,326.0,273.0,5584.0,41174.0,21503.0,6124.0,13681.0,13681.0,13019.0,662.0,103000.0,561.0,11017.0,3065.0,2164.0,727.0,166.0,114.0,12911.0,13.0,31404.0,15586.0,1167.0,11017.0,7570.0,3447.0,01,059,2020-12-31
"Greene County, Alabama",8221.0,44.6,40.6,47.0,1430.0,6489.0,38.0,0.0,221.0,26688.0,16425.0,2961.0,2749.0,2749.0,2401.0,348.0,76200.0,559.0,3178.0,1953.0,332.0,190.0,16.0,46.0,2270.0,0.0,8167.0,3868.0,374.0,3178.0,1565.0,1613.0,01,063,2020-12-31
"Hale County, Alabama",14754.0,40.8,38.3,42.4,5668.0,8726.0,0.0,28.0,10.0,30793.0,20652.0,3568.0,5802.0,5790.0,5262.0,528.0,91500.0,612.0,5490.0,2357.0,1063.0,380.0,49.0,71.0,5185.0,5.0,14543.0,6911.0,664.0,5490.0,3336.0,2154.0,01,065,2020-12-31
"Houston County, Alabama",105319.0,40.2,38.1,42.2,71857.0,28677.0,290.0,996.0,3551.0,49069.0,27794.0,18305.0,47455.0,47229.0,44583.0,2646.0,141800.0,769.0,39784.0,8014.0,10109.0,4333.0,1255.0,426.0,44153.0,23.0,104299.0,49793.0,4059.0,39784.0,26249.0,13535.0,01,069,2020-12-31
"Jackson County, Alabama",51765.0,43.0,41.8,44.7,47211.0,1908.0,559.0,220.0,1541.0,42578.0,23844.0,9153.0,20833.0,20828.0,19746.0,1082.0,107900.0,574.0,20367.0,4768.0,3942.0,1603.0,251.0,222.0,19369.0,7.0,51275.0,25044.0,1760.0,20367.0,14371.0,5996.0,01,071,2020-12-31
"Lamar County, Alabama",13854.0,44.3,42.3,45.8,12112.0,1525.0,12.0,21.0,240.0,42688.0,22299.0,2409.0,5555.0,5553.0,5269.0,284.0,95400.0,449.0,5631.0,1779.0,691.0,321.0,66.0,29.0,5135.0,31.0,13684.0,6744.0,510.0,5631.0,3617.0,2014.0,01,075,2020-12-31
"Lauderdale County, Alabama",92870.0,41.3,38.9,43.3,79815.0,9514.0,338.0,581.0,2562.0,48428.0,28540.0,11837.0,43340.0,43222.0,41204.0,2018.0,149500.0,669.0,38513.0,6759.0,10244.0,4317.0,729.0,781.0,40603.0,1.0,91912.0,44128.0,2881.0,38513.0,24314.0,14199.0,01,077,2020-12-31
"Lee County, Alabama",163461.0,32.4,30.8,33.9,113894.0,37121.0,348.0,7131.0,6093.0,52930.0,28804.0,30478.0,79736.0,79135.0,75428.0,3707.0,173700.0,856.0,60731.0,9525.0,19926.0,11392.0,1974.0,2887.0,74480.0,466.0,162260.0,79545.0,5822.0,60731.0,37681.0,23050.0,01,081,2020-12-31
"Lowndes County, Alabama",9936.0,42.5,40.4,44.7,2464.0,7440.0,12.0,0.0,40.0,33634.0,21298.0,2197.0,3997.0,3997.0,3578.0,419.0,66500.0,687.0,4213.0,1038.0,557.0,393.0,41.0,19.0,3522.0,13.0,9827.0,4658.0,397.0,4213.0,2763.0,1450.0,01,085,2020-12-31
"Macon County, Alabama",18437.0,38.7,38.1,39.9,3000.0,15162.0,15.0,36.0,80.0,35450.0,22170.0,3789.0,8039.0,7983.0,7115.0,868.0,82400.0,621.0,7592.0,2719.0,1312.0,762.0,239.0,130.0,6910.0,20.0,18191.0,8186.0,477.0,7592.0,4447.0,3145.0,01,087,2020-12-31
"Marengo County, Alabama",19138.0,41.8,39.9,43.4,8915.0,9907.0,24.0,9.0,495.0,33029.0,27975.0,4083.0,7594.0,7594.0,7067.0,527.0,82200.0,565.0,7499.0,2878.0,1298.0,761.0,101.0,69.0,6840.0,0.0,18918.0,8892.0,745.0,7499.0,3842.0,3657.0,01,091,2020-12-31
"Marion County, Alabama",29818.0,44.5,42.8,46.0,27518.0,1128.0,136.0,18.0,766.0,40978.0,22486.0,5057.0,12632.0,12629.0,11851.0,778.0,87700.0,530.0,11780.0,2974.0,1702.0,942.0,101.0,97.0,11465.0,3.0,29330.0,14415.0,899.0,11780.0,7551.0,4229.0,01,093,2020-12-31
"Mobile County, Alabama",413977.0,38.1,36.3,39.3,240134.0,149478.0,2748.0,7728.0,11994.0,49625.0,26778.0,72677.0,186851.0,185940.0,175496.0,10444.0,138400.0,869.0,157557.0,26764.0,45286.0,16888.0,4056.0,2007.0,173223.0,896.0,408941.0,193508.0,15857.0,157557.0,102767.0,54790.0,01,097,2020-12-31
"Monroe County, Alabama",21006.0,43.5,41.2,45.6,11425.0,8918.0,286.0,125.0,74.0,31969.0,21885.0,4977.0,7815.0,7815.0,6759.0,1056.0,100900.0,601.0,8050.0,3401.0,1256.0,600.0,119.0,15.0,6668.0,52.0,20768.0,9975.0,819.0,8050.0,4918.0,3132.0,01,099,2020-12-31
"Morgan County, Alabama",119352.0,40.5,39.6,41.8,93765.0,15137.0,506.0,661.0,10060.0,52923.0,28474.0,17419.0,54349.0,54306.0,51704.0,2602.0,143900.0,684.0,46388.0,5860.0,11982.0,4162.0,950.0,520.0,51032.0,86.0,117502.0,57545.0,4467.0,46388.0,30703.0,15685.0,01,103,2020-12-31
"Pickens County, Alabama",20049.0,42.5,41.1,44.5,11384.0,8078.0,38.0,8.0,989.0,40362.0,23476.0,4547.0,7514.0,7488.0,6854.0,634.0,100000.0,468.0,7731.0,1889.0,1385.0,524.0,135.0,31.0,6705.0,26.0,18413.0,9515.0,769.0,7731.0,5246.0,2485.0,01,107,2020-12-31
"Pike County, Alabama",33274.0,30.8,28.9,34.3,19230.0,12415.0,121.0,715.0,764.0,39218.0,23784.0,7231.0,14875.0,14766.0,14045.0,721.0,131600.0,727.0,11700.0,4541.0,3095.0,1763.0,401.0,462.0,13661.0,28.0,32994.0,15857.0,1263.0,11700.0,6227.0,5473.0,01,109,2020-12-31
"Russell County, Alabama",57938.0,36.7,35.9,38.1,27675.0,26023.0,85.0,676.0,3268.0,42208.0,24300.0,12458.0,25714.0,24440.0,23074.0,1366.0,126300.0,798.0,23694.0,4218.0,4416.0,2024.0,239.0,192.0,24000.0,73.0,56183.0,26299.0,2518.0,23694.0,15032.0,8662.0,01,113,2020-12-31
"St. Clair County, Alabama",88929.0,40.5,39.2,42.0,77393.0,8399.0,482.0,668.0,2177.0,62531.0,27941.0,9888.0,41937.0,41841.0,39664.0,2177.0,165900.0,880.0,32765.0,4217.0,7745.0,2834.0,390.0,326.0,39106.0,50.0,86804.0,42259.0,3242.0,32765.0,23999.0,8766.0,01,115,2020-12-31
"Sumter County, Alabama",12595.0,35.7,34.7,36.3,3190.0,8987.0,8.0,247.0,146.0,26150.0,16977.0,3617.0,4991.0,4982.0,4585.0,397.0,67300.0,677.0,5355.0,1562.0,761.0,533.0,55.0,61.0,4485.0,24.0,12459.0,5688.0,374.0,5355.0,3016.0,2339.0,01,119,2020-12-31
"Tallapoosa County, Alabama",40450.0,45.0,42.5,46.4,28258.0,11178.0,51.0,167.0,983.0,48160.0,25640.0,6572.0,17368.0,17368.0,15465.0,1903.0,108300.0,645.0,16359.0,6206.0,3417.0,1416.0,427.0,158.0,15269.0,42.0,39929.0,19231.0,1491.0,16359.0,11038.0,5321.0,01,123,2020-12-31
"Tuscaloosa County, Alabama",208854.0,33.2,32.0,34.4,132297.0,67305.0,453.0,3435.0,7966.0,54283.0,27609.0,34217.0,103761.0,103618.0,97448.0,6170.0,179000.0,861.0,74713.0,17006.0,23944.0,11450.0,1893.0,3495.0,95478.0,673.0,207293.0,99600.0,7784.0,74713.0,47980.0,26733.0,01,125,2020-12-31
"Washington County, Alabama",16336.0,43.8,42.4,46.3,10781.0,3962.0,1223.0,30.0,141.0,42331.0,30391.0,2404.0,6073.0,6073.0,5663.0,410.0,88100.0,742.0,5830.0,2773.0,700.0,682.0,119.0,106.0,5582.0,0.0,16214.0,8017.0,425.0,5830.0,4141.0,1689.0,01,129,2020-12-31
"Wilcox County, Alabama",10552.0,40.9,38.9,42.4,2868.0,7418.0,12.0,4.0,48.0,35063.0,19031.0,2842.0,3797.0,3766.0,3277.0,489.0,67200.0,677.0,3961.0,1843.0,557.0,240.0,24.0,2.0,3170.0,20.0,10296.0,4660.0,240.0,3961.0,2563.0,1398.0,01,131,2020-12-31
"Chambers County, Alabama",33427.0,41.9,40.0,43.7,19015.0,13372.0,81.0,368.0,843.0,43875.0,24088.0,5062.0,15272.0,15272.0,14724.0,548.0,103800.0,734.0,13582.0,3403.0,2491.0,740.0,173.0,29.0,14187.0,28.0,33021.0,15751.0,1112.0,13582.0,9121.0,4461.0,01,017,2020-12-31
"Covington County, Alabama",37096.0,43.3,41.6,45.2,31260.0,4707.0,78.0,245.0,657.0,42566.0,25303.0,6425.0,16146.0,16122.0,14880.0,1242.0,99600.0,611.0,14995.0,4078.0,2455.0,1258.0,255.0,149.0,14696.0,4.0,36561.0,17683.0,1418.0,14995.0,9708.0,5287.0,01,039,2020-12-31
"Dale County, Alabama",49293.0,37.8,35.8,40.3,35286.0,10193.0,413.0,680.0,3285.0,45644.0,24473.0,8767.0,21667.0,18996.0,17282.0,1714.0,113800.0,753.0,19405.0,3746.0,4208.0,1500.0,262.0,137.0,19546.0,7.0,46168.0,21584.0,1826.0,19405.0,12548.0,6857.0,01,045,2020-12-31
"Elmore County, Alabama",81526.0,38.7,37.6,40.7,61073.0,17230.0,241.0,749.0,2427.0,62324.0,29585.0,8132.0,36953.0,36417.0,34936.0,1481.0,171100.0,900.0,29794.0,4538.0,9546.0,3762.0,625.0,687.0,34897.0,26.0,76423.0,35558.0,2843.0,29794.0,21745.0,8049.0,01,051,2020-12-31
"Fayette County, Alabama",16406.0,43.9,42.6,45.3,13884.0,2003.0,0.0,108.0,89.0,41469.0,23389.0,3345.0,6981.0,6978.0,6423.0,555.0,92400.0,540.0,6805.0,1688.0,1055.0,306.0,32.0,29.0,6354.0,0.0,16218.0,7959.0,613.0,6805.0,4728.0,2077.0,01,057,2020-12-31
"Geneva County, Alabama",26383.0,43.6,43.3,44.7,22678.0,2678.0,312.0,42.0,1075.0,41569.0,22415.0,5688.0,11126.0,11081.0,10676.0,405.0,108400.0,658.0,10572.0,2329.0,1451.0,909.0,81.0,4.0,10391.0,0.0,26107.0,12646.0,852.0,10572.0,7214.0,3358.0,01,061,2020-12-31
"Henry County, Alabama",17123.0,44.7,43.7,46.1,11994.0,4553.0,34.0,73.0,453.0,51715.0,26011.0,2532.0,7362.0,7354.0,6953.0,401.0,119000.0,624.0,6556.0,2647.0,1507.0,712.0,69.0,20.0,6801.0,0.0,16803.0,8115.0,487.0,6556.0,4495.0,2061.0,01,067,2020-12-31
"Jefferson County, Alabama",658615.0,37.9,36.1,39.4,338644.0,282538.0,1157.0,10417.0,25757.0,55088.0,33343.0,100865.0,322796.0,322243.0,302092.0,20151.0,165000.0,934.0,263801.0,45024.0,94241.0,36816.0,14409.0,7786.0,297059.0,2430.0,652085.0,307469.0,25773.0,263801.0,163328.0,100473.0,01,073,2020-12-31
"Lawrence County, Alabama",32969.0,42.6,41.8,43.2,25798.0,3520.0,1967.0,40.0,745.0,47125.0,24779.0,5486.0,13530.0,13512.0,13004.0,508.0,113800.0,581.0,12551.0,2782.0,2385.0,1210.0,47.0,67.0,12880.0,10.0,32702.0,15651.0,944.0,12551.0,8903.0,3648.0,01,079,2020-12-31
"Limestone County, Alabama",96921.0,40.0,39.8,40.1,76469.0,13128.0,897.0,1412.0,5840.0,64270.0,28695.0,11854.0,44614.0,44554.0,42284.0,2270.0,167800.0,723.0,32725.0,3553.0,11872.0,4137.0,577.0,350.0,41872.0,80.0,93909.0,45584.0,3534.0,32725.0,22926.0,9799.0,01,083,2020-12-31
"Madison County, Alabama",367686.0,38.5,37.1,40.0,247390.0,90449.0,2074.0,9676.0,18412.0,66887.0,38192.0,40985.0,191816.0,190549.0,182034.0,8515.0,190200.0,887.0,151628.0,12472.0,67834.0,33424.0,3979.0,5452.0,180009.0,296.0,362303.0,175633.0,12784.0,151628.0,96331.0,55297.0,01,089,2020-12-31
"Marshall County, Alabama",96137.0,39.2,36.8,40.6,86784.0,2826.0,371.0,615.0,13596.0,50216.0,25861.0,18059.0,41375.0,41343.0,39832.0,1511.0,141300.0,650.0,35115.0,5546.0,9037.0,3210.0,653.0,398.0,39287.0,177.0,95300.0,47122.0,4004.0,35115.0,24498.0,10617.0,01,095,2020-12-31
"Montgomery County, Alabama",226451.0,36.7,34.7,38.5,78661.0,131159.0,478.0,6933.0,7997.0,51963.0,29543.0,41024.0,108775.0,106477.0,99636.0,6841.0,130000.0,908.0,89511.0,15552.0,29560.0,15905.0,3399.0,1971.0,98925.0,404.0,220952.0,102292.0,9472.0,89511.0,54225.0,35286.0,01,101,2020-12-31
"Perry County, Alabama",9104.0,38.5,36.8,38.8,2696.0,6290.0,3.0,8.0,178.0,23875.0,13833.0,2991.0,2696.0,2689.0,2381.0,308.0,80100.0,376.0,3140.0,1619.0,661.0,272.0,16.0,71.0,2350.0,0.0,8952.0,4278.0,345.0,3140.0,1509.0,1631.0,01,105,2020-12-31
"Randolph County, Alabama",22732.0,43.6,42.8,44.7,17563.0,4327.0,99.0,49.0,663.0,45141.0,24744.0,4165.0,9175.0,9170.0,8795.0,375.0,119500.0,640.0,8655.0,3492.0,1551.0,932.0,164.0,88.0,8698.0,120.0,22484.0,10900.0,726.0,8655.0,6129.0,2526.0,01,111,2020-12-31
"Shelby County, Alabama",216350.0,39.5,38.5,40.4,172560.0,26213.0,834.0,4231.0,12354.0,78889.0,39711.0,14619.0,112497.0,112174.0,107936.0,4238.0,220700.0,1078.0,80756.0,7334.0,42683.0,16479.0,3529.0,2646.0,106989.0,15.0,214538.0,103296.0,7276.0,80756.0,57268.0,23488.0,01,117,2020-12-31
"Talladega County, Alabama",80244.0,41.4,40.6,42.0,50941.0,25904.0,282.0,432.0,1901.0,43969.0,24244.0,13668.0,34544.0,34501.0,32068.0,2433.0,112300.0,666.0,31741.0,6280.0,4948.0,2923.0,438.0,258.0,31257.0,67.0,77186.0,36490.0,2601.0,31741.0,20893.0,10848.0,01,121,2020-12-31
"Walker County, Alabama",63802.0,42.0,39.2,44.3,57142.0,3856.0,188.0,238.0,1657.0,45833.0,25330.0,10597.0,26971.0,26947.0,24972.0,1975.0,109600.0,640.0,25440.0,5798.0,3768.0,1567.0,506.0,148.0,24616.0,15.0,63066.0,30914.0,2519.0,25440.0,17553.0,7887.0,01,127,2020-12-31
"Winston County, Alabama",23712.0,46.1,45.0,46.7,22663.0,193.0,71.0,89.0,743.0,40991.0,23269.0,4061.0,10014.0,9971.0,9430.0,541.0,87300.0,558.0,9612.0,4088.0,1366.0,709.0,136.0,71.0,9293.0,21.0,23356.0,11447.0,805.0,9612.0,6542.0,3070.0,01,133,2020-12-31
"Aleutians West Census Area, Alaska",5708.0,39.7,40.5,37.8,1510.0,167.0,615.0,2338.0,789.0,87443.0,44164.0,412.0,4015.0,3964.0,3805.0,159.0,316700.0,1476.0,1306.0,707.0,605.0,88.0,19.0,4.0,3673.0,23.0,5445.0,3415.0,134.0,1306.0,760.0,546.0,02,016,2020-12-31
"Anchorage Municipality, Alaska",292090.0,33.9,33.0,34.9,178735.0,15507.0,21921.0,28672.0,27411.0,84813.0,41127.0,25231.0,162794.0,153871.0,145816.0,8055.0,320100.0,1310.0,106970.0,11323.0,43695.0,18634.0,5308.0,2722.0,150998.0,2310.0,280326.0,139696.0,12458.0,106970.0,69571.0,37399.0,02,020,2020-12-31
"Bristol Bay Borough, Alaska",739.0,44.8,44.8,44.8,384.0,4.0,225.0,17.0,75.0,79808.0,46950.0,36.0,458.0,445.0,428.0,17.0,222200.0,1208.0,284.0,587.0,114.0,30.0,1.0,0.0,436.0,1.0,725.0,402.0,29.0,284.0,178.0,106.0,02,060,2020-12-31
"Chugach Census Area, Alaska",6495.0,39.2,40.1,38.6,4888.0,72.0,400.0,372.0,365.0,90776.0,42592.0,330.0,3747.0,3667.0,3564.0,103.0,234300.0,1147.0,2310.0,977.0,764.0,566.0,8.0,24.0,3615.0,7.0,6338.0,3477.0,286.0,2310.0,1577.0,733.0,02,063,2020-12-31
"Denali Borough, Alaska",2502.0,43.8,45.5,39.6,2031.0,54.0,43.0,51.0,37.0,76364.0,35873.0,345.0,1790.0,1721.0,1658.0,63.0,233700.0,819.0,726.0,938.0,478.0,246.0,6.0,0.0,1713.0,0.0,2433.0,1289.0,10.0,726.0,333.0,393.0,02,068,2020-12-31
"Dillingham Census Area, Alaska",4934.0,30.2,30.9,29.3,816.0,74.0,3652.0,20.0,149.0,57436.0,26381.0,862.0,2206.0,2206.0,1950.0,256.0,156000.0,997.0,1430.0,1032.0,247.0,154.0,92.0,70.0,1844.0,3.0,4915.0,2518.0,240.0,1430.0,1063.0,367.0,02,070,2020-12-31
"Haines Borough, Alaska",2547.0,40.9,41.3,38.9,1964.0,0.0,164.0,45.0,132.0,65014.0,30069.0,317.0,1030.0,1030.0,937.0,93.0,263900.0,695.0,917.0,775.0,278.0,146.0,29.0,7.0,930.0,2.0,2542.0,1410.0,82.0,917.0,533.0,384.0,02,100,2020-12-31
"Hoonah-Angoon Census Area, Alaska",2135.0,52.1,52.5,52.1,1046.0,72.0,712.0,49.0,198.0,59926.0,37200.0,201.0,1182.0,1180.0,1052.0,128.0,221600.0,1009.0,755.0,868.0,255.0,73.0,9.0,5.0,1005.0,18.0,2133.0,1147.0,41.0,755.0,437.0,318.0,02,105,2020-12-31
