NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,year
North Dakota,721640.0,35.4,34.2,36.9,640208.0,11872.0,38286.0,8979.0,20569.0,57181.0,32035.0,79758.0,404820.0,399180.0,387716.0,11464.0,153800.0,709.0,299638.0,41424.0,93946.0,23929.0,6309.0,5350.0,385843.0,1810.0,706307.0,358323.0,29148.0,299638.0,181864.0,117774.0,38,2015-12-31
Ohio,11575977.0,39.2,37.7,40.7,9538328.0,1412045.0,21646.0,216170.0,390970.0,49429.0,26953.0,1775836.0,5852224.0,5843924.0,5366673.0,477251.0,129900.0,730.0,4585084.0,555818.0,1278763.0,554000.0,124512.0,82753.0,5263292.0,87319.0,11402897.0,5555840.0,431820.0,4585084.0,2937598.0,1647486.0,39,2015-12-31
Oklahoma,3849733.0,36.2,35.0,37.6,2813794.0,278571.0,279276.0,74570.0,371459.0,46879.0,25032.0,624043.0,1854061.0,1835519.0,1719541.0,115978.0,117900.0,727.0,1455321.0,234106.0,405388.0,143223.0,33669.0,23949.0,1705849.0,8058.0,3768424.0,1847476.0,163820.0,1455321.0,966009.0,489312.0,40,2015-12-31
Oregon,3939233.0,39.1,38.0,40.1,3352941.0,72837.0,46258.0,156695.0,485646.0,51243.0,27684.0,636947.0,1976314.0,1973823.0,1789807.0,184016.0,237300.0,907.0,1533430.0,161753.0,522634.0,218853.0,54779.0,38791.0,1751088.0,77759.0,3900771.0,1919753.0,142919.0,1533430.0,971791.0,561639.0,41,2015-12-31
Pennsylvania,12779559.0,40.5,38.9,42.0,10430142.0,1403143.0,23641.0,392595.0,815538.0,53599.0,29291.0,1666569.0,6521759.0,6516882.0,6001889.0,514993.0,166000.0,840.0,4958859.0,626752.0,1535222.0,702244.0,165557.0,119014.0,5879935.0,326404.0,12575088.0,6110696.0,443037.0,4958859.0,3202874.0,1755985.0,42,2015-12-31
Rhode Island,1053661.0,39.7,37.9,41.3,854859.0,68243.0,5106.0,34213.0,143788.0,56852.0,31118.0,144223.0,569623.0,566588.0,518170.0,48418.0,238000.0,925.0,410602.0,52298.0,137505.0,65026.0,15246.0,12040.0,507116.0,14714.0,1037930.0,501291.0,34372.0,410602.0,257540.0,153062.0,44,2015-12-31
South Carolina,4777576.0,38.6,37.0,40.1,3210708.0,1315058.0,14966.0,66982.0,254092.0,45483.0,24604.0,830901.0,2323906.0,2293251.0,2075274.0,217977.0,139900.0,790.0,1815094.0,359225.0,530349.0,221384.0,45090.0,32717.0,2062681.0,12661.0,4679496.0,2246895.0,179030.0,1815094.0,1212645.0,602449.0,45,2015-12-31
South Dakota,843190.0,36.8,35.7,38.1,716691.0,13133.0,72619.0,10152.0,27914.0,50957.0,26747.0,114907.0,453990.0,451073.0,430853.0,20220.0,140500.0,655.0,330858.0,41470.0,104728.0,30862.0,7085.0,6126.0,425712.0,2242.0,825506.0,412537.0,36612.0,330858.0,212994.0,117864.0,46,2015-12-31
Tennessee,6499615.0,38.4,37.1,39.7,5059894.0,1091070.0,17802.0,102027.0,320090.0,45219.0,25227.0,1117594.0,3172519.0,3155039.0,2888742.0,266297.0,142100.0,764.0,2504556.0,349986.0,696512.0,274650.0,69535.0,51579.0,2843629.0,23360.0,6397431.0,3096345.0,247162.0,2504556.0,1665445.0,839111.0,47,2015-12-31
Texas,26538614.0,34.1,33.0,35.1,19874610.0,3152917.0,126493.0,1124011.0,10196367.0,53207.0,26999.0,4472451.0,13101788.0,13006330.0,12094262.0,912068.0,136000.0,882.0,9149196.0,1156411.0,3054382.0,1134567.0,256346.0,177921.0,11966019.0,188363.0,26062431.0,12802498.0,1202321.0,9149196.0,6364104.0,2785092.0,48,2015-12-31
Vermont,626604.0,42.4,41.2,43.6,594443.0,6949.0,2018.0,8774.0,10691.0,55176.0,29894.0,69233.0,346162.0,345689.0,326732.0,18957.0,217500.0,895.0,257167.0,68007.0,94705.0,44184.0,10322.0,7807.0,318435.0,3824.0,620457.0,305236.0,19044.0,257167.0,159457.0,97710.0,50,2015-12-31
Utah,2903379.0,30.1,29.6,30.6,2544735.0,31909.0,31824.0,64102.0,389856.0,60727.0,24686.0,351601.0,1423700.0,1419516.0,1337646.0,81870.0,215900.0,887.0,906292.0,104807.0,347460.0,122889.0,27671.0,23017.0,1319944.0,33219.0,2876833.0,1439292.0,158201.0,906292.0,680007.0,226285.0,49,2015-12-31
Virginia,8256630.0,37.6,36.3,39.0,5695147.0,1589345.0,22570.0,492973.0,709156.0,65015.0,34152.0,921822.0,4376786.0,4266800.0,3990770.0,276030.0,245000.0,1116.0,3062783.0,360508.0,1167357.0,624786.0,135221.0,94853.0,4020679.0,183183.0,8043013.0,3891852.0,315797.0,3062783.0,2054416.0,1008367.0,51,2015-12-31
Washington,6985464.0,37.4,36.4,38.5,5434177.0,253224.0,93266.0,535501.0,835488.0,61062.0,31762.0,908512.0,3586261.0,3537683.0,3259877.0,277806.0,259500.0,1014.0,2668912.0,273215.0,986653.0,401488.0,96813.0,67176.0,3236166.0,195559.0,6878854.0,3407000.0,275020.0,2668912.0,1722188.0,946724.0,53,2015-12-31
West Virginia,1851420.0,41.8,40.6,43.0,1732235.0,61367.0,2953.0,13485.0,25408.0,41751.0,23450.0,323384.0,815405.0,814593.0,751252.0,63341.0,103800.0,643.0,740890.0,143094.0,152377.0,69161.0,16676.0,10459.0,735009.0,6040.0,1822400.0,894930.0,63200.0,740890.0,479803.0,261087.0,54,2015-12-31
Wisconsin,5742117.0,39.0,37.8,40.1,4967124.0,360792.0,50449.0,143732.0,364558.0,53357.0,28340.0,724348.0,3079657.0,3077153.0,2883390.0,193763.0,165800.0,776.0,2299107.0,342520.0,713858.0,261565.0,60886.0,41387.0,2835551.0,53879.0,5668363.0,2802410.0,212338.0,2299107.0,1469290.0,829817.0,55,2015-12-31
Wyoming,579679.0,36.8,35.9,37.9,527763.0,6142.0,12658.0,5319.0,55698.0,58840.0,29803.0,64995.0,311371.0,308951.0,293949.0,15002.0,194800.0,789.0,226865.0,39765.0,65787.0,23501.0,4932.0,4580.0,289747.0,4753.0,570198.0,289054.0,23597.0,226865.0,147229.0,79636.0,56,2015-12-31
Puerto Rico,3583073.0,38.7,36.7,40.5,2495997.0,301519.0,11775.0,10159.0,3547288.0,19350.0,11394.0,1616117.0,1300388.0,1299122.0,1063350.0,235772.0,120500.0,456.0,1244202.0,326435.0,420722.0,110715.0,29771.0,22364.0,1026779.0,25816.0,3556599.0,1693788.0,121669.0,1244202.0,879818.0,364384.0,72,2015-12-31
Alabama,4830620.0,38.4,36.9,39.8,3325464.0,1276544.0,23850.0,59599.0,193492.0,43623.0,24091.0,887260.0,2242401.0,2229422.0,2022325.0,207097.0,125500.0,717.0,1848325.0,351004.0,478812.0,201997.0,48509.0,32332.0,1995472.0,8452.0,4749786.0,2282556.0,181553.0,1848325.0,1238967.0,609358.0,01,2015-12-31
Alaska,733375.0,33.4,32.9,33.8,484250.0,25022.0,101313.0,42921.0,47808.0,72515.0,33413.0,72957.0,399077.0,382393.0,351108.0,31285.0,250000.0,1146.0,250969.0,57292.0,83201.0,33447.0,8271.0,5002.0,356987.0,5849.0,709358.0,363754.0,34201.0,250969.0,167562.0,83407.0,02,2015-12-31
Arizona,6641928.0,36.8,35.6,38.2,5210335.0,281576.0,294721.0,200090.0,2014711.0,50255.0,25848.0,1180690.0,3106324.0,3089118.0,2813406.0,275712.0,167500.0,913.0,2412212.0,478452.0,753425.0,321027.0,73284.0,51274.0,2777754.0,58024.0,6533509.0,3207384.0,265767.0,2412212.0,1581380.0,830832.0,04,2015-12-31
Arkansas,2958208.0,37.7,36.4,39.1,2307849.0,459748.0,18409.0,40336.0,203226.0,41371.0,22798.0,553644.0,1365791.0,1361024.0,1256081.0,104943.0,111400.0,677.0,1138025.0,196991.0,267741.0,103397.0,24613.0,18348.0,1236999.0,5462.0,2905193.0,1417059.0,117842.0,1138025.0,759924.0,378101.0,05,2015-12-31
California,38421464.0,35.8,34.7,37.0,23747013.0,2265387.0,287028.0,5261978.0,14750686.0,61818.0,30318.0,6135142.0,19269449.0,19137441.0,17246360.0,1891081.0,385500.0,1255.0,12717801.0,1127989.0,5002596.0,1965005.0,583790.0,387793.0,16869052.0,881550.0,37912312.0,18688732.0,1544118.0,12717801.0,8732734.0,3985067.0,06,2015-12-31
Colorado,5278906.0,36.3,35.4,37.3,4446095.0,213787.0,50008.0,153467.0,1112586.0,60629.0,32217.0,653969.0,2852439.0,2820014.0,2624436.0,195578.0,247800.0,1002.0,2024468.0,236595.0,847977.0,360853.0,76126.0,57051.0,2606591.0,82902.0,5187214.0,2577941.0,209199.0,2024468.0,1300972.0,723496.0,08,2015-12-31
Delaware,926454.0,39.3,37.8,40.7,642623.0,200481.0,3140.0,33643.0,80706.0,60509.0,30554.0,108315.0,473007.0,470039.0,433816.0,36223.0,231500.0,1018.0,344022.0,70394.0,112141.0,55594.0,11160.0,10467.0,427787.0,13058.0,911788.0,437822.0,34080.0,344022.0,230307.0,113715.0,10,2015-12-31
District of Columbia,647484.0,33.7,33.5,33.9,260325.0,316447.0,2154.0,23822.0,65803.0,70848.0,47675.0,110365.0,377072.0,373626.0,337815.0,35811.0,475800.0,1327.0,273390.0,29922.0,105880.0,85795.0,37856.0,18221.0,335224.0,125413.0,636610.0,298483.0,24221.0,273390.0,118737.0,154653.0,11,2015-12-31
Connecticut,3593222.0,40.4,38.7,41.9,2778362.0,370501.0,8908.0,150670.0,526508.0,70331.0,38803.0,366351.0,1962170.0,1953709.0,1781417.0,172292.0,270500.0,1075.0,1352583.0,139203.0,516001.0,297270.0,71852.0,40484.0,1748352.0,84597.0,3538599.0,1717557.0,117899.0,1352583.0,895639.0,456944.0,09,2015-12-31
Florida,19645772.0,41.4,40.0,42.9,14934702.0,3171108.0,54569.0,509085.0,4660733.0,47507.0,26829.0,3180109.0,9510681.0,9457267.0,8541291.0,915976.0,159000.0,1002.0,7300494.0,1794505.0,2418555.0,932223.0,274741.0,154629.0,8432513.0,178238.0,19335250.0,9364946.0,664262.0,7300494.0,4699888.0,2600606.0,12,2015-12-31
Georgia,10006693.0,35.9,34.6,37.2,6025691.0,3096757.0,25887.0,360448.0,915120.0,49620.0,25737.0,1788947.0,4906258.0,4857206.0,4388274.0,468932.0,148100.0,879.0,3574362.0,558703.0,1178186.0,490540.0,126049.0,78709.0,4341894.0,90961.0,9812517.0,4728324.0,414132.0,3574362.0,2423535.0,1150827.0,13,2015-12-31
Idaho,1616547.0,35.5,34.7,36.3,1482914.0,9900.0,20504.0,21711.0,191314.0,47583.0,23399.0,245177.0,774526.0,771173.0,715861.0,55312.0,162900.0,743.0,589320.0,90982.0,182235.0,58882.0,14819.0,10653.0,704276.0,5338.0,1595824.0,795487.0,70788.0,589320.0,406168.0,183152.0,16,2015-12-31
Hawaii,1406299.0,38.0,36.3,39.9,357164.0,28688.0,3012.0,530551.0,139251.0,69515.0,29822.0,153944.0,736939.0,695572.0,653284.0,42288.0,515300.0,1438.0,450572.0,76816.0,196010.0,66155.0,21744.0,12805.0,678279.0,44269.0,1352350.0,664713.0,56120.0,450572.0,313612.0,136960.0,15,2015-12-31
Illinois,12873761.0,37.3,36.0,38.5,9312771.0,1846108.0,28363.0,645642.0,2122841.0,57574.0,30494.0,1801118.0,6712162.0,6694742.0,6086226.0,608516.0,173800.0,907.0,4786388.0,517287.0,1711787.0,778362.0,183531.0,104191.0,5983836.0,544295.0,12694224.0,6200472.0,492005.0,4786388.0,3124683.0,1661705.0,17,2015-12-31
Indiana,6568645.0,37.3,36.1,38.6,5529201.0,603014.0,14793.0,121729.0,421206.0,49255.0,25346.0,978043.0,3300531.0,3297501.0,3038762.0,258739.0,124200.0,745.0,2501937.0,318316.0,664747.0,275285.0,57184.0,43040.0,2986176.0,32462.0,6468964.0,3171559.0,259739.0,2501937.0,1655043.0,846894.0,18,2015-12-31
Iowa,3093526.0,38.1,36.8,39.4,2820046.0,97788.0,9977.0,62997.0,168230.0,53183.0,27950.0,373883.0,1656968.0,1655245.0,1573510.0,81735.0,129200.0,697.0,1236409.0,117855.0,372434.0,120585.0,30992.0,22403.0,1546601.0,17465.0,3049107.0,1511052.0,121616.0,1236409.0,797481.0,438928.0,19,2015-12-31
Kansas,2892987.0,36.0,34.8,37.5,2464566.0,168402.0,24022.0,75653.0,323218.0,52205.0,27706.0,381353.0,1507080.0,1489651.0,1401197.0,88454.0,132000.0,757.0,1113472.0,130900.0,374220.0,150913.0,33202.0,21879.0,1393853.0,6757.0,2833872.0,1398206.0,124477.0,1113472.0,729468.0,384004.0,20,2015-12-31
Kentucky,4397353.0,38.5,37.1,39.8,3851591.0,347034.0,9063.0,55483.0,143481.0,43740.0,24063.0,805841.0,2080437.0,2065689.0,1891381.0,174308.0,123200.0,675.0,1708499.0,235996.0,386554.0,196117.0,48471.0,27802.0,1864524.0,20322.0,4312238.0,2104540.0,171316.0,1708499.0,1136718.0,571781.0,21,2015-12-31
Louisiana,4625253.0,36.1,34.9,37.5,2902538.0,1484363.0,27238.0,77818.0,218263.0,45047.0,24981.0,888280.0,2208869.0,2194199.0,2016049.0,178150.0,144100.0,788.0,1727919.0,271936.0,451042.0,158826.0,47541.0,27903.0,1986355.0,26929.0,4522122.0,2180482.0,190469.0,1727919.0,1128232.0,599687.0,22,2015-12-31
Maine,1329100.0,43.8,42.7,44.9,1262026.0,15037.0,7811.0,14590.0,19447.0,49331.0,27655.0,180278.0,697913.0,696184.0,648687.0,47497.0,173800.0,777.0,553284.0,172943.0,178375.0,69366.0,16387.0,12033.0,635475.0,4032.0,1314824.0,641782.0,40633.0,553284.0,347579.0,205705.0,23,2015-12-31
Maryland,5930538.0,38.2,36.6,39.7,3416107.0,1750916.0,15579.0,357616.0,533671.0,74551.0,36897.0,576805.0,3241222.0,3214531.0,2976504.0,238027.0,286900.0,1230.0,2166389.0,243867.0,826439.0,478941.0,116644.0,100946.0,2942352.0,265615.0,5836734.0,2805965.0,226149.0,2166389.0,1450292.0,716097.0,24,2015-12-31
Massachusetts,6705586.0,39.3,37.8,40.7,5334859.0,478947.0,13189.0,400675.0,707928.0,68563.0,36895.0,748905.0,3700701.0,3696139.0,3415975.0,280164.0,333100.0,1102.0,2549721.0,278099.0,1049150.0,572191.0,130296.0,115466.0,3346749.0,327144.0,6627768.0,3204246.0,224608.0,2549721.0,1620917.0,928804.0,25,2015-12-31
Michigan,9900571.0,39.5,38.1,40.7,7823875.0,1381388.0,53951.0,268766.0,467021.0,49576.0,26607.0,1616870.0,4855005.0,4851264.0,4373518.0,477746.0,122400.0,783.0,3841148.0,698690.0,1094936.0,512955.0,110322.0,73679.0,4279616.0,60635.0,9789145.0,4785281.0,356281.0,3841148.0,2497834.0,1343314.0,26,2015-12-31
Minnesota,5419171.0,37.7,36.7,38.8,4594367.0,299176.0,56561.0,240786.0,270984.0,61492.0,32157.0,596662.0,2996985.0,2994959.0,2827195.0,167764.0,186200.0,848.0,2124745.0,249139.0,818315.0,284110.0,75497.0,47323.0,2776528.0,97633.0,5360861.0,2658631.0,215164.0,2124745.0,1376549.0,748196.0,27,2015-12-31
