NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Edwards County, Illinois",6570.0,43.6,42.0,44.6,6392.0,32.0,0.0,56.0,84.0,49632.0,26549.0,746.0,3340.0,3340.0,3136.0,204.0,73500.0,487.0,2810.0,373.0,400.0,140.0,24.0,7.0,3088.0,3.0,6538.0,3209.0,251.0,2810.0,1855.0,955.0,17,047,2017-12-31
"Jasper County, Illinois",9608.0,43.0,42.5,43.8,9470.0,38.0,6.0,1.0,141.0,56523.0,25806.0,1167.0,4738.0,4732.0,4522.0,210.0,99000.0,568.0,3723.0,627.0,786.0,309.0,48.0,22.0,4471.0,4.0,9547.0,4749.0,380.0,3723.0,2566.0,1157.0,17,079,2017-12-31
"Jefferson County, Illinois",38358.0,40.9,39.7,42.6,33597.0,3277.0,36.0,439.0,928.0,46109.0,24617.0,6733.0,17405.0,17398.0,15916.0,1482.0,92700.0,623.0,15244.0,1710.0,2578.0,1198.0,345.0,197.0,15526.0,133.0,35819.0,17319.0,1503.0,15244.0,9767.0,5477.0,17,081,2017-12-31
"Vermilion County, Illinois",79207.0,40.2,38.5,42.0,65453.0,11075.0,208.0,691.0,3836.0,44930.0,23416.0,15043.0,34856.0,34855.0,31973.0,2882.0,75900.0,657.0,31355.0,4766.0,5532.0,1973.0,281.0,85.0,31623.0,252.0,76608.0,37010.0,3246.0,31355.0,19871.0,11484.0,17,183,2017-12-31
"Will County, Illinois",687727.0,37.3,36.3,38.3,506111.0,77198.0,1252.0,36011.0,115453.0,80782.0,33731.0,50149.0,364910.0,364671.0,342710.0,21961.0,216400.0,1112.0,226668.0,14830.0,95679.0,42598.0,6403.0,4653.0,336898.0,12848.0,680356.0,335984.0,26218.0,226668.0,171194.0,55474.0,17,197,2017-12-31
"Williamson County, Illinois",67477.0,40.9,40.1,42.0,61999.0,2778.0,130.0,684.0,1701.0,48600.0,26023.0,9906.0,30878.0,30837.0,28720.0,2117.0,106400.0,697.0,26862.0,4220.0,6288.0,3218.0,728.0,455.0,28437.0,143.0,65458.0,31941.0,2316.0,26862.0,17731.0,9131.0,17,199,2017-12-31
"Clark County, Illinois",15924.0,43.0,41.1,43.8,15443.0,52.0,10.0,83.0,239.0,52068.0,28495.0,2232.0,8206.0,8206.0,7675.0,531.0,87400.0,669.0,6809.0,978.0,1272.0,466.0,57.0,99.0,7442.0,0.0,15699.0,7750.0,598.0,6809.0,4720.0,2089.0,17,023,2017-12-31
"Douglas County, Illinois",19830.0,37.9,37.4,38.7,19101.0,64.0,101.0,148.0,1427.0,52261.0,26284.0,2379.0,9659.0,9656.0,9138.0,518.0,102700.0,674.0,7580.0,851.0,1849.0,498.0,94.0,53.0,9024.0,14.0,19665.0,9705.0,771.0,7580.0,5013.0,2567.0,17,041,2017-12-31
"Effingham County, Illinois",34164.0,39.1,37.0,40.9,33234.0,190.0,34.0,81.0,661.0,54655.0,29300.0,3798.0,18030.0,18025.0,17229.0,796.0,137300.0,610.0,13450.0,1366.0,3741.0,1167.0,228.0,82.0,17008.0,85.0,33765.0,16892.0,1319.0,13450.0,9120.0,4330.0,17,049,2017-12-31
"Fulton County, Illinois",35733.0,42.5,40.0,45.4,33695.0,1352.0,71.0,85.0,1029.0,48599.0,24269.0,5146.0,16291.0,16272.0,15027.0,1245.0,84800.0,631.0,14069.0,2227.0,3121.0,1137.0,186.0,105.0,14820.0,33.0,33129.0,16398.0,1096.0,14069.0,9017.0,5052.0,17,057,2017-12-31
"Greene County, Illinois",13311.0,42.7,41.6,43.6,12925.0,170.0,32.0,24.0,54.0,44502.0,22836.0,2306.0,6277.0,6277.0,5854.0,423.0,76900.0,588.0,5087.0,1317.0,827.0,227.0,48.0,23.0,5723.0,11.0,13022.0,6462.0,489.0,5087.0,3477.0,1610.0,17,061,2017-12-31
"Hamilton County, Illinois",8259.0,43.6,42.7,44.9,8193.0,49.0,7.0,10.0,23.0,47293.0,25945.0,1134.0,3918.0,3906.0,3751.0,155.0,91500.0,581.0,3413.0,695.0,592.0,340.0,18.0,33.0,3648.0,70.0,8179.0,4000.0,230.0,3413.0,2353.0,1060.0,17,065,2017-12-31
"Hardin County, Illinois",4161.0,46.8,44.2,47.9,3909.0,157.0,8.0,3.0,74.0,39524.0,20025.0,676.0,1675.0,1675.0,1303.0,372.0,63200.0,352.0,1452.0,743.0,280.0,47.0,18.0,2.0,1274.0,12.0,4080.0,2090.0,80.0,1452.0,898.0,554.0,17,069,2017-12-31
"Henry County, Illinois",49649.0,42.7,41.2,44.2,46509.0,878.0,60.0,283.0,2731.0,55755.0,28443.0,6109.0,24153.0,24129.0,22901.0,1228.0,115800.0,624.0,19991.0,2170.0,5307.0,1803.0,425.0,105.0,22712.0,30.0,48907.0,24169.0,1660.0,19991.0,13716.0,6275.0,17,073,2017-12-31
"Johnson County, Illinois",12899.0,42.5,39.7,46.9,11302.0,1459.0,13.0,23.0,430.0,45743.0,20726.0,1472.0,4520.0,4504.0,4165.0,339.0,96600.0,620.0,4486.0,1140.0,1022.0,401.0,76.0,23.0,4120.0,4.0,10612.0,5088.0,354.0,4486.0,3077.0,1409.0,17,087,2017-12-31
"Knox County, Illinois",51374.0,42.2,39.6,45.3,44276.0,4569.0,176.0,538.0,2843.0,41972.0,23676.0,8541.0,22805.0,22776.0,21330.0,1446.0,81700.0,600.0,20981.0,2977.0,4094.0,1695.0,407.0,201.0,21089.0,117.0,48604.0,23875.0,1834.0,20981.0,12048.0,8933.0,17,095,2017-12-31
"Lake County, Illinois",704476.0,38.0,36.3,39.6,552121.0,47970.0,1359.0,50460.0,148894.0,82613.0,42388.0,58251.0,381310.0,371027.0,347792.0,23235.0,251400.0,1127.0,244523.0,18030.0,118151.0,60185.0,15091.0,8226.0,352294.0,15566.0,689014.0,340658.0,26336.0,244523.0,179683.0,64840.0,17,097,2017-12-31
"Livingston County, Illinois",36812.0,41.6,39.6,43.6,34170.0,1499.0,5.0,246.0,1627.0,54339.0,27318.0,4565.0,17047.0,17029.0,16084.0,945.0,109500.0,655.0,14379.0,1531.0,2482.0,966.0,232.0,189.0,15800.0,33.0,34348.0,16959.0,1327.0,14379.0,9515.0,4864.0,17,105,2017-12-31
"Massac County, Illinois",14594.0,43.8,42.0,44.9,13253.0,889.0,16.0,26.0,393.0,42168.0,23434.0,2635.0,6038.0,6038.0,5563.0,475.0,82500.0,714.0,6084.0,1051.0,937.0,270.0,26.0,23.0,5488.0,49.0,14363.0,6919.0,467.0,6084.0,3854.0,2230.0,17,127,2017-12-31
"Scott County, Illinois",5109.0,43.7,43.0,44.7,5019.0,6.0,25.0,4.0,60.0,48542.0,26918.0,738.0,2576.0,2576.0,2349.0,227.0,87500.0,543.0,2111.0,342.0,356.0,103.0,30.0,13.0,2308.0,21.0,5059.0,2485.0,159.0,2111.0,1390.0,721.0,17,171,2017-12-31
"Tazewell County, Illinois",134695.0,40.8,39.3,42.1,129144.0,1663.0,180.0,1299.0,3018.0,60874.0,32082.0,10556.0,67482.0,67327.0,63912.0,3415.0,137300.0,719.0,54751.0,3833.0,17038.0,5801.0,910.0,619.0,63092.0,314.0,132156.0,64575.0,5141.0,54751.0,37075.0,17676.0,17,179,2017-12-31
"Cass County, Illinois",12880.0,40.2,38.0,41.8,11692.0,596.0,5.0,41.0,2417.0,50156.0,25451.0,1666.0,6621.0,6609.0,6152.0,457.0,76800.0,597.0,5160.0,671.0,832.0,275.0,52.0,14.0,6058.0,23.0,12727.0,6482.0,663.0,5160.0,3361.0,1799.0,17,017,2017-12-31
"Warren County, Illinois",17429.0,39.1,37.5,40.2,15626.0,485.0,8.0,404.0,1611.0,47278.0,24840.0,2238.0,8834.0,8829.0,8248.0,581.0,83900.0,589.0,6802.0,892.0,1959.0,566.0,101.0,149.0,8090.0,56.0,17230.0,8367.0,598.0,6802.0,4507.0,2295.0,17,187,2017-12-31
"Winnebago County, Illinois",287512.0,39.6,38.3,40.8,226817.0,36256.0,847.0,7305.0,35035.0,51110.0,27297.0,43159.0,146963.0,146914.0,132190.0,14724.0,115900.0,753.0,114491.0,11309.0,27530.0,12399.0,2508.0,1260.0,129778.0,1612.0,284338.0,138841.0,11302.0,114491.0,74501.0,39990.0,17,201,2017-12-31
"Harrison County, Indiana",39450.0,42.7,41.6,43.4,38168.0,94.0,220.0,143.0,677.0,53897.0,25993.0,5005.0,19034.0,19018.0,17769.0,1249.0,136400.0,696.0,14693.0,2179.0,2893.0,1520.0,127.0,42.0,17436.0,16.0,39182.0,19583.0,1513.0,14693.0,10436.0,4257.0,18,061,2017-12-31
"Huntington County, Indiana",36520.0,40.3,39.1,41.6,35247.0,318.0,97.0,300.0,800.0,50063.0,24222.0,4057.0,19006.0,19002.0,18256.0,746.0,102700.0,690.0,14616.0,1377.0,2771.0,1406.0,144.0,192.0,17953.0,49.0,36082.0,17735.0,1210.0,14616.0,10098.0,4518.0,18,069,2017-12-31
"LaPorte County, Indiana",110839.0,40.2,38.2,42.6,92156.0,12230.0,313.0,646.0,6935.0,49921.0,25004.0,16924.0,51320.0,51306.0,47222.0,4084.0,126700.0,729.0,42975.0,6039.0,8931.0,3592.0,803.0,432.0,46403.0,386.0,102536.0,49304.0,3861.0,42975.0,28138.0,14837.0,18,091,2017-12-31
"Wabash County, Indiana",31848.0,42.0,40.8,43.7,30493.0,279.0,217.0,66.0,807.0,49052.0,24700.0,3993.0,15992.0,15962.0,15079.0,883.0,96700.0,663.0,12920.0,1255.0,2388.0,1361.0,171.0,162.0,14707.0,110.0,30840.0,15188.0,968.0,12920.0,8432.0,4488.0,18,169,2017-12-31
"White County, Indiana",24279.0,42.0,40.7,43.3,22329.0,112.0,61.0,45.0,1921.0,51404.0,26275.0,2342.0,12001.0,11952.0,11428.0,524.0,105800.0,703.0,9723.0,3331.0,1781.0,885.0,100.0,18.0,11225.0,12.0,23989.0,12011.0,922.0,9723.0,6748.0,2975.0,18,181,2017-12-31
"Jasper County, Indiana",33448.0,39.0,38.2,39.9,31764.0,239.0,41.0,119.0,1989.0,56574.0,24953.0,2898.0,16162.0,16157.0,15315.0,842.0,153200.0,764.0,12220.0,1241.0,2132.0,932.0,179.0,72.0,14889.0,73.0,33093.0,16339.0,1286.0,12220.0,8736.0,3484.0,18,073,2017-12-31
"Jay County, Indiana",21107.0,39.8,37.3,41.7,20584.0,70.0,29.0,111.0,637.0,42878.0,20193.0,3705.0,9919.0,9919.0,9315.0,604.0,85000.0,608.0,8195.0,1035.0,916.0,442.0,41.0,51.0,9217.0,51.0,20901.0,10246.0,881.0,8195.0,5383.0,2812.0,18,075,2017-12-31
"Martin County, Indiana",10219.0,42.0,41.3,43.6,9966.0,56.0,74.0,20.0,37.0,49372.0,25138.0,1330.0,5126.0,5016.0,4804.0,212.0,97900.0,506.0,4251.0,560.0,457.0,241.0,33.0,51.0,4830.0,10.0,10015.0,5004.0,364.0,4251.0,2783.0,1468.0,18,101,2017-12-31
"Porter County, Indiana",167391.0,39.4,38.2,40.5,153279.0,6072.0,353.0,2330.0,16067.0,65979.0,31879.0,17954.0,84420.0,84379.0,79536.0,4843.0,173100.0,899.0,63251.0,4526.0,19582.0,8377.0,1823.0,1458.0,77915.0,1130.0,165816.0,81897.0,5721.0,63251.0,44394.0,18857.0,18,127,2017-12-31
"Shelby County, Indiana",44339.0,41.3,40.4,42.3,41859.0,427.0,52.0,290.0,1786.0,57216.0,27317.0,4623.0,23209.0,23193.0,22045.0,1148.0,125300.0,754.0,17603.0,1594.0,3670.0,1441.0,260.0,122.0,21747.0,47.0,43651.0,21599.0,1578.0,17603.0,11799.0,5804.0,18,145,2017-12-31
"Ripley County, Indiana",28372.0,40.6,39.4,41.8,27567.0,137.0,149.0,276.0,509.0,53698.0,25385.0,2916.0,14493.0,14475.0,13646.0,829.0,139500.0,682.0,11150.0,1080.0,2350.0,908.0,168.0,75.0,13518.0,24.0,27900.0,13825.0,1074.0,11150.0,8001.0,3149.0,18,137,2017-12-31
"Spencer County, Indiana",20610.0,43.2,42.5,44.1,19938.0,128.0,53.0,47.0,590.0,55280.0,29114.0,1964.0,10450.0,10450.0,9859.0,591.0,117900.0,650.0,8101.0,932.0,1479.0,607.0,101.0,94.0,9636.0,15.0,20394.0,10345.0,692.0,8101.0,5774.0,2327.0,18,147,2017-12-31
"Sullivan County, Indiana",20900.0,41.4,40.4,42.8,19497.0,811.0,36.0,165.0,360.0,45031.0,22239.0,2934.0,8592.0,8592.0,8087.0,505.0,80900.0,668.0,7601.0,1330.0,1271.0,525.0,54.0,16.0,8009.0,14.0,18838.0,9256.0,776.0,7601.0,5286.0,2315.0,18,153,2017-12-31
"Tipton County, Indiana",15290.0,44.5,43.4,45.7,14701.0,29.0,3.0,0.0,398.0,53931.0,28507.0,1414.0,7725.0,7725.0,7430.0,295.0,110300.0,725.0,6365.0,639.0,1515.0,760.0,21.0,12.0,7342.0,24.0,15107.0,7537.0,464.0,6365.0,4272.0,2093.0,18,159,2017-12-31
"Tippecanoe County, Indiana",186081.0,28.1,26.7,29.8,154732.0,8844.0,319.0,14891.0,15135.0,50486.0,25481.0,35575.0,97053.0,96910.0,91869.0,5041.0,144300.0,823.0,68771.0,5950.0,21124.0,10701.0,1671.0,4329.0,88516.0,2700.0,184375.0,94013.0,6782.0,68771.0,39085.0,29686.0,18,157,2017-12-31
"Vigo County, Indiana",107723.0,36.1,34.6,37.9,94177.0,6639.0,206.0,2031.0,2772.0,42030.0,22932.0,19632.0,51682.0,51623.0,47559.0,4064.0,90700.0,717.0,41164.0,5712.0,10051.0,4470.0,790.0,946.0,46529.0,548.0,103558.0,51076.0,4001.0,41164.0,24901.0,16263.0,18,167,2017-12-31
"Warrick County, Indiana",61581.0,40.5,38.9,42.2,57941.0,968.0,108.0,1519.0,1090.0,66080.0,33528.0,4656.0,32103.0,32103.0,31003.0,1100.0,158100.0,826.0,23742.0,1573.0,7662.0,3208.0,937.0,465.0,30485.0,78.0,60870.0,30151.0,2119.0,23742.0,17445.0,6297.0,18,173,2017-12-31
"Hamilton County, Indiana",309687.0,36.6,35.8,37.2,270595.0,11244.0,455.0,17933.0,11840.0,90582.0,44443.0,15322.0,169731.0,169590.0,163999.0,5591.0,240000.0,1103.0,114282.0,5856.0,73578.0,28561.0,7898.0,4837.0,161902.0,268.0,308195.0,150543.0,13528.0,114282.0,83805.0,30477.0,18,057,2017-12-31
"DeKalb County, Indiana",42524.0,39.1,38.3,40.0,41354.0,126.0,23.0,129.0,1175.0,51374.0,26057.0,5262.0,22080.0,22080.0,21054.0,1026.0,113600.0,695.0,16317.0,1506.0,3503.0,1275.0,202.0,87.0,20730.0,29.0,42171.0,21027.0,1649.0,16317.0,11088.0,5229.0,18,033,2017-12-31
"LaGrange County, Indiana",38720.0,31.5,30.1,32.7,37883.0,27.0,20.0,93.0,1510.0,58336.0,22780.0,3489.0,16990.0,16977.0,16479.0,498.0,172500.0,717.0,12064.0,2490.0,1556.0,590.0,29.0,36.0,16225.0,39.0,38548.0,19594.0,2277.0,12064.0,9597.0,2467.0,18,087,2017-12-31
"Bartholomew County, Indiana",81024.0,38.1,36.6,39.3,69237.0,1558.0,195.0,5066.0,5253.0,57331.0,29955.0,9870.0,41869.0,41800.0,39722.0,2078.0,139400.0,854.0,31472.0,2425.0,10155.0,5811.0,454.0,721.0,39137.0,222.0,80159.0,40281.0,3206.0,31472.0,21028.0,10444.0,18,005,2017-12-31
"Rush County, Indiana",16765.0,41.6,41.6,41.7,16297.0,238.0,0.0,14.0,254.0,47955.0,23749.0,3027.0,7771.0,7771.0,7403.0,368.0,100000.0,650.0,6672.0,824.0,1122.0,494.0,66.0,28.0,7291.0,35.0,16580.0,8143.0,536.0,6672.0,4880.0,1792.0,18,139,2017-12-31
"Boone County, Indiana",63013.0,38.4,37.3,39.6,59037.0,1014.0,115.0,1639.0,1729.0,75591.0,42844.0,3820.0,33831.0,33796.0,32690.0,1106.0,207500.0,888.0,24228.0,1749.0,11596.0,5001.0,1721.0,1244.0,32064.0,21.0,62385.0,30961.0,2649.0,24228.0,17612.0,6616.0,18,011,2017-12-31
"Fulton County, Indiana",20296.0,41.9,41.2,43.1,19184.0,212.0,103.0,85.0,1014.0,47108.0,23557.0,2655.0,9957.0,9957.0,9575.0,382.0,93600.0,639.0,7934.0,1779.0,1166.0,575.0,28.0,28.0,9324.0,12.0,20081.0,9863.0,855.0,7934.0,5011.0,2923.0,18,049,2017-12-31
"Lake County, Indiana",488694.0,38.6,37.2,40.2,302770.0,118873.0,1435.0,6701.0,89875.0,52559.0,26590.0,80849.0,236594.0,236501.0,216337.0,20164.0,140100.0,852.0,185524.0,25855.0,47030.0,17903.0,3469.0,1567.0,210968.0,5933.0,485186.0,234847.0,18415.0,185524.0,123584.0,61940.0,18,089,2017-12-31
"Montgomery County, Indiana",38288.0,40.5,38.6,42.2,36742.0,308.0,72.0,295.0,1807.0,53075.0,25519.0,3734.0,19658.0,19658.0,18802.0,856.0,118400.0,661.0,14993.0,1615.0,3270.0,996.0,238.0,169.0,18133.0,75.0,37742.0,19152.0,1486.0,14993.0,10259.0,4734.0,18,107,2017-12-31
"Noble County, Indiana",47421.0,38.5,38.1,39.2,46033.0,183.0,13.0,311.0,4825.0,52393.0,25260.0,4295.0,24029.0,23959.0,22593.0,1366.0,114500.0,673.0,18205.0,2191.0,3051.0,1020.0,175.0,127.0,22301.0,2.0,46634.0,23377.0,1998.0,18205.0,12967.0,5238.0,18,113,2017-12-31
"Adams County, Indiana",35018.0,33.3,31.6,35.8,33935.0,328.0,16.0,132.0,1554.0,48290.0,21534.0,6448.0,15780.0,15771.0,14954.0,817.0,118900.0,588.0,12453.0,750.0,2116.0,794.0,177.0,42.0,14656.0,0.0,34582.0,17220.0,2080.0,12453.0,8594.0,3859.0,18,001,2017-12-31
"Clark County, Indiana",114893.0,38.8,37.7,39.7,101423.0,7681.0,128.0,883.0,6039.0,52834.0,26875.0,10981.0,59531.0,59499.0,56087.0,3412.0,131500.0,797.0,43657.0,6000.0,10961.0,3736.0,657.0,432.0,55221.0,513.0,113268.0,54839.0,4365.0,43657.0,28070.0,15587.0,18,019,2017-12-31
"Fayette County, Indiana",23426.0,42.4,40.7,44.4,22538.0,589.0,0.0,31.0,240.0,41476.0,22428.0,4188.0,10487.0,10487.0,9696.0,791.0,81400.0,680.0,9410.0,1437.0,1228.0,462.0,89.0,33.0,9564.0,43.0,23090.0,11429.0,761.0,9410.0,6490.0,2920.0,18,041,2017-12-31
"Clay County, Indiana",26375.0,40.9,40.4,41.5,25694.0,106.0,18.0,67.0,347.0,50924.0,24339.0,3584.0,12922.0,12887.0,12252.0,635.0,96000.0,650.0,10680.0,1107.0,2031.0,756.0,183.0,59.0,12050.0,3.0,25958.0,12634.0,850.0,10680.0,7520.0,3160.0,18,021,2017-12-31
"Hendricks County, Indiana",158170.0,37.6,36.8,38.6,139497.0,9890.0,339.0,4046.0,5737.0,74245.0,33031.0,7832.0,85347.0,85263.0,81408.0,3855.0,171600.0,1026.0,57153.0,2436.0,24513.0,9660.0,1530.0,1130.0,80694.0,59.0,155413.0,76749.0,5959.0,57153.0,42224.0,14929.0,18,063,2017-12-31
"Dubois County, Indiana",42379.0,40.2,39.1,41.5,39941.0,243.0,103.0,269.0,2996.0,57307.0,28302.0,4150.0,22597.0,22577.0,21928.0,649.0,146000.0,586.0,16524.0,1224.0,4394.0,1346.0,260.0,91.0,21820.0,12.0,41577.0,20928.0,1660.0,16524.0,11274.0,5250.0,18,037,2017-12-31
"Franklin County, Indiana",22835.0,42.3,41.2,42.8,22600.0,49.0,6.0,63.0,250.0,55588.0,26267.0,2248.0,11632.0,11627.0,11012.0,615.0,152200.0,668.0,8843.0,828.0,2001.0,829.0,68.0,154.0,10849.0,14.0,22750.0,11410.0,880.0,8843.0,6796.0,2047.0,18,047,2017-12-31
"Grant County, Indiana",67615.0,39.9,39.2,40.8,59505.0,5096.0,119.0,578.0,2802.0,42046.0,21024.0,11878.0,31863.0,31854.0,29436.0,2418.0,87600.0,676.0,26122.0,4331.0,4637.0,2282.0,330.0,366.0,28823.0,75.0,66755.0,31817.0,2286.0,26122.0,17148.0,8974.0,18,053,2017-12-31
"Hancock County, Indiana",72776.0,40.2,39.1,41.9,69182.0,1365.0,73.0,562.0,1593.0,70973.0,31428.0,5037.0,38950.0,38950.0,37374.0,1576.0,161800.0,868.0,27576.0,1775.0,10029.0,3942.0,653.0,284.0,36792.0,22.0,72176.0,35463.0,2570.0,27576.0,20059.0,7517.0,18,059,2017-12-31
"Jackson County, Indiana",43779.0,38.2,37.6,39.2,40264.0,472.0,162.0,812.0,2819.0,49080.0,23260.0,6650.0,21446.0,21446.0,20125.0,1321.0,114600.0,729.0,16549.0,2269.0,3112.0,1299.0,172.0,110.0,19900.0,83.0,43125.0,21481.0,1827.0,16549.0,11695.0,4854.0,18,071,2017-12-31
"Howard County, Indiana",82457.0,41.5,39.2,42.8,72414.0,6016.0,368.0,1041.0,2602.0,47958.0,26294.0,13400.0,39376.0,39316.0,36774.0,2542.0,101300.0,678.0,34538.0,4529.0,7467.0,3283.0,668.0,180.0,36073.0,121.0,81532.0,39308.0,3098.0,34538.0,22187.0,12351.0,18,067,2017-12-31
"Owen County, Indiana",20957.0,44.6,44.2,45.1,20391.0,159.0,60.0,95.0,244.0,48315.0,24220.0,3230.0,10091.0,10091.0,9455.0,636.0,110200.0,673.0,8551.0,1566.0,1024.0,671.0,158.0,38.0,9338.0,100.0,20801.0,10575.0,630.0,8551.0,5949.0,2602.0,18,119,2017-12-31
"Parke County, Indiana",17062.0,42.2,42.4,42.1,16357.0,165.0,32.0,0.0,252.0,44643.0,21636.0,2153.0,7185.0,7185.0,6734.0,451.0,86700.0,563.0,6112.0,2034.0,1056.0,396.0,30.0,35.0,6546.0,31.0,15620.0,8032.0,661.0,6112.0,4307.0,1805.0,18,121,2017-12-31
"Randolph County, Indiana",25203.0,42.1,40.9,43.2,24303.0,164.0,10.0,60.0,821.0,44985.0,23427.0,4209.0,12125.0,12120.0,11436.0,684.0,79500.0,623.0,10495.0,1211.0,1368.0,839.0,81.0,92.0,11201.0,45.0,24840.0,12077.0,766.0,10495.0,6884.0,3611.0,18,135,2017-12-31
"Whitley County, Indiana",33481.0,41.0,39.5,42.8,32330.0,146.0,105.0,171.0,638.0,57041.0,28073.0,3117.0,17152.0,17138.0,16513.0,625.0,131600.0,645.0,13469.0,1127.0,2880.0,1301.0,213.0,98.0,16230.0,48.0,33097.0,16519.0,1107.0,13469.0,9592.0,3877.0,18,183,2017-12-31
"Benton County, Indiana",8685.0,40.9,37.9,42.8,8482.0,76.0,1.0,14.0,442.0,49183.0,23652.0,1271.0,4307.0,4307.0,4126.0,181.0,84900.0,707.0,3397.0,522.0,744.0,196.0,29.0,11.0,3982.0,23.0,8599.0,4329.0,410.0,3397.0,2227.0,1170.0,18,007,2017-12-31
"Brown County, Indiana",15007.0,49.3,47.4,50.6,14537.0,80.0,0.0,119.0,243.0,59292.0,31365.0,1566.0,7177.0,7177.0,6754.0,423.0,174800.0,886.0,6011.0,2572.0,1421.0,1176.0,180.0,88.0,6643.0,14.0,14875.0,7392.0,404.0,6011.0,4315.0,1696.0,18,013,2017-12-31
"Clinton County, Indiana",32455.0,38.2,36.8,39.7,30811.0,296.0,63.0,90.0,4932.0,51659.0,23722.0,4187.0,16100.0,16071.0,15228.0,843.0,103700.0,704.0,11961.0,1340.0,2297.0,899.0,115.0,26.0,14729.0,14.0,31850.0,15688.0,1316.0,11961.0,8372.0,3589.0,18,023,2017-12-31
"Putnam County, Indiana",37543.0,37.8,37.0,39.6,35200.0,1177.0,73.0,380.0,954.0,55295.0,23842.0,3696.0,17160.0,17157.0,16283.0,874.0,120300.0,734.0,13162.0,1795.0,2210.0,1055.0,190.0,366.0,16018.0,5.0,34443.0,16924.0,1053.0,13162.0,9249.0,3913.0,18,133,2017-12-31
"Union County, Indiana",7225.0,43.3,38.6,45.3,6925.0,8.0,0.0,34.0,1.0,45531.0,22527.0,583.0,3569.0,3569.0,3429.0,140.0,109900.0,741.0,2860.0,388.0,582.0,215.0,36.0,41.0,3378.0,3.0,7168.0,3627.0,317.0,2860.0,1730.0,1130.0,18,161,2017-12-31
"Washington County, Indiana",27807.0,41.2,40.0,43.1,27306.0,25.0,89.0,48.0,363.0,46861.0,23223.0,3644.0,12869.0,12858.0,11952.0,906.0,106200.0,639.0,10570.0,1765.0,1425.0,743.0,89.0,46.0,11731.0,14.0,27533.0,13634.0,894.0,10570.0,7674.0,2896.0,18,175,2017-12-31
"Daviess County, Indiana",32777.0,34.6,32.7,36.7,31215.0,603.0,11.0,68.0,1562.0,48355.0,21794.0,4184.0,15016.0,15012.0,14200.0,812.0,115400.0,641.0,11482.0,1071.0,1875.0,837.0,103.0,51.0,14009.0,38.0,32308.0,16375.0,1655.0,11482.0,8221.0,3261.0,18,027,2017-12-31
"Dearborn County, Indiana",49564.0,42.7,41.9,43.2,48140.0,403.0,120.0,194.0,594.0,62905.0,30228.0,4925.0,26142.0,26111.0,24597.0,1514.0,160800.0,735.0,18667.0,1694.0,4855.0,2007.0,387.0,130.0,24429.0,89.0,49016.0,24465.0,1680.0,18667.0,13361.0,5306.0,18,029,2017-12-31
"Henry County, Indiana",48649.0,42.2,40.6,44.4,46212.0,1118.0,123.0,228.0,813.0,46131.0,23293.0,7253.0,21580.0,21557.0,20044.0,1513.0,94800.0,687.0,18096.0,3118.0,3791.0,1474.0,259.0,170.0,19777.0,34.0,45400.0,22282.0,1477.0,18096.0,12009.0,6087.0,18,065,2017-12-31
"Knox County, Indiana",37763.0,38.1,35.2,41.5,35557.0,1188.0,24.0,309.0,685.0,44837.0,23441.0,5512.0,19395.0,19395.0,18338.0,1057.0,87200.0,663.0,14986.0,2085.0,2532.0,1101.0,148.0,194.0,17797.0,65.0,36959.0,18831.0,1407.0,14986.0,9739.0,5247.0,18,083,2017-12-31
"Lawrence County, Indiana",45669.0,42.6,41.5,44.2,44113.0,148.0,208.0,191.0,721.0,49985.0,25036.0,5150.0,21720.0,21702.0,20577.0,1125.0,109200.0,674.0,18432.0,2673.0,3195.0,1576.0,186.0,191.0,20346.0,24.0,45029.0,22267.0,1693.0,18432.0,13148.0,5284.0,18,093,2017-12-31
"Madison County, Indiana",129641.0,40.2,38.8,41.9,113988.0,9926.0,273.0,628.0,4968.0,45432.0,23680.0,21454.0,59966.0,59911.0,55819.0,4092.0,91900.0,742.0,51647.0,7355.0,10584.0,4026.0,648.0,501.0,54986.0,113.0,124831.0,60645.0,4531.0,51647.0,33855.0,17792.0,18,095,2017-12-31
