NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Walker County, Alabama",64493.0,42.4,40.5,43.7,58547.0,4007.0,109.0,319.0,1545.0,41748.0,22772.0,12525.0,27108.0,27082.0,24707.0,2375.0,93100.0,603.0,25036.0,6021.0,3224.0,1375.0,487.0,118.0,24210.0,50.0,63756.0,31075.0,2425.0,25036.0,17379.0,7657.0,01,127,2018-12-31
"Greene County, Alabama",8426.0,42.5,37.1,45.3,1445.0,6713.0,48.0,0.0,143.0,21804.0,14209.0,3225.0,2619.0,2619.0,2204.0,415.0,66400.0,609.0,2955.0,2120.0,371.0,151.0,17.0,50.0,2204.0,0.0,8371.0,3934.0,355.0,2955.0,1630.0,1325.0,01,063,2018-12-31
"Bullock County, Alabama",10352.0,39.6,37.7,42.8,2276.0,7893.0,122.0,56.0,51.0,32152.0,20346.0,3110.0,4430.0,4430.0,3940.0,490.0,77500.0,668.0,3609.0,917.0,526.0,229.0,142.0,48.0,3940.0,0.0,9978.0,5365.0,327.0,3609.0,2481.0,1128.0,01,011,2018-12-31
"Colbert County, Alabama",54495.0,42.7,41.2,44.3,43288.0,8615.0,367.0,267.0,1349.0,47558.0,24918.0,8785.0,23880.0,23833.0,22436.0,1397.0,113500.0,691.0,21799.0,4667.0,4573.0,2141.0,381.0,141.0,22074.0,22.0,54038.0,25795.0,1779.0,21799.0,14768.0,7031.0,01,033,2018-12-31
"Dale County, Alabama",49255.0,37.5,35.6,39.6,35889.0,9749.0,377.0,633.0,3070.0,45960.0,23837.0,8798.0,22131.0,19763.0,18025.0,1738.0,110100.0,725.0,18670.0,4395.0,3739.0,1548.0,263.0,140.0,20088.0,7.0,46406.0,21901.0,1889.0,18670.0,12586.0,6084.0,01,045,2018-12-31
"Hale County, Alabama",14887.0,39.2,37.7,42.2,5898.0,8748.0,29.0,39.0,130.0,30571.0,20272.0,3809.0,5813.0,5769.0,5083.0,686.0,92700.0,510.0,5658.0,2119.0,936.0,308.0,135.0,42.0,4990.0,6.0,14649.0,6896.0,644.0,5658.0,3560.0,2098.0,01,065,2018-12-31
"DeKalb County, Alabama",71200.0,39.3,38.6,39.8,60972.0,1004.0,934.0,140.0,10220.0,39233.0,21004.0,15500.0,29993.0,29988.0,28637.0,1351.0,102700.0,619.0,26132.0,5330.0,3557.0,1822.0,433.0,273.0,28264.0,15.0,70443.0,34871.0,2718.0,26132.0,18413.0,7719.0,01,049,2018-12-31
"Escambia County, Alabama",37328.0,39.7,38.3,40.9,23095.0,11920.0,1437.0,135.0,838.0,35000.0,18161.0,8268.0,14077.0,14077.0,12182.0,1895.0,98200.0,587.0,13428.0,3167.0,2079.0,951.0,150.0,107.0,11999.0,0.0,34533.0,16360.0,1343.0,13428.0,8213.0,5215.0,01,053,2018-12-31
"Randolph County, Alabama",22574.0,42.7,41.2,44.2,17443.0,4547.0,51.0,68.0,665.0,41449.0,23247.0,3912.0,9079.0,9079.0,8628.0,451.0,88700.0,612.0,8643.0,3413.0,1436.0,748.0,106.0,60.0,8516.0,11.0,22324.0,10907.0,787.0,8643.0,5870.0,2773.0,01,111,2018-12-31
"Mobile County, Alabama",414659.0,37.6,36.2,38.9,243658.0,147434.0,2915.0,8117.0,11973.0,46166.0,25215.0,78208.0,186507.0,185743.0,174229.0,11514.0,126600.0,846.0,155831.0,27333.0,42033.0,16118.0,3454.0,2098.0,172096.0,802.0,408043.0,193069.0,15797.0,155831.0,101776.0,54055.0,01,097,2018-12-31
"Perry County, Alabama",9486.0,37.7,35.4,40.8,2838.0,6588.0,6.0,21.0,89.0,23561.0,13678.0,3616.0,2658.0,2651.0,2325.0,326.0,65900.0,574.0,3079.0,1672.0,474.0,347.0,30.0,62.0,2315.0,0.0,9327.0,4350.0,349.0,3079.0,1588.0,1491.0,01,105,2018-12-31
"Cleburne County, Alabama",14938.0,42.5,41.7,44.0,14068.0,393.0,39.0,3.0,362.0,40188.0,21989.0,2719.0,6108.0,6086.0,5628.0,458.0,112000.0,575.0,5726.0,1080.0,927.0,335.0,130.0,36.0,5355.0,1.0,14760.0,7173.0,532.0,5726.0,3860.0,1866.0,01,029,2018-12-31
"Conecuh County, Alabama",12514.0,44.8,42.7,46.2,6369.0,5971.0,56.0,18.0,105.0,33177.0,17542.0,2752.0,4397.0,4397.0,3892.0,505.0,76600.0,568.0,4574.0,2569.0,632.0,233.0,29.0,55.0,3876.0,8.0,12469.0,5998.0,418.0,4574.0,2887.0,1687.0,01,035,2018-12-31
"Barbour County, Alabama",25782.0,39.9,38.1,43.4,12216.0,12266.0,72.0,96.0,1106.0,34186.0,18461.0,6597.0,9638.0,9638.0,8720.0,918.0,92900.0,590.0,9186.0,2751.0,1417.0,606.0,92.0,105.0,8538.0,22.0,22882.0,10924.0,867.0,9186.0,6030.0,3156.0,01,005,2018-12-31
"Bibb County, Alabama",22527.0,39.9,37.5,43.1,17268.0,5018.0,8.0,37.0,547.0,45340.0,20199.0,2863.0,8757.0,8757.0,8099.0,658.0,96500.0,714.0,6840.0,2321.0,1197.0,442.0,87.0,87.0,7946.0,37.0,20468.0,10193.0,834.0,6840.0,4947.0,1893.0,01,007,2018-12-31
"Calhoun County, Alabama",115098.0,39.7,38.1,40.9,85558.0,23676.0,353.0,1065.0,4203.0,45197.0,24706.0,20819.0,53078.0,52785.0,48157.0,4628.0,113800.0,680.0,45033.0,8649.0,8060.0,4372.0,987.0,800.0,47147.0,152.0,113561.0,54333.0,3873.0,45033.0,30833.0,14200.0,01,015,2018-12-31
"Clarke County, Alabama",24387.0,42.3,41.4,43.0,12935.0,11173.0,25.0,123.0,48.0,36127.0,21111.0,6088.0,8941.0,8930.0,7647.0,1283.0,100800.0,561.0,9358.0,3383.0,1342.0,599.0,99.0,78.0,7529.0,11.0,24098.0,11391.0,833.0,9358.0,6034.0,3324.0,01,025,2018-12-31
"Fayette County, Alabama",16585.0,43.8,41.6,45.9,14095.0,1978.0,0.0,108.0,285.0,37458.0,21862.0,3258.0,6876.0,6863.0,6380.0,483.0,83800.0,557.0,6947.0,1523.0,1070.0,369.0,37.0,40.0,6296.0,0.0,16385.0,8071.0,671.0,6947.0,4812.0,2135.0,01,057,2018-12-31
"Chambers County, Alabama",33826.0,43.0,41.3,44.0,19483.0,13319.0,97.0,405.0,768.0,39872.0,22827.0,5531.0,15571.0,15559.0,14786.0,773.0,88400.0,715.0,13516.0,3465.0,2200.0,602.0,245.0,71.0,14396.0,27.0,33433.0,16103.0,1062.0,13516.0,8659.0,4857.0,01,017,2018-12-31
"Monroe County, Alabama",21512.0,42.3,39.9,43.8,11814.0,8927.0,346.0,120.0,302.0,30141.0,18890.0,6561.0,7781.0,7781.0,6422.0,1359.0,103000.0,524.0,8149.0,3249.0,1283.0,682.0,75.0,38.0,6349.0,42.0,21279.0,10128.0,862.0,8149.0,4994.0,3155.0,01,099,2018-12-31
"Lawrence County, Alabama",33171.0,42.2,40.9,43.1,25942.0,3627.0,1878.0,44.0,707.0,44515.0,23557.0,5508.0,13353.0,13334.0,12568.0,766.0,107200.0,540.0,12811.0,2562.0,1795.0,816.0,88.0,39.0,12388.0,18.0,32920.0,15880.0,1072.0,12811.0,9325.0,3486.0,01,079,2018-12-31
"Lee County, Alabama",159287.0,31.4,30.0,32.7,111986.0,36675.0,226.0,6577.0,5865.0,48056.0,26960.0,32815.0,78041.0,77367.0,72956.0,4411.0,165000.0,831.0,59373.0,8708.0,18645.0,9311.0,1825.0,2596.0,72229.0,504.0,157838.0,77351.0,5709.0,59373.0,37391.0,21982.0,01,081,2018-12-31
"Marion County, Alabama",29965.0,44.3,43.1,45.2,27886.0,1097.0,122.0,49.0,752.0,35392.0,21391.0,5144.0,12710.0,12688.0,11980.0,708.0,86500.0,519.0,12212.0,2655.0,1706.0,994.0,83.0,23.0,11733.0,6.0,29498.0,14608.0,914.0,12212.0,8419.0,3793.0,01,093,2018-12-31
"Pickens County, Alabama",20298.0,42.4,39.8,44.3,11362.0,8367.0,25.0,13.0,932.0,37458.0,22417.0,4430.0,7978.0,7978.0,7136.0,842.0,97500.0,456.0,7530.0,2027.0,1357.0,499.0,75.0,28.0,7016.0,6.0,18877.0,9646.0,644.0,7530.0,4935.0,2595.0,01,107,2018-12-31
"Sumter County, Alabama",12985.0,35.8,34.3,39.0,3201.0,9346.0,8.0,338.0,13.0,23132.0,15882.0,3792.0,4799.0,4787.0,4207.0,580.0,74600.0,578.0,5047.0,1811.0,913.0,674.0,75.0,53.0,4045.0,17.0,12846.0,5954.0,452.0,5047.0,2680.0,2367.0,01,119,2018-12-31
"Jefferson County, Alabama",659892.0,37.7,36.0,39.2,342591.0,281702.0,1564.0,10250.0,25048.0,51979.0,30657.0,109707.0,326611.0,326091.0,302428.0,23663.0,154400.0,878.0,260924.0,46448.0,88777.0,35007.0,13882.0,7796.0,297470.0,2694.0,652744.0,308034.0,26237.0,260924.0,164836.0,96088.0,01,073,2018-12-31
"Choctaw County, Alabama",13075.0,46.1,44.2,47.7,7420.0,5590.0,9.0,13.0,73.0,34884.0,22182.0,2864.0,4768.0,4768.0,4264.0,504.0,75200.0,533.0,5350.0,1994.0,770.0,376.0,38.0,41.0,4128.0,0.0,12945.0,6176.0,366.0,5350.0,3510.0,1840.0,01,023,2018-12-31
"Franklin County, Alabama",31542.0,37.6,35.2,40.7,26467.0,1388.0,488.0,119.0,5333.0,40459.0,19776.0,6299.0,13691.0,13689.0,12849.0,840.0,87800.0,572.0,11210.0,2942.0,1624.0,850.0,90.0,115.0,12771.0,26.0,31319.0,15524.0,1277.0,11210.0,7702.0,3508.0,01,059,2018-12-31
"Marengo County, Alabama",19538.0,42.7,39.2,44.3,8855.0,10518.0,51.0,0.0,115.0,32809.0,23056.0,4201.0,7269.0,7269.0,6563.0,706.0,90000.0,531.0,7768.0,2557.0,1203.0,737.0,67.0,77.0,6416.0,0.0,19318.0,9343.0,799.0,7768.0,4148.0,3620.0,01,091,2018-12-31
"Russell County, Alabama",58213.0,35.9,34.9,38.0,29256.0,24957.0,165.0,518.0,3120.0,40978.0,22055.0,11491.0,26795.0,25550.0,23550.0,2000.0,118600.0,800.0,22740.0,4686.0,3876.0,2067.0,310.0,185.0,24304.0,57.0,56501.0,26654.0,2648.0,22740.0,14510.0,8230.0,01,113,2018-12-31
"Cherokee County, Alabama",25853.0,45.9,45.0,46.5,23997.0,1267.0,236.0,55.0,398.0,41014.0,23356.0,3827.0,10386.0,10386.0,9805.0,581.0,123100.0,606.0,10606.0,5925.0,1273.0,665.0,358.0,111.0,9671.0,22.0,25587.0,12700.0,727.0,10606.0,7332.0,3274.0,01,019,2018-12-31
"Covington County, Alabama",37351.0,43.9,42.1,45.2,31624.0,4826.0,58.0,159.0,604.0,40601.0,23071.0,6702.0,16348.0,16327.0,14899.0,1428.0,95500.0,608.0,15008.0,3899.0,2539.0,1063.0,257.0,93.0,14709.0,7.0,36786.0,17840.0,1490.0,15008.0,10124.0,4884.0,01,039,2018-12-31
"Crenshaw County, Alabama",13865.0,41.5,39.8,44.0,9938.0,3198.0,109.0,188.0,275.0,39812.0,23353.0,2148.0,6006.0,5959.0,5612.0,347.0,79500.0,518.0,5025.0,1765.0,1100.0,348.0,35.0,22.0,5561.0,30.0,13656.0,6710.0,543.0,5025.0,3424.0,1601.0,01,041,2018-12-31
"Dallas County, Alabama",40029.0,39.5,37.6,40.4,11257.0,28210.0,10.0,224.0,412.0,31602.0,18910.0,12247.0,16213.0,16201.0,14295.0,1906.0,82600.0,623.0,16336.0,4000.0,2300.0,1362.0,263.0,96.0,13991.0,0.0,39749.0,18312.0,1569.0,16336.0,10564.0,5772.0,01,047,2018-12-31
"Lauderdale County, Alabama",92585.0,41.4,39.3,43.0,80561.0,9364.0,417.0,612.0,2412.0,46265.0,27189.0,13703.0,42473.0,42397.0,40130.0,2267.0,136400.0,658.0,38514.0,6278.0,9403.0,4326.0,681.0,775.0,39558.0,13.0,91710.0,43922.0,2861.0,38514.0,24868.0,13646.0,01,077,2018-12-31
"Lowndes County, Alabama",10236.0,41.6,39.9,43.5,2546.0,7601.0,13.0,0.0,70.0,30833.0,19491.0,2820.0,3907.0,3907.0,3457.0,450.0,66300.0,650.0,4180.0,1007.0,656.0,285.0,32.0,23.0,3360.0,12.0,10139.0,4770.0,401.0,4180.0,2865.0,1315.0,01,085,2018-12-31
"Macon County, Alabama",19054.0,38.0,36.0,39.1,3025.0,15740.0,63.0,50.0,328.0,32074.0,20125.0,4302.0,8309.0,8295.0,7289.0,1006.0,79500.0,611.0,7637.0,2637.0,1363.0,845.0,167.0,135.0,7144.0,37.0,18828.0,8620.0,559.0,7637.0,4379.0,3258.0,01,087,2018-12-31
"Limestone County, Alabama",93052.0,39.5,38.4,40.7,75143.0,12468.0,853.0,1174.0,5479.0,56460.0,27699.0,12384.0,42646.0,42552.0,39595.0,2957.0,152900.0,658.0,32126.0,3943.0,10857.0,4363.0,626.0,521.0,39277.0,71.0,90107.0,43726.0,3263.0,32126.0,22767.0,9359.0,01,083,2018-12-31
"Shelby County, Alabama",211261.0,38.9,38.0,39.8,169598.0,25455.0,468.0,4249.0,12125.0,75761.0,36576.0,17557.0,110274.0,110135.0,105724.0,4411.0,204500.0,1020.0,78328.0,7749.0,40021.0,14877.0,3438.0,2088.0,104383.0,30.0,209638.0,101331.0,7355.0,78328.0,56022.0,22306.0,01,117,2018-12-31
"Winston County, Alabama",23875.0,44.9,43.8,46.1,23001.0,90.0,93.0,31.0,734.0,38504.0,21799.0,3817.0,9758.0,9740.0,9000.0,740.0,87800.0,525.0,9403.0,4246.0,1432.0,634.0,169.0,91.0,8638.0,33.0,23541.0,11656.0,745.0,9403.0,6304.0,3099.0,01,133,2018-12-31
"Baldwin County, Alabama",208107.0,42.8,41.8,44.1,179526.0,19764.0,1522.0,1680.0,9353.0,55962.0,31203.0,21653.0,98030.0,97722.0,93379.0,4343.0,189800.0,958.0,78622.0,33323.0,30431.0,11338.0,2992.0,1314.0,91420.0,82.0,205452.0,99053.0,6945.0,78622.0,51359.0,27263.0,01,003,2018-12-31
"Elmore County, Alabama",81212.0,38.6,37.7,39.8,60824.0,17402.0,209.0,392.0,2347.0,59347.0,27475.0,9462.0,36488.0,36030.0,33811.0,2219.0,161100.0,869.0,29143.0,4861.0,8948.0,3589.0,647.0,480.0,33582.0,42.0,76330.0,35803.0,2877.0,29143.0,20959.0,8184.0,01,051,2018-12-31
"Jackson County, Alabama",52094.0,43.3,41.3,44.7,47412.0,1799.0,615.0,215.0,1505.0,39816.0,21608.0,10418.0,21471.0,21466.0,20189.0,1277.0,105300.0,619.0,20626.0,4480.0,3450.0,1402.0,159.0,269.0,19852.0,8.0,51593.0,25296.0,1761.0,20626.0,14410.0,6216.0,01,071,2018-12-31
"Talladega County, Alabama",80565.0,41.1,40.4,41.9,51720.0,26010.0,345.0,470.0,1818.0,41012.0,22498.0,15401.0,34131.0,34086.0,31082.0,3004.0,101800.0,630.0,31407.0,6262.0,4993.0,2275.0,509.0,240.0,30336.0,107.0,77590.0,36898.0,2422.0,31407.0,20921.0,10486.0,01,121,2018-12-31
"Washington County, Alabama",16643.0,43.6,42.1,45.4,11003.0,4086.0,1227.0,62.0,182.0,40794.0,22776.0,3446.0,6055.0,6055.0,5538.0,517.0,85200.0,709.0,6007.0,2502.0,771.0,416.0,85.0,4.0,5445.0,0.0,16520.0,8350.0,446.0,6007.0,4220.0,1787.0,01,129,2018-12-31
"Clay County, Alabama",13378.0,43.7,43.5,44.1,11106.0,1977.0,155.0,18.0,415.0,41225.0,23147.0,2405.0,5920.0,5920.0,5542.0,378.0,102200.0,564.0,5236.0,1566.0,510.0,354.0,58.0,22.0,5427.0,0.0,13128.0,6360.0,358.0,5236.0,3643.0,1593.0,01,027,2018-12-31
"Morgan County, Alabama",119122.0,40.4,39.1,42.1,95966.0,15228.0,740.0,775.0,9691.0,49751.0,25907.0,17920.0,54363.0,54328.0,51513.0,2815.0,131000.0,640.0,45646.0,6305.0,12416.0,4098.0,942.0,393.0,50735.0,198.0,117351.0,57567.0,4461.0,45646.0,31202.0,14444.0,01,103,2018-12-31
"Pike County, Alabama",33403.0,30.8,29.1,32.9,18960.0,12697.0,209.0,715.0,263.0,34678.0,21137.0,8374.0,15325.0,15319.0,14093.0,1226.0,117400.0,621.0,11547.0,4530.0,2846.0,1180.0,165.0,345.0,13757.0,19.0,33214.0,15981.0,1024.0,11547.0,6509.0,5038.0,01,109,2018-12-31
"Montgomery County, Alabama",226941.0,36.2,34.3,37.7,82862.0,130866.0,414.0,6104.0,7749.0,47990.0,28008.0,45479.0,110586.0,108842.0,100599.0,8243.0,127500.0,869.0,89835.0,14520.0,28342.0,14343.0,3439.0,2007.0,99723.0,546.0,221976.0,103320.0,9336.0,89835.0,56034.0,33801.0,01,101,2018-12-31
"Marshall County, Alabama",95145.0,38.7,36.9,40.3,87887.0,2456.0,389.0,570.0,12961.0,42490.0,23833.0,20354.0,41119.0,41088.0,38997.0,2091.0,122500.0,632.0,34896.0,5734.0,7915.0,3411.0,589.0,318.0,38549.0,197.0,94296.0,46628.0,3886.0,34896.0,23910.0,10986.0,01,095,2018-12-31
"Blount County, Alabama",57645.0,40.8,40.2,41.7,55054.0,862.0,141.0,198.0,5261.0,48695.0,22656.0,8220.0,22306.0,22255.0,21346.0,909.0,124700.0,662.0,20600.0,3622.0,3217.0,1405.0,240.0,148.0,21148.0,31.0,57169.0,28175.0,2026.0,20600.0,15104.0,5496.0,01,009,2018-12-31
"Henry County, Alabama",17124.0,44.1,41.6,45.9,12179.0,4749.0,4.0,0.0,448.0,48610.0,24069.0,2270.0,7372.0,7362.0,6868.0,494.0,115100.0,608.0,6669.0,2427.0,1300.0,718.0,130.0,39.0,6834.0,0.0,16821.0,8105.0,508.0,6669.0,4477.0,2192.0,01,067,2018-12-31
"Madison County, Alabama",357560.0,38.5,37.0,40.1,243835.0,86012.0,1975.0,9073.0,17294.0,63417.0,35526.0,45960.0,184407.0,183263.0,172631.0,10632.0,180600.0,829.0,145256.0,14043.0,62705.0,30633.0,3796.0,4516.0,171047.0,300.0,352428.0,171005.0,12723.0,145256.0,93386.0,51870.0,01,089,2018-12-31
"Autauga County, Alabama",55200.0,37.8,36.9,38.9,42437.0,10565.0,159.0,568.0,1528.0,58786.0,29372.0,8422.0,25736.0,25189.0,24124.0,1065.0,147900.0,966.0,21115.0,2200.0,5903.0,3406.0,510.0,472.0,24428.0,26.0,54277.0,26159.0,2075.0,21115.0,15161.0,5954.0,01,001,2018-12-31
"Tallapoosa County, Alabama",40636.0,43.7,42.6,45.3,28251.0,11145.0,130.0,155.0,954.0,43361.0,23655.0,8131.0,16838.0,16838.0,15083.0,1755.0,107800.0,648.0,16448.0,5862.0,3426.0,1285.0,401.0,132.0,14901.0,14.0,40110.0,19116.0,1495.0,16448.0,11339.0,5109.0,01,123,2018-12-31
"Geneva County, Alabama",26491.0,42.4,41.6,43.4,22871.0,2529.0,210.0,109.0,1027.0,38142.0,20471.0,6282.0,11081.0,10992.0,10047.0,945.0,92300.0,615.0,10479.0,2289.0,1298.0,685.0,77.0,3.0,9908.0,3.0,26169.0,12808.0,804.0,10479.0,7220.0,3259.0,01,061,2018-12-31
"Wilcox County, Alabama",10809.0,40.8,38.9,42.2,2903.0,7511.0,22.0,0.0,70.0,27237.0,16584.0,3254.0,3437.0,3412.0,2882.0,530.0,82200.0,524.0,3804.0,1924.0,642.0,175.0,57.0,27.0,2864.0,9.0,10533.0,4902.0,363.0,3804.0,2246.0,1558.0,01,131,2018-12-31
"Petersburg Borough, Alaska",3255.0,41.0,39.3,42.7,2346.0,23.0,237.0,302.0,337.0,66907.0,33227.0,267.0,1657.0,1647.0,1577.0,70.0,213100.0,950.0,1170.0,592.0,469.0,110.0,8.0,2.0,1520.0,14.0,3245.0,1640.0,137.0,1170.0,763.0,407.0,02,195,2018-12-31
"Kusilvak Census Area, Alaska",8198.0,23.8,24.5,23.2,319.0,60.0,7480.0,32.0,81.0,35539.0,12578.0,3296.0,2945.0,2937.0,2088.0,849.0,76000.0,617.0,1692.0,533.0,132.0,55.0,0.0,3.0,2038.0,2.0,8189.0,4379.0,676.0,1692.0,1415.0,277.0,02,158,2018-12-31
"Aleutians West Census Area, Alaska",5750.0,37.6,39.3,35.2,1699.0,246.0,651.0,2300.0,798.0,85517.0,37070.0,472.0,4028.0,3968.0,3889.0,79.0,247900.0,1321.0,1176.0,791.0,536.0,111.0,9.0,19.0,3861.0,26.0,5549.0,3248.0,135.0,1176.0,716.0,460.0,02,016,2018-12-31
"Bristol Bay Borough, Alaska",890.0,41.8,43.3,40.8,501.0,4.0,291.0,3.0,32.0,84688.0,45259.0,50.0,544.0,531.0,488.0,43.0,179500.0,1000.0,333.0,607.0,116.0,26.0,2.0,0.0,490.0,3.0,875.0,513.0,34.0,333.0,209.0,124.0,02,060,2018-12-31
"Kodiak Island Borough, Alaska",13649.0,33.5,33.8,33.2,7284.0,36.0,1862.0,3144.0,1219.0,78281.0,32516.0,1243.0,7880.0,7300.0,6919.0,381.0,275000.0,1369.0,4373.0,1032.0,1405.0,768.0,63.0,49.0,7274.0,1.0,13024.0,6753.0,643.0,4373.0,3000.0,1373.0,02,150,2018-12-31
"Northwest Arctic Borough, Alaska",7734.0,27.2,28.1,26.3,859.0,87.0,6382.0,76.0,89.0,62949.0,23230.0,1921.0,3241.0,3241.0,2636.0,605.0,131400.0,1253.0,1860.0,881.0,315.0,153.0,11.0,10.0,2554.0,4.0,7708.0,4134.0,513.0,1860.0,1394.0,466.0,02,188,2018-12-31
"Bethel Census Area, Alaska",18040.0,27.1,27.6,26.5,1986.0,119.0,14927.0,187.0,429.0,54212.0,19760.0,4871.0,7567.0,7559.0,6178.0,1381.0,110200.0,1271.0,4558.0,1469.0,746.0,341.0,84.0,23.0,5938.0,27.0,17768.0,9131.0,1192.0,4558.0,3478.0,1080.0,02,050,2018-12-31
"North Slope Borough, Alaska",9797.0,34.8,37.5,30.4,3099.0,84.0,5093.0,548.0,207.0,75431.0,49903.0,904.0,6049.0,6004.0,5465.0,539.0,143000.0,1098.0,1966.0,617.0,741.0,323.0,3.0,12.0,5388.0,146.0,9735.0,6060.0,489.0,1966.0,1472.0,494.0,02,185,2018-12-31
