NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,county,year
"Wilcox County, Alabama",11706.0,38.8,34.9,42.3,3132.0,8555.0,0.0,0.0,21.0,24212.0,13163.0,4493.0,3512.0,3477.0,2624.0,853.0,58300.0,382.0,3624.0,2056.0,663.0,126.0,42.0,9.0,2545.0,5.0,11387.0,5365.0,469.0,3624.0,2548.0,1076.0,01,131,2012-12-31
"Monroe County, Alabama",22993.0,40.0,38.0,41.5,12748.0,9534.0,288.0,82.0,224.0,30996.0,16943.0,5916.0,9466.0,9456.0,8053.0,1403.0,76600.0,531.0,8707.0,2632.0,1209.0,198.0,93.0,14.0,7996.0,0.0,22767.0,11044.0,830.0,8707.0,6030.0,2677.0,01,099,2012-12-31
"Lawrence County, Alabama",34148.0,41.0,40.4,41.4,26490.0,3803.0,1892.0,49.0,601.0,39526.0,20315.0,5467.0,15463.0,15407.0,13629.0,1778.0,96600.0,512.0,13441.0,1786.0,2057.0,723.0,152.0,91.0,13408.0,25.0,33871.0,16500.0,1245.0,13441.0,9822.0,3619.0,01,079,2012-12-31
"Lee County, Alabama",140938.0,29.6,28.1,31.0,101299.0,32324.0,501.0,3834.0,4668.0,43189.0,23162.0,28564.0,71251.0,70202.0,63363.0,6839.0,149300.0,743.0,55350.0,7288.0,14278.0,6695.0,1346.0,2817.0,62731.0,543.0,138859.0,67895.0,5437.0,55350.0,32934.0,22416.0,01,081,2012-12-31
"Marion County, Alabama",30641.0,43.2,41.0,44.4,28907.0,1189.0,48.0,121.0,645.0,31970.0,18610.0,6210.0,13179.0,13156.0,11721.0,1435.0,76400.0,467.0,12727.0,2004.0,1137.0,576.0,153.0,21.0,11411.0,58.0,29693.0,14405.0,1107.0,12727.0,9059.0,3668.0,01,093,2012-12-31
"Pickens County, Alabama",19646.0,41.4,40.6,42.4,11249.0,8168.0,16.0,4.0,320.0,28762.0,17024.0,5304.0,8087.0,8087.0,6913.0,1174.0,82500.0,461.0,8022.0,1463.0,876.0,325.0,30.0,86.0,6765.0,42.0,19359.0,9106.0,697.0,8022.0,5400.0,2622.0,01,107,2012-12-31
"Sumter County, Alabama",13669.0,37.1,35.4,38.9,3327.0,10132.0,12.0,94.0,101.0,22655.0,13951.0,5056.0,5878.0,5878.0,4759.0,1119.0,76800.0,552.0,4966.0,1830.0,643.0,505.0,20.0,119.0,4617.0,25.0,13560.0,6143.0,438.0,4966.0,3131.0,1835.0,01,119,2012-12-31
"Jefferson County, Alabama",658464.0,37.0,35.2,38.7,351974.0,277856.0,1238.0,9745.0,24770.0,45415.0,26760.0,109935.0,327314.0,326518.0,293954.0,32564.0,142300.0,789.0,259255.0,41947.0,79583.0,31709.0,11646.0,5772.0,289317.0,2855.0,650320.0,306775.0,26452.0,259255.0,166280.0,92975.0,01,073,2012-12-31
"Choctaw County, Alabama",13838.0,44.0,42.5,45.2,7670.0,5935.0,0.0,30.0,83.0,35123.0,19354.0,2758.0,5349.0,5349.0,4513.0,836.0,59300.0,611.0,5303.0,1998.0,742.0,328.0,71.0,7.0,4258.0,2.0,13706.0,6630.0,541.0,5303.0,3475.0,1828.0,01,023,2012-12-31
"Franklin County, Alabama",31664.0,38.3,36.2,39.5,28001.0,1469.0,157.0,64.0,4649.0,37235.0,19282.0,6188.0,14473.0,14473.0,13120.0,1353.0,82000.0,517.0,12445.0,1578.0,1728.0,618.0,171.0,43.0,12962.0,21.0,31334.0,15360.0,1412.0,12445.0,8847.0,3598.0,01,059,2012-12-31
"Marengo County, Alabama",20909.0,41.1,39.9,42.0,9688.0,10926.0,13.0,39.0,364.0,34515.0,20208.0,4687.0,8546.0,8527.0,7626.0,901.0,89500.0,453.0,8580.0,1675.0,1737.0,558.0,121.0,66.0,7363.0,33.0,20706.0,9693.0,687.0,8580.0,5799.0,2781.0,01,091,2012-12-31
"Russell County, Alabama",53938.0,35.6,33.9,37.4,29342.0,22756.0,40.0,240.0,2092.0,33591.0,18792.0,11819.0,25547.0,24483.0,21628.0,2855.0,102000.0,694.0,20904.0,4075.0,3690.0,1099.0,237.0,97.0,22178.0,101.0,52326.0,24648.0,2452.0,20904.0,13106.0,7798.0,01,113,2012-12-31
"Cherokee County, Alabama",25917.0,44.3,43.5,45.1,24074.0,1253.0,163.0,78.0,333.0,36241.0,22472.0,4956.0,11613.0,11592.0,10379.0,1213.0,99900.0,602.0,11758.0,4410.0,1430.0,721.0,162.0,116.0,10025.0,2.0,25458.0,12499.0,971.0,11758.0,8554.0,3204.0,01,019,2012-12-31
"Covington County, Alabama",37803.0,42.5,41.6,43.8,32054.0,4754.0,203.0,116.0,516.0,35321.0,20153.0,7780.0,16834.0,16797.0,15087.0,1710.0,86700.0,560.0,14899.0,3922.0,2249.0,1016.0,192.0,150.0,14825.0,22.0,37309.0,18042.0,1495.0,14899.0,10232.0,4667.0,01,039,2012-12-31
"Crenshaw County, Alabama",13971.0,40.3,38.7,42.2,10142.0,3099.0,74.0,213.0,213.0,37309.0,21480.0,2544.0,6467.0,6451.0,5899.0,552.0,70000.0,488.0,5648.0,1094.0,607.0,365.0,40.0,33.0,5874.0,0.0,13780.0,6725.0,471.0,5648.0,3738.0,1910.0,01,041,2012-12-31
"Dallas County, Alabama",43572.0,37.3,35.9,39.2,12738.0,30057.0,68.0,150.0,315.0,26178.0,16907.0,15733.0,17552.0,17542.0,14147.0,3395.0,73700.0,533.0,16181.0,4067.0,2242.0,1143.0,234.0,104.0,13790.0,21.0,43348.0,19960.0,1947.0,16181.0,10056.0,6125.0,01,047,2012-12-31
"Lauderdale County, Alabama",92528.0,40.4,38.9,41.9,80665.0,9372.0,430.0,697.0,2065.0,40701.0,22833.0,16248.0,42969.0,42935.0,39019.0,3916.0,111900.0,592.0,38301.0,5461.0,8560.0,3642.0,752.0,750.0,38265.0,34.0,91707.0,43970.0,3145.0,38301.0,25106.0,13195.0,01,077,2012-12-31
"Lowndes County, Alabama",11304.0,40.7,38.9,41.7,2874.0,8365.0,23.0,0.0,72.0,28023.0,17895.0,2643.0,4595.0,4572.0,3767.0,805.0,70200.0,519.0,4252.0,924.0,736.0,282.0,31.0,3.0,3618.0,31.0,11202.0,5202.0,311.0,4252.0,2808.0,1444.0,01,085,2012-12-31
"Macon County, Alabama",21214.0,36.6,35.2,37.6,3365.0,17635.0,42.0,0.0,274.0,27957.0,16402.0,5331.0,9450.0,9407.0,7859.0,1548.0,77500.0,584.0,8094.0,2191.0,1352.0,845.0,122.0,193.0,7700.0,0.0,20799.0,9357.0,663.0,8094.0,4976.0,3118.0,01,087,2012-12-31
"Limestone County, Alabama",83313.0,38.7,37.4,39.8,68300.0,10670.0,431.0,928.0,4529.0,48197.0,24872.0,10562.0,38887.0,38652.0,35197.0,3455.0,132500.0,605.0,31186.0,3472.0,8430.0,3319.0,330.0,335.0,34598.0,107.0,79157.0,38428.0,3417.0,31186.0,22640.0,8546.0,01,083,2012-12-31
"Shelby County, Alabama",195237.0,36.9,36.0,37.8,162400.0,21002.0,639.0,4044.0,11191.0,69379.0,34081.0,14842.0,104648.0,104523.0,97849.0,6674.0,196000.0,885.0,73624.0,7332.0,36111.0,11805.0,3133.0,1809.0,95958.0,108.0,194023.0,94623.0,8200.0,73624.0,53172.0,20452.0,01,117,2012-12-31
"Winston County, Alabama",24432.0,43.1,42.4,44.4,23567.0,196.0,121.0,43.0,648.0,32830.0,19099.0,5788.0,10252.0,10244.0,9245.0,999.0,80500.0,458.0,9544.0,3888.0,1104.0,574.0,140.0,187.0,8829.0,37.0,24039.0,11658.0,702.0,9544.0,6608.0,2936.0,01,133,2012-12-31
"Cullman County, Alabama",80403.0,40.1,38.7,41.3,77178.0,869.0,333.0,371.0,3402.0,39244.0,20653.0,14723.0,37012.0,36969.0,33561.0,3408.0,104700.0,599.0,31287.0,5739.0,4735.0,2155.0,678.0,212.0,32709.0,26.0,79558.0,39371.0,3125.0,31287.0,22509.0,8778.0,01,043,2012-12-31
"Elmore County, Alabama",79330.0,37.7,37.0,38.2,60119.0,16036.0,327.0,452.0,2091.0,55514.0,24007.0,9539.0,38431.0,37949.0,34732.0,3217.0,143900.0,736.0,28143.0,4355.0,7340.0,3163.0,486.0,217.0,34134.0,38.0,73216.0,34041.0,3039.0,28143.0,20866.0,7277.0,01,051,2012-12-31
"Jackson County, Alabama",53279.0,41.4,39.6,43.1,49024.0,1770.0,1037.0,198.0,1334.0,37059.0,20101.0,8533.0,23938.0,23938.0,22000.0,1938.0,92000.0,518.0,21197.0,3601.0,3042.0,1365.0,435.0,72.0,21470.0,28.0,52798.0,26087.0,1870.0,21197.0,14810.0,6387.0,01,071,2012-12-31
"Talladega County, Alabama",82194.0,39.4,38.2,40.4,53935.0,26762.0,252.0,123.0,1653.0,35209.0,18744.0,18030.0,36850.0,36771.0,31441.0,5330.0,90400.0,582.0,31555.0,5482.0,4379.0,1794.0,503.0,186.0,30564.0,207.0,79538.0,37880.0,3016.0,31555.0,22290.0,9265.0,01,121,2012-12-31
"Washington County, Alabama",17407.0,39.5,37.7,41.4,11389.0,4263.0,1364.0,107.0,163.0,42256.0,20797.0,2935.0,7391.0,7389.0,6061.0,1328.0,85800.0,570.0,6695.0,1712.0,754.0,300.0,41.0,9.0,5911.0,0.0,17276.0,8603.0,697.0,6695.0,4933.0,1762.0,01,129,2012-12-31
"Clay County, Alabama",13828.0,41.7,39.9,43.0,11332.0,2157.0,25.0,0.0,401.0,34556.0,18136.0,2680.0,5991.0,5981.0,5282.0,699.0,80600.0,424.0,5734.0,1028.0,554.0,259.0,30.0,13.0,4993.0,31.0,13534.0,6679.0,455.0,5734.0,3902.0,1832.0,01,027,2012-12-31
"Morgan County, Alabama",119330.0,38.7,37.6,40.0,98477.0,14197.0,1185.0,753.0,8943.0,45852.0,23809.0,17733.0,59601.0,59472.0,52915.0,6557.0,121100.0,606.0,46058.0,5122.0,10759.0,3768.0,835.0,439.0,51855.0,103.0,117710.0,57356.0,4557.0,46058.0,32238.0,13820.0,01,103,2012-12-31
"Chilton County, Alabama",43611.0,37.6,36.7,38.6,37872.0,4314.0,160.0,97.0,3238.0,40834.0,21132.0,8020.0,20299.0,20298.0,17998.0,2300.0,103700.0,616.0,16293.0,2947.0,2276.0,1109.0,150.0,73.0,17711.0,23.0,43284.0,21299.0,1710.0,16293.0,11964.0,4329.0,01,021,2012-12-31
"Colbert County, Alabama",54451.0,41.7,40.0,43.2,43915.0,8730.0,300.0,233.0,1132.0,40158.0,22186.0,8735.0,24502.0,24420.0,22292.0,2128.0,101500.0,601.0,22290.0,3506.0,4520.0,1605.0,416.0,302.0,21866.0,64.0,53923.0,25853.0,1915.0,22290.0,15258.0,7032.0,01,033,2012-12-31
"Coosa County, Alabama",11305.0,44.4,42.9,45.6,7647.0,3558.0,7.0,0.0,225.0,37425.0,18855.0,2223.0,5050.0,5050.0,4354.0,696.0,74500.0,573.0,4573.0,1893.0,400.0,364.0,23.0,0.0,4226.0,13.0,11006.0,5495.0,312.0,4573.0,2986.0,1587.0,01,037,2012-12-31
"Dale County, Alabama",50129.0,36.0,34.0,37.7,37588.0,9834.0,159.0,662.0,2794.0,45247.0,22707.0,7748.0,24301.0,21785.0,19859.0,1926.0,96100.0,618.0,19609.0,3091.0,3862.0,1630.0,233.0,68.0,21586.0,61.0,47061.0,22280.0,2188.0,19609.0,12994.0,6615.0,01,045,2012-12-31
"Hale County, Alabama",15750.0,40.4,37.0,41.7,6292.0,9327.0,32.0,48.0,66.0,29409.0,17210.0,4277.0,6446.0,6436.0,5413.0,1023.0,80300.0,471.0,5965.0,1717.0,854.0,321.0,40.0,12.0,5260.0,4.0,15438.0,7291.0,533.0,5965.0,3830.0,2135.0,01,065,2012-12-31
"Etowah County, Alabama",104317.0,40.2,38.7,41.5,85430.0,15745.0,354.0,696.0,3503.0,37660.0,20672.0,19212.0,44970.0,44829.0,39772.0,5057.0,101200.0,608.0,40560.0,6931.0,6850.0,2975.0,879.0,126.0,38988.0,91.0,102938.0,49715.0,3727.0,40560.0,28246.0,12314.0,01,055,2012-12-31
"DeKalb County, Alabama",70949.0,37.9,36.7,39.3,64778.0,1236.0,1019.0,209.0,9544.0,36853.0,18494.0,13701.0,31476.0,31461.0,27992.0,3469.0,89400.0,517.0,25550.0,5424.0,2735.0,1536.0,254.0,98.0,27458.0,22.0,70314.0,34712.0,2873.0,25550.0,18746.0,6804.0,01,049,2012-12-31
"Escambia County, Alabama",38122.0,38.7,38.0,39.4,24024.0,12280.0,1418.0,142.0,730.0,31075.0,16294.0,8849.0,14982.0,14808.0,12587.0,2221.0,85300.0,558.0,13879.0,2646.0,2159.0,878.0,99.0,61.0,12589.0,75.0,35484.0,17219.0,1359.0,13879.0,9572.0,4307.0,01,053,2012-12-31
"Lamar County, Alabama",14513.0,42.6,42.6,42.6,12655.0,1728.0,4.0,3.0,186.0,35271.0,21410.0,2883.0,6282.0,6261.0,5669.0,592.0,69900.0,412.0,6107.0,1265.0,620.0,325.0,77.0,16.0,5614.0,14.0,14347.0,6848.0,457.0,6107.0,4486.0,1621.0,01,075,2012-12-31
"Randolph County, Alabama",22843.0,40.7,38.2,42.3,17656.0,4758.0,96.0,16.0,636.0,35074.0,19817.0,5145.0,9716.0,9688.0,8561.0,1127.0,89100.0,558.0,8801.0,3109.0,1127.0,644.0,40.0,27.0,8354.0,23.0,22514.0,11021.0,812.0,8801.0,5841.0,2960.0,01,111,2012-12-31
"Butler County, Alabama",20730.0,40.3,38.7,42.2,11380.0,8961.0,36.0,183.0,203.0,30752.0,17564.0,5256.0,9078.0,9068.0,7819.0,1249.0,73500.0,538.0,8149.0,1824.0,1229.0,471.0,48.0,64.0,7624.0,40.0,20494.0,9631.0,824.0,8149.0,5380.0,2769.0,01,013,2012-12-31
"Mobile County, Alabama",412297.0,36.6,35.1,38.0,250617.0,143332.0,3443.0,7742.0,9864.0,42973.0,22581.0,78568.0,195021.0,193918.0,172341.0,21577.0,125400.0,742.0,156772.0,21506.0,35419.0,13173.0,3395.0,2326.0,169895.0,849.0,406112.0,193484.0,17191.0,156772.0,105597.0,51175.0,01,097,2012-12-31
"Perry County, Alabama",10525.0,37.0,34.5,40.0,3185.0,7223.0,0.0,31.0,81.0,31008.0,14527.0,2646.0,3568.0,3531.0,2857.0,674.0,63500.0,478.0,3509.0,1255.0,421.0,243.0,50.0,25.0,2828.0,7.0,10259.0,4944.0,445.0,3509.0,2525.0,984.0,01,105,2012-12-31
"Walker County, Alabama",67016.0,41.5,40.0,43.0,61305.0,3672.0,154.0,166.0,1340.0,37408.0,20689.0,13072.0,28417.0,28335.0,24452.0,3883.0,83600.0,579.0,26025.0,4887.0,2875.0,1161.0,553.0,173.0,23889.0,65.0,66156.0,32052.0,2542.0,26025.0,18258.0,7767.0,01,127,2012-12-31
"Cleburne County, Alabama",14905.0,41.2,40.1,41.5,14122.0,573.0,30.0,0.0,313.0,37244.0,19049.0,2650.0,6704.0,6689.0,5868.0,821.0,91300.0,566.0,5518.0,1188.0,531.0,300.0,71.0,62.0,5737.0,6.0,14746.0,7236.0,564.0,5518.0,3991.0,1527.0,01,029,2012-12-31
"Conecuh County, Alabama",13188.0,43.3,41.4,44.7,6794.0,6130.0,72.0,12.0,38.0,27064.0,16648.0,3982.0,5001.0,5001.0,3819.0,1182.0,74200.0,526.0,4879.0,2224.0,455.0,339.0,53.0,22.0,3759.0,0.0,13119.0,6384.0,560.0,4879.0,3294.0,1585.0,01,035,2012-12-31
"Greene County, Alabama",9067.0,41.4,39.7,42.5,1608.0,7421.0,25.0,13.0,0.0,23777.0,15062.0,2968.0,3472.0,3472.0,2644.0,828.0,77200.0,413.0,3257.0,1760.0,405.0,254.0,35.0,0.0,2594.0,62.0,9026.0,4262.0,269.0,3257.0,2008.0,1249.0,01,063,2012-12-31
"Barbour County, Alabama",27469.0,38.2,36.3,40.8,13448.0,12645.0,25.0,212.0,1365.0,31889.0,16532.0,6395.0,10617.0,10613.0,9177.0,1436.0,88700.0,577.0,9423.0,2455.0,1613.0,839.0,224.0,81.0,8990.0,7.0,24530.0,11919.0,1074.0,9423.0,6394.0,3029.0,01,005,2012-12-31
"Bibb County, Alabama",22769.0,39.4,39.3,39.4,17459.0,4953.0,80.0,25.0,419.0,36824.0,17611.0,3594.0,9621.0,9621.0,8615.0,1006.0,91600.0,581.0,7386.0,1572.0,928.0,335.0,84.0,49.0,8366.0,77.0,21803.0,11290.0,842.0,7386.0,5488.0,1898.0,01,007,2012-12-31
"Bullock County, Alabama",10779.0,40.7,39.0,42.4,3028.0,7609.0,24.0,0.0,623.0,34500.0,19822.0,2286.0,4762.0,4762.0,4081.0,681.0,73900.0,495.0,3740.0,761.0,485.0,290.0,125.0,0.0,4009.0,5.0,10313.0,5601.0,427.0,3740.0,2414.0,1326.0,01,011,2012-12-31
"Calhoun County, Alabama",117834.0,38.7,36.6,40.3,88405.0,24421.0,318.0,827.0,3838.0,40093.0,20881.0,24597.0,54173.0,53939.0,46788.0,7151.0,101900.0,611.0,45764.0,7529.0,7831.0,3355.0,624.0,734.0,45958.0,162.0,116426.0,55815.0,4553.0,45764.0,30453.0,15311.0,01,015,2012-12-31
"Clarke County, Alabama",25768.0,39.9,39.8,39.9,14015.0,11310.0,122.0,94.0,183.0,30954.0,19563.0,6737.0,10389.0,10389.0,8654.0,1735.0,84800.0,505.0,9321.0,3311.0,1383.0,624.0,133.0,46.0,8522.0,25.0,25542.0,12090.0,840.0,9321.0,6407.0,2914.0,01,025,2012-12-31
"Fayette County, Alabama",17219.0,43.1,41.2,46.3,14921.0,1942.0,38.0,58.0,213.0,33090.0,18675.0,3232.0,7020.0,7018.0,6450.0,568.0,72600.0,456.0,7129.0,1321.0,736.0,607.0,21.0,29.0,6379.0,8.0,17000.0,8363.0,635.0,7129.0,4901.0,2228.0,01,057,2012-12-31
"Marshall County, Alabama",93070.0,38.1,36.3,39.7,87176.0,1498.0,696.0,504.0,11174.0,38649.0,20480.0,18353.0,42190.0,42153.0,38301.0,3852.0,109800.0,596.0,34396.0,5826.0,6112.0,2616.0,608.0,112.0,37109.0,48.0,92138.0,45498.0,3921.0,34396.0,24284.0,10112.0,01,095,2012-12-31
"Blount County, Alabama",57466.0,39.1,37.6,40.5,54507.0,754.0,230.0,97.0,4646.0,45192.0,21155.0,8396.0,26324.0,26306.0,23671.0,2635.0,115200.0,588.0,21031.0,2730.0,3137.0,1210.0,334.0,111.0,23117.0,69.0,57040.0,28289.0,2293.0,21031.0,15590.0,5441.0,01,009,2012-12-31
"Madison County, Alabama",334661.0,37.3,35.7,38.5,232397.0,80303.0,2262.0,8084.0,14916.0,58242.0,31367.0,40598.0,177810.0,176134.0,159671.0,16463.0,163300.0,725.0,131263.0,15365.0,52377.0,23609.0,4053.0,3603.0,158460.0,623.0,330829.0,161423.0,12946.0,131263.0,85939.0,45324.0,01,089,2012-12-31
"Autauga County, Alabama",54590.0,37.0,36.2,38.0,43084.0,9880.0,169.0,439.0,1310.0,53773.0,25253.0,6267.0,27107.0,26387.0,24125.0,2262.0,137900.0,836.0,19934.0,2143.0,5085.0,1878.0,415.0,251.0,24369.0,28.0,53571.0,25794.0,2213.0,19934.0,14258.0,5676.0,01,001,2012-12-31
"Geneva County, Alabama",26769.0,42.2,41.9,42.6,23239.0,2632.0,87.0,30.0,899.0,33618.0,19393.0,5266.0,12319.0,12249.0,11061.0,1188.0,79400.0,559.0,10985.0,1685.0,1472.0,512.0,46.0,7.0,10685.0,3.0,26474.0,12837.0,1034.0,10985.0,7557.0,3428.0,01,061,2012-12-31
"Juneau City and Borough, Alaska",31636.0,37.8,37.7,37.9,22095.0,215.0,3560.0,1743.0,1663.0,78947.0,37917.0,1996.0,18370.0,18118.0,17186.0,932.0,304100.0,1184.0,12323.0,729.0,4684.0,2076.0,652.0,249.0,16941.0,813.0,31032.0,15671.0,1337.0,12323.0,7955.0,4368.0,02,110,2012-12-31
"Lake and Peninsula Borough, Alaska",1551.0,28.7,31.4,28.3,431.0,7.0,987.0,28.0,19.0,49808.0,22087.0,358.0,757.0,757.0,690.0,67.0,156300.0,746.0,570.0,1083.0,92.0,46.0,2.0,2.0,651.0,23.0,1551.0,751.0,86.0,570.0,403.0,167.0,02,164,2012-12-31
"Yukon-Koyukuk Census Area, Alaska",5637.0,35.6,35.9,35.3,1235.0,6.0,3889.0,22.0,70.0,35559.0,20109.0,1284.0,2650.0,2643.0,2046.0,597.0,106500.0,678.0,2061.0,1971.0,216.0,101.0,6.0,2.0,1904.0,6.0,5626.0,3047.0,276.0,2061.0,1217.0,844.0,02,290,2012-12-31
"Anchorage Municipality, Alaska",291470.0,32.9,32.5,33.6,194690.0,16770.0,19326.0,23312.0,22473.0,76495.0,36145.0,22029.0,167796.0,158845.0,147297.0,11548.0,277100.0,1104.0,105517.0,7553.0,38651.0,14783.0,4187.0,2413.0,151634.0,2623.0,279854.0,138609.0,13243.0,105517.0,69461.0,36056.0,02,020,2012-12-31
"Denali Borough, Alaska",1917.0,41.4,44.4,37.6,1677.0,20.0,75.0,60.0,43.0,74044.0,38621.0,186.0,1179.0,1083.0,1053.0,30.0,201900.0,782.0,717.0,864.0,266.0,81.0,0.0,7.0,1092.0,7.0,1751.0,830.0,37.0,717.0,405.0,312.0,02,068,2012-12-31
"Valdez-Cordova Census Area, Alaska",9614.0,39.6,41.0,36.9,7090.0,28.0,1454.0,346.0,355.0,67421.0,33094.0,658.0,5182.0,5143.0,4760.0,383.0,175100.0,870.0,3706.0,2351.0,945.0,446.0,73.0,64.0,4542.0,16.0,9535.0,5160.0,472.0,3706.0,2637.0,1069.0,02,261,2012-12-31
"Hoonah-Angoon Census Area, Alaska",2153.0,48.3,51.6,43.9,1041.0,5.0,767.0,25.0,61.0,48942.0,28288.0,296.0,1187.0,1187.0,1036.0,151.0,208100.0,746.0,999.0,798.0,255.0,126.0,25.0,9.0,1009.0,16.0,2153.0,1119.0,42.0,999.0,607.0,392.0,02,105,2012-12-31
"Skagway Municipality, Alaska",1050.0,46.7,46.8,46.5,799.0,3.0,17.0,177.0,11.0,71583.0,36470.0,50.0,723.0,723.0,668.0,55.0,306200.0,1038.0,395.0,216.0,136.0,30.0,0.0,5.0,636.0,6.0,1050.0,549.0,67.0,395.0,237.0,158.0,02,230,2012-12-31
