NAME_Geographic Area Name,B01001_001E_Total Population,B01002_001E_Median Age,B01002_002E_Median Age (Male),B01002_003E_Median Age (Female),B02001_002E_White Population,B02001_003E_Black Population,B02001_004E_American Indian Population,B02001_005E_Asian Population,B03003_003E_Hispanic or Latino Population,B19013_001E_Median Household Income,B19301_001E_Per Capita Income,B17001_002E_Population Below Poverty Level,B23025_002E_Total Labor Force,B23025_003E_Labor Force - Employed,B23025_004E_Labor Force - Unemployed,B23025_005E_Not in Labor Force,B25077_001E_Median Home Value,B25064_001E_Median Gross Rent,B25002_002E_Occupied Housing Units,B25002_003E_Vacant Housing Units,B15003_022E_Bachelor's Degree,B15003_023E_Master's Degree,B15003_024E_Professional Degree,B15003_025E_Doctorate Degree,B08301_001E_Total Commuters,B08301_010E_Public Transportation Commuters,B27001_001E_Total Healthcare Coverage,B27001_002E_With Health Insurance,B27001_003E_No Health Insurance,B11001_001E_Total Households,B11001_002E_Family Households,B11001_007E_Non-family Households,state,year
Arkansas,2977944.0,37.9,36.5,39.3,2302141.0,459969.0,19476.0,42368.0,213246.0,43813.0,24426.0,524211.0,1366102.0,1361664.0,1276536.0,85128.0,118500.0,709.0,1147291.0,206454.0,280677.0,111094.0,26156.0,19501.0,1258851.0,4663.0,2924569.0,1426131.0,117418.0,1147291.0,760300.0,386991.0,05,2017-12-31
California,38982847.0,36.1,35.0,37.3,23607242.0,2263222.0,292018.0,5503672.0,15105860.0,67169.0,33128.0,5773408.0,19612777.0,19485061.0,17993915.0,1491146.0,443400.0,1358.0,12888128.0,1108171.0,5291984.0,2135376.0,616368.0,410003.0,17589758.0,909679.0,38488069.0,18979836.0,1529659.0,12888128.0,8862523.0,4025605.0,06,2017-12-31
New York,19798228.0,38.4,36.8,40.0,12638791.0,3100685.0,77130.0,1652846.0,3726238.0,62765.0,35752.0,2908471.0,10176202.0,10152999.0,9467631.0,685368.0,293000.0,1194.0,7302710.0,953201.0,2718987.0,1516018.0,381597.0,204211.0,9269671.0,2615273.0,19556260.0,9446565.0,718791.0,7302710.0,4633030.0,2669680.0,36,2017-12-31
North Carolina,10052564.0,38.4,36.9,39.9,6937466.0,2159427.0,117998.0,269164.0,914792.0,50320.0,28123.0,1579871.0,5019831.0,4923307.0,4571020.0,352287.0,161000.0,844.0,3874346.0,647351.0,1303604.0,520695.0,110809.0,90608.0,4570330.0,47903.0,9845238.0,4734744.0,369352.0,3874346.0,2551439.0,1322907.0,37,2017-12-31
North Dakota,745475.0,35.1,34.1,36.5,654024.0,17365.0,39507.0,10197.0,24744.0,61285.0,34256.0,79374.0,417893.0,411539.0,400454.0,11085.0,174100.0,775.0,311525.0,49135.0,102497.0,26075.0,6583.0,5115.0,398969.0,2008.0,729279.0,372004.0,31499.0,311525.0,187057.0,124468.0,38,2017-12-31
Ohio,11609756.0,39.3,37.8,40.8,9503779.0,1428230.0,21872.0,235878.0,414490.0,52407.0,29011.0,1683890.0,5875255.0,5866915.0,5488180.0,378735.0,135100.0,764.0,4633145.0,541693.0,1341204.0,591026.0,129078.0,87319.0,5382511.0,87702.0,11436638.0,5578892.0,426765.0,4633145.0,2956437.0,1676708.0,39,2017-12-31
Oklahoma,3896251.0,36.3,35.1,37.7,2828569.0,283821.0,289871.0,80670.0,394879.0,49767.0,26461.0,612714.0,1869043.0,1851794.0,1746419.0,105375.0,125800.0,766.0,1468971.0,243870.0,422888.0,151995.0,34617.0,24864.0,1733032.0,7545.0,3816369.0,1872067.0,163024.0,1468971.0,971692.0,497279.0,40,2017-12-31
Oregon,4025127.0,39.2,38.1,40.2,3416776.0,76347.0,45332.0,166351.0,509507.0,56119.0,30410.0,587248.0,2026747.0,2024122.0,1885983.0,138139.0,265700.0,988.0,1571631.0,161410.0,561492.0,238020.0,59677.0,43738.0,1845227.0,82303.0,3985781.0,1964745.0,142358.0,1571631.0,994742.0,576889.0,41,2017-12-31
Pennsylvania,12790505.0,40.7,39.0,42.3,10378174.0,1417611.0,24995.0,417525.0,874833.0,56951.0,31476.0,1623537.0,6523666.0,6518993.0,6096977.0,422016.0,170500.0,885.0,5007442.0,646157.0,1621733.0,752518.0,171742.0,127226.0,5976599.0,332315.0,12586845.0,6125876.0,437944.0,5007442.0,3217046.0,1790396.0,42,2017-12-31
Rhode Island,1056138.0,39.9,38.1,41.6,854801.0,68346.0,5413.0,35556.0,153910.0,61043.0,33315.0,136126.0,568020.0,564705.0,526071.0,38634.0,242200.0,957.0,412028.0,54642.0,144515.0,67318.0,15471.0,13092.0,513888.0,13644.0,1040523.0,503566.0,33978.0,412028.0,258300.0,153728.0,44,2017-12-31
South Carolina,4893444.0,39.0,37.4,40.5,3292598.0,1332110.0,14992.0,71994.0,267398.0,48781.0,26645.0,790657.0,2381900.0,2351303.0,2181046.0,170257.0,148600.0,836.0,1871307.0,358017.0,571099.0,241554.0,48967.0,36461.0,2168006.0,12509.0,4795304.0,2301746.0,177349.0,1871307.0,1238361.0,632946.0,45,2017-12-31
South Dakota,855444.0,36.8,35.7,38.0,724430.0,14698.0,74062.0,11693.0,29901.0,54126.0,28761.0,114885.0,458023.0,455357.0,438339.0,17018.0,152700.0,696.0,339458.0,43454.0,109468.0,32264.0,8192.0,6190.0,432243.0,2367.0,838027.0,419734.0,37016.0,339458.0,216154.0,123304.0,46,2017-12-31
Tennessee,6597381.0,38.6,37.3,39.9,5131786.0,1107392.0,17568.0,110605.0,340063.0,48708.0,27277.0,1072360.0,3225549.0,3207366.0,2996610.0,210756.0,151700.0,808.0,2547194.0,356005.0,738613.0,301103.0,73194.0,53863.0,2951964.0,22047.0,6494451.0,3144579.0,247622.0,2547194.0,1689483.0,857711.0,47,2017-12-31
Texas,27419612.0,34.3,33.3,35.3,20459525.0,3286950.0,130360.0,1236852.0,10673909.0,57051.0,28985.0,4291384.0,13565038.0,13473957.0,12689069.0,784888.0,151500.0,952.0,9430419.0,1180967.0,3288777.0,1255615.0,274956.0,191047.0,12550476.0,187311.0,26943687.0,13251766.0,1214886.0,9430419.0,6560303.0,2870116.0,48,2017-12-31
Vermont,624636.0,42.8,41.4,44.0,590499.0,7921.0,2072.0,9680.0,11183.0,57808.0,31917.0,68144.0,342645.0,342233.0,327264.0,14969.0,220600.0,945.0,258535.0,72571.0,95590.0,46246.0,11257.0,8049.0,319512.0,3958.0,618703.0,304783.0,18737.0,258535.0,158567.0,99968.0,50,2017-12-31
Utah,2993941.0,30.5,30.0,31.1,2600077.0,33619.0,32079.0,67545.0,409311.0,65325.0,26907.0,324856.0,1480657.0,1476528.0,1412214.0,64314.0,238300.0,948.0,938365.0,108232.0,375297.0,136858.0,30298.0,24698.0,1393296.0,34885.0,2967868.0,1486886.0,156186.0,938365.0,704250.0,234115.0,49,2017-12-31
Virginia,8365952.0,38.0,36.7,39.3,5720209.0,1605447.0,22499.0,520119.0,749458.0,68766.0,36268.0,906838.0,4431500.0,4320683.0,4084035.0,236648.0,255800.0,1166.0,3105636.0,361285.0,1220919.0,670315.0,139950.0,102313.0,4115810.0,182233.0,8153221.0,3946639.0,312584.0,3105636.0,2078081.0,1027555.0,51,2017-12-31
Washington,7169967.0,37.6,36.6,38.7,5500837.0,261743.0,94754.0,578822.0,882108.0,66174.0,34869.0,859950.0,3685819.0,3636944.0,3418123.0,218821.0,286800.0,1120.0,2755697.0,269819.0,1064440.0,444410.0,104838.0,73660.0,3390837.0,215195.0,7063032.0,3500579.0,276265.0,2755697.0,1782539.0,973158.0,53,2017-12-31
West Virginia,1836843.0,42.2,40.8,43.4,1714591.0,65300.0,3322.0,14096.0,27021.0,44061.0,24774.0,317089.0,805727.0,804617.0,746958.0,57659.0,111600.0,681.0,737671.0,151606.0,155423.0,74597.0,16296.0,11105.0,732407.0,6304.0,1807983.0,888966.0,61879.0,737671.0,481024.0,256647.0,54,2017-12-31
Wisconsin,5763217.0,39.2,38.1,40.4,4950577.0,365884.0,50094.0,152325.0,380590.0,56759.0,30557.0,692719.0,3087719.0,3085151.0,2939880.0,145271.0,169300.0,813.0,2328754.0,339938.0,748413.0,278119.0,64212.0,43737.0,2893314.0,53566.0,5691138.0,2816106.0,207815.0,2328754.0,1481526.0,847228.0,55,2017-12-31
Wyoming,583200.0,37.0,36.0,38.1,532394.0,6121.0,13549.0,5102.0,56681.0,60938.0,31214.0,63398.0,310748.0,308092.0,293633.0,14459.0,204900.0,828.0,230237.0,42851.0,67798.0,26053.0,5410.0,4693.0,289627.0,3901.0,573470.0,291653.0,23026.0,230237.0,149097.0,81140.0,56,2017-12-31
Puerto Rico,3468963.0,40.1,38.1,41.8,2389446.0,338939.0,10849.0,7789.0,3432611.0,19775.0,12081.0,1543220.0,1262220.0,1260733.0,1040136.0,220597.0,115300.0,464.0,1222606.0,344694.0,426310.0,115565.0,29241.0,24653.0,1009568.0,21692.0,3442193.0,1634601.0,108522.0,1222606.0,850665.0,371941.0,72,2017-12-31
Delaware,943732.0,39.8,38.2,41.4,652170.0,206290.0,3482.0,36553.0,84793.0,63036.0,32625.0,111304.0,474774.0,471758.0,441513.0,30245.0,238600.0,1076.0,352357.0,71132.0,117478.0,60642.0,12303.0,11346.0,435351.0,12198.0,929139.0,446368.0,33614.0,352357.0,235505.0,116852.0,10,2017-12-31
District of Columbia,672391.0,33.9,33.8,34.1,273471.0,321062.0,1757.0,25558.0,71829.0,77649.0,50832.0,111025.0,392421.0,388980.0,357701.0,31279.0,537400.0,1424.0,277985.0,30176.0,113830.0,96398.0,39862.0,20333.0,354658.0,125641.0,661858.0,310941.0,25794.0,277985.0,121411.0,156574.0,11,2017-12-31
Connecticut,3594478.0,40.8,39.0,42.4,2757064.0,376240.0,9385.0,156450.0,551916.0,73781.0,41365.0,350783.0,1954364.0,1945798.0,1805086.0,140712.0,270100.0,1123.0,1361755.0,145956.0,532055.0,306063.0,73239.0,41842.0,1773999.0,86778.0,3541763.0,1720856.0,114222.0,1361755.0,895667.0,466088.0,09,2017-12-31
Florida,20278447.0,41.8,40.2,43.3,15343997.0,3270863.0,56730.0,543394.0,5015015.0,50883.0,28774.0,3070972.0,9772762.0,9717687.0,9018570.0,699117.0,178700.0,1077.0,7510882.0,1748802.0,2616384.0,1021907.0,295243.0,162324.0,8907171.0,180231.0,19967931.0,9680421.0,677352.0,7510882.0,4847306.0,2663576.0,12,2017-12-31
Georgia,10201635.0,36.4,35.0,37.6,6061821.0,3195268.0,30552.0,388946.0,950380.0,52977.0,28015.0,1679030.0,5026306.0,4978910.0,4606329.0,372581.0,158400.0,927.0,3663104.0,540184.0,1241995.0,539097.0,136781.0,85658.0,4553332.0,97418.0,10012994.0,4818064.0,404487.0,3663104.0,2476248.0,1186856.0,13,2017-12-31
Idaho,1657375.0,35.9,35.1,36.8,1507880.0,11231.0,21323.0,22720.0,201978.0,50985.0,25471.0,236000.0,794662.0,790986.0,748658.0,42328.0,176800.0,792.0,609124.0,92072.0,194303.0,62960.0,15793.0,12085.0,737018.0,5235.0,1636345.0,815104.0,69999.0,609124.0,414227.0,194897.0,16,2017-12-31
Hawaii,1421658.0,38.8,37.2,40.4,357308.0,25884.0,2756.0,540556.0,145381.0,74923.0,32511.0,143148.0,746440.0,706138.0,671758.0,34380.0,563900.0,1507.0,455502.0,80041.0,209097.0,69536.0,22323.0,14394.0,695140.0,46028.0,1369366.0,670744.0,56183.0,455502.0,317764.0,137738.0,15,2017-12-31
Illinois,12854526.0,37.7,36.4,38.9,9236701.0,1833501.0,29696.0,671811.0,2162070.0,61229.0,32924.0,1698613.0,6690195.0,6672963.0,6181653.0,491310.0,179700.0,952.0,4818452.0,516395.0,1776326.0,823826.0,187683.0,110749.0,6080262.0,569355.0,12674162.0,6194426.0,482223.0,4818452.0,3122491.0,1695961.0,17,2017-12-31
Indiana,6614418.0,37.5,36.3,38.8,5546787.0,613060.0,15027.0,137680.0,441968.0,52182.0,27305.0,933540.0,3329372.0,3326494.0,3124295.0,202199.0,130200.0,782.0,2537189.0,318189.0,704841.0,295381.0,61395.0,44691.0,3068972.0,32148.0,6515358.0,3194785.0,257124.0,2537189.0,1664130.0,873059.0,18,2017-12-31
Iowa,3118102.0,38.1,36.8,39.4,2824197.0,106762.0,10791.0,71178.0,178294.0,56570.0,30063.0,361343.0,1670448.0,1668736.0,1599718.0,69018.0,137200.0,740.0,1251587.0,124546.0,386963.0,128747.0,32657.0,24058.0,1573318.0,17161.0,3074216.0,1523920.0,121372.0,1251587.0,800576.0,451011.0,19,2017-12-31
Kansas,2903820.0,36.3,35.1,37.7,2465518.0,168470.0,23503.0,80738.0,334860.0,55477.0,29600.0,361285.0,1509484.0,1491054.0,1420045.0,71009.0,139200.0,801.0,1121943.0,137704.0,389007.0,162930.0,35336.0,23073.0,1414974.0,6829.0,2843739.0,1403207.0,121730.0,1121943.0,735106.0,386837.0,20,2017-12-31
Kentucky,4424376.0,38.6,37.2,40.1,3862600.0,353088.0,9324.0,59593.0,152072.0,46535.0,25888.0,783586.0,2093572.0,2078867.0,1938150.0,140717.0,130000.0,713.0,1724514.0,240688.0,406916.0,205326.0,51749.0,28577.0,1909202.0,20645.0,4340343.0,2120249.0,170320.0,1724514.0,1136917.0,587597.0,21,2017-12-31
Louisiana,4663461.0,36.4,35.1,37.7,2909599.0,1500648.0,27094.0,80980.0,231708.0,46710.0,26205.0,887574.0,2204055.0,2188424.0,2031238.0,157186.0,152900.0,825.0,1737645.0,293419.0,473914.0,168699.0,51419.0,29420.0,2007343.0,26340.0,4559572.0,2199380.0,190009.0,1737645.0,1122064.0,615581.0,22,2017-12-31
Maine,1330158.0,44.3,43.0,45.5,1258918.0,16906.0,8212.0,14804.0,20427.0,53024.0,29886.0,166904.0,697342.0,695483.0,658693.0,36790.0,179900.0,808.0,554061.0,181650.0,185832.0,75126.0,17260.0,12809.0,645333.0,4142.0,1315654.0,642291.0,40140.0,554061.0,348315.0,205746.0,23,2017-12-31
Maryland,5996079.0,38.5,36.9,39.9,3395212.0,1782256.0,16281.0,373065.0,573303.0,78916.0,39070.0,566966.0,3267069.0,3239167.0,3040792.0,198375.0,296500.0,1311.0,2181093.0,245921.0,860298.0,510441.0,121923.0,104335.0,3008292.0,263851.0,5901303.0,2838802.0,223363.0,2181093.0,1460186.0,720907.0,24,2017-12-31
Massachusetts,6789319.0,39.4,37.9,40.9,5358373.0,499774.0,14336.0,426225.0,760177.0,74167.0,39913.0,727546.0,3755481.0,3750528.0,3525672.0,224856.0,352600.0,1173.0,2585715.0,279274.0,1101605.0,617390.0,136720.0,125146.0,3454047.0,352153.0,6713702.0,3249198.0,222339.0,2585715.0,1647619.0,938096.0,25,2017-12-31
Michigan,9925568.0,39.6,38.2,41.0,7813199.0,1374515.0,51804.0,289082.0,484568.0,52668.0,28938.0,1510841.0,4890342.0,4886498.0,4524874.0,361624.0,136400.0,824.0,3888646.0,679554.0,1147842.0,545875.0,114622.0,78702.0,4430991.0,62245.0,9814714.0,4804436.0,353051.0,3888646.0,2509610.0,1379036.0,26,2017-12-31
Minnesota,5490726.0,37.9,36.9,38.9,4598252.0,326953.0,57566.0,255935.0,284649.0,65699.0,34712.0,560995.0,3036696.0,3034613.0,2904103.0,130510.0,199700.0,906.0,2153202.0,251422.0,849439.0,304197.0,79377.0,52737.0,2851545.0,102928.0,5432792.0,2698526.0,215864.0,2153202.0,1390181.0,763021.0,27,2017-12-31
Colorado,5436519.0,36.5,35.6,37.5,4576201.0,221155.0,51406.0,164771.0,1157200.0,65458.0,34845.0,612143.0,2946354.0,2912932.0,2760076.0,152856.0,286100.0,1125.0,2082531.0,237206.0,909794.0,391994.0,83193.0,61492.0,2742151.0,86517.0,5344703.0,2660110.0,206752.0,2082531.0,1338736.0,743795.0,08,2017-12-31
